r_id,pltm_kokok_putih,pltmh_santon,pltm_segara,pltu_lombok_timure,pltd_ampenan,pltd_taman,pltu_lombok_apbn,pltu_lombok_ftp1,pltu_lombok_ftp1,mpp_lombok,pltmg_sumbawa,pltd_bima,pltu_sumbawa_barat,pltmg_bima,pltd_taliwang,pltmg_lombok_peaker,pltm_sedau_kumbi,pltu_lombok_ftp2,plts_lunyuk_kuota_tersebar,plts_medang,plts_dedieselisasi,pltmg_sumbawa_2,pltm_koko_babak,plts_sumbawa_bima_kuota_tersebar,pltm_lombok_kuota_tersebar,plts_lunyuk_kuota_tersebar,pltbm_sumbawa_bima_kuota_tersebar,pltm_lombok_kuota_tersebar,pltm_sumbawa_bima_kuota_tersebar,pltm_sumbawa_bima_kuota_tersebar,pltm_sumbawa_bima_kuota_tersebar,pltmg_bima_2,plts_lunyuk_kuota_tersebar,pltu_bima_ftp1,pltp_sumbawa_bima_kuota_tersebar,pltmg_lombok_2,pltmg_sumbawa_3,plt_ebt_base_lombok_3,plt_ebt_base_lombok_4,west_nusa_tenggara_solar_potential_ruen,west_nusa_tenggara_wind_potential_ruen,west_nusa_tenggara_geothermal_potential_ruen,west_nusa_tenggara_hydropower_potential_ruen,west_nusa_tenggara_hydropower_mini_potential_ruen,west_nusa_tenggara_biomass_potential_ruen,west_nusa_tenggara_biogas_potential_ruen,pltd_kefamenanu,pltu_kupang_ftp1,pltmg_kupang_peaker,pltd_labuhan_bajo,mpp_flores_labuan_bajo,pltd_ruteng,pltu_ende_ftp1,pltp_ulumbu_adb,pltd_bajawa,pltmg_maumere,pltmg_alor,plts_lisdes_ntt,pltp_sokoria,pltbm_sumba_kuota_tersebar,pltm_sumba_kuota_tersebar,pltmg_waingapu,plts_adonara,plts_adonara,plts_alor_kalabahi,plts_betun,pltmg_waingapu_2,plts_flores,plts_lembata,pltb_maubesi,plts_reep_1_tersebar,plts_rote,plts_rote,plts_sabu_raijua,pltp_sokoria,pltm_sumba_kuota_tersebar,pltu_timor_1,plts_dedieselisasi,plts_dedieselisasi,plts_lembata,plts_sumba,pltb_sumba_kuota_tersebar,plts_timor_kuota_tersebar,pltm_wae_lega_ruteng,pltmg_kupang_2,plts_sumba,plts_sumba,plts_timor_kuota_tersebar,pltb_timor_kuota_tersebar,pltb_timor_kuota_tersebar,pltp_sokoria,pltp_atadei,pltu_alor,plts_dedieselisasi,pltm_flores,pltu_rote_ndao,pltm_sumba,pltp_ulumbu_5,pltp_mataloko_ftp2,plts_sumba,plts_sumba,plt_ebt_base_timor_2,pltu_atambua,pltp_ulumbu_6,pltp_oka_ile_ange_ftp2,plts_rote,plts_sumba,plts_sumba,plt_ebt_base_timor_3,pltp_gunung_sirung,plts_sumba,plts_sumba,east_nusa_tenggara_solar_potential_ruen,east_nusa_tenggara_wind_potential_ruen,east_nusa_tenggara_geothermal_potential_ruen,east_nusa_tenggara_hydropower_potential_ruen,east_nusa_tenggara_hydropower_mini_potential_ruen,east_nusa_tenggara_biomass_potential_ruen,east_nusa_tenggara_biogas_potential_ruen
200,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.09,0.09,0.09,1,0.5,0.09,0.5,0.09,1,0.5,0.5,0.5,0.5,1,0.09,1,1,1,1,1,1,0.09,0.035,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.284,1,1,0.5,1,0.284,0.284,0.284,0.284,1,0.284,0.284,0.013,0.284,0.284,0.284,0.284,1,0.5,1,0.284,0.284,0.284,0.284,0.013,0.284,0.5,1,0.284,0.284,0.284,0.013,0.013,1,1,1,0.284,0.5,1,0.5,1,1,0.284,0.284,1,1,1,1,0.284,0.284,0.284,1,1,0.284,0.284,0.284,0.013,1,0.5,0.5,1,1
201,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.136,0.136,0.136,1,0.5,0.136,0.5,0.136,1,0.5,0.5,0.5,0.5,1,0.136,1,1,1,1,1,1,0.136,0.035,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.41,1,1,0.5,1,0.41,0.41,0.41,0.41,1,0.41,0.41,0.035,0.41,0.41,0.41,0.41,1,0.5,1,0.41,0.41,0.41,0.41,0.035,0.41,0.5,1,0.41,0.41,0.41,0.035,0.035,1,1,1,0.41,0.5,1,0.5,1,1,0.41,0.41,1,1,1,1,0.41,0.41,0.41,1,1,0.41,0.41,0.41,0.035,1,0.5,0.5,1,1
202,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.183,0.183,0.183,1,0.5,0.183,0.5,0.183,1,0.5,0.5,0.5,0.5,1,0.183,1,1,1,1,1,1,0.183,0.045,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.499,1,1,0.5,1,0.499,0.499,0.499,0.499,1,0.499,0.499,0.055,0.499,0.499,0.499,0.499,1,0.5,1,0.499,0.499,0.499,0.499,0.055,0.499,0.5,1,0.499,0.499,0.499,0.055,0.055,1,1,1,0.499,0.5,1,0.5,1,1,0.499,0.499,1,1,1,1,0.499,0.499,0.499,1,1,0.499,0.499,0.499,0.055,1,0.5,0.5,1,1
203,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.217,0.217,0.217,1,0.5,0.217,0.5,0.217,1,0.5,0.5,0.5,0.5,1,0.217,1,1,1,1,1,1,0.217,0.03,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.543,1,1,0.5,1,0.543,0.543,0.543,0.543,1,0.543,0.543,0.073,0.543,0.543,0.543,0.543,1,0.5,1,0.543,0.543,0.543,0.543,0.073,0.543,0.5,1,0.543,0.543,0.543,0.073,0.073,1,1,1,0.543,0.5,1,0.5,1,1,0.543,0.543,1,1,1,1,0.543,0.543,0.543,1,1,0.543,0.543,0.543,0.073,1,0.5,0.5,1,1
204,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.238,0.238,0.238,1,0.5,0.238,0.5,0.238,1,0.5,0.5,0.5,0.5,1,0.238,1,1,1,1,1,1,0.238,0.01,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.542,1,1,0.5,1,0.542,0.542,0.542,0.542,1,0.542,0.542,0.073,0.542,0.542,0.542,0.542,1,0.5,1,0.542,0.542,0.542,0.542,0.073,0.542,0.5,1,0.542,0.542,0.542,0.073,0.073,1,1,1,0.542,0.5,1,0.5,1,1,0.542,0.542,1,1,1,1,0.542,0.542,0.542,1,1,0.542,0.542,0.542,0.073,1,0.5,0.5,1,1
205,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.235,0.235,0.235,1,0.5,0.235,0.5,0.235,1,0.5,0.5,0.5,0.5,1,0.235,1,1,1,1,1,1,0.235,0.004,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.504,1,1,0.5,1,0.504,0.504,0.504,0.504,1,0.504,0.504,0.056,0.504,0.504,0.504,0.504,1,0.5,1,0.504,0.504,0.504,0.504,0.056,0.504,0.5,1,0.504,0.504,0.504,0.056,0.056,1,1,1,0.504,0.5,1,0.5,1,1,0.504,0.504,1,1,1,1,0.504,0.504,0.504,1,1,0.504,0.504,0.504,0.056,1,0.5,0.5,1,1
206,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.204,0.204,0.204,1,0.5,0.204,0.5,0.204,1,0.5,0.5,0.5,0.5,1,0.204,1,1,1,1,1,1,0.204,0.006,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.416,1,1,0.5,1,0.416,0.416,0.416,0.416,1,0.416,0.416,0.034,0.416,0.416,0.416,0.416,1,0.5,1,0.416,0.416,0.416,0.416,0.034,0.416,0.5,1,0.416,0.416,0.416,0.034,0.034,1,1,1,0.416,0.5,1,0.5,1,1,0.416,0.416,1,1,1,1,0.416,0.416,0.416,1,1,0.416,0.416,0.416,0.034,1,0.5,0.5,1,1
207,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.147,0.147,0.147,1,0.5,0.147,0.5,0.147,1,0.5,0.5,0.5,0.5,1,0.147,1,1,1,1,1,1,0.147,0.013,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.304,1,1,0.5,1,0.304,0.304,0.304,0.304,1,0.304,0.304,0.015,0.304,0.304,0.304,0.304,1,0.5,1,0.304,0.304,0.304,0.304,0.015,0.304,0.5,1,0.304,0.304,0.304,0.015,0.015,1,1,1,0.304,0.5,1,0.5,1,1,0.304,0.304,1,1,1,1,0.304,0.304,0.304,1,1,0.304,0.304,0.304,0.015,1,0.5,0.5,1,1
208,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.078,0.078,0.078,1,0.5,0.078,0.5,0.078,1,0.5,0.5,0.5,0.5,1,0.078,1,1,1,1,1,1,0.078,0.02,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.17,1,1,0.5,1,0.17,0.17,0.17,0.17,1,0.17,0.17,0.005,0.17,0.17,0.17,0.17,1,0.5,1,0.17,0.17,0.17,0.17,0.005,0.17,0.5,1,0.17,0.17,0.17,0.005,0.005,1,1,1,0.17,0.5,1,0.5,1,1,0.17,0.17,1,1,1,1,0.17,0.17,0.17,1,1,0.17,0.17,0.17,0.005,1,0.5,0.5,1,1
209,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.022,0.022,0.022,1,0.5,0.022,0.5,0.022,1,0.5,0.5,0.5,0.5,1,0.022,1,1,1,1,1,1,0.022,0.033,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.042,1,1,0.5,1,0.042,0.042,0.042,0.042,1,0.042,0.042,0.003,0.042,0.042,0.042,0.042,1,0.5,1,0.042,0.042,0.042,0.042,0.003,0.042,0.5,1,0.042,0.042,0.042,0.003,0.003,1,1,1,0.042,0.5,1,0.5,1,1,0.042,0.042,1,1,1,1,0.042,0.042,0.042,1,1,0.042,0.042,0.042,0.003,1,0.5,0.5,1,1
210,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.057,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.009,0,0,0,0,1,0.5,1,0,0,0,0,0.009,0,0.5,1,0,0,0,0.009,0.009,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.009,1,0.5,0.5,1,1
211,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.068,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.024,0,0,0,0,1,0.5,1,0,0,0,0,0.024,0,0.5,1,0,0,0,0.024,0.024,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.024,1,0.5,0.5,1,1
212,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.07,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.035,0,0,0,0,1,0.5,1,0,0,0,0,0.035,0,0.5,1,0,0,0,0.035,0.035,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.035,1,0.5,0.5,1,1
213,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.072,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.04,0,0,0,0,1,0.5,1,0,0,0,0,0.04,0,0.5,1,0,0,0,0.04,0.04,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.04,1,0.5,0.5,1,1
214,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.073,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.051,0,0,0,0,1,0.5,1,0,0,0,0,0.051,0,0.5,1,0,0,0,0.051,0.051,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.051,1,0.5,0.5,1,1
215,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.08,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.069,0,0,0,0,1,0.5,1,0,0,0,0,0.069,0,0.5,1,0,0,0,0.069,0.069,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.069,1,0.5,0.5,1,1
216,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.084,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.07,0,0,0,0,1,0.5,1,0,0,0,0,0.07,0,0.5,1,0,0,0,0.07,0.07,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.07,1,0.5,0.5,1,1
217,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.089,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.084,0,0,0,0,1,0.5,1,0,0,0,0,0.084,0,0.5,1,0,0,0,0.084,0.084,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.084,1,0.5,0.5,1,1
218,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.085,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.088,0,0,0,0,1,0.5,1,0,0,0,0,0.088,0,0.5,1,0,0,0,0.088,0.088,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.088,1,0.5,0.5,1,1
219,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.081,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.08,0,0,0,0,1,0.5,1,0,0,0,0,0.08,0,0.5,1,0,0,0,0.08,0.08,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.08,1,0.5,0.5,1,1
220,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.08,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.061,0,0,0,0,1,0.5,1,0,0,0,0,0.061,0,0.5,1,0,0,0,0.061,0.061,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.061,1,0.5,0.5,1,1
221,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.083,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.064,0,0,0,0,1,0.5,1,0,0,0,0,0.064,0,0.5,1,0,0,0,0.064,0.064,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.064,1,0.5,0.5,1,1
222,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.012,0.012,0.012,1,0.5,0.012,0.5,0.012,1,0.5,0.5,0.5,0.5,1,0.012,1,1,1,1,1,1,0.012,0.078,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.035,1,1,0.5,1,0.035,0.035,0.035,0.035,1,0.035,0.035,0.064,0.035,0.035,0.035,0.035,1,0.5,1,0.035,0.035,0.035,0.035,0.064,0.035,0.5,1,0.035,0.035,0.035,0.064,0.064,1,1,1,0.035,0.5,1,0.5,1,1,0.035,0.035,1,1,1,1,0.035,0.035,0.035,1,1,0.035,0.035,0.035,0.064,1,0.5,0.5,1,1
223,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.062,0.062,0.062,1,0.5,0.062,0.5,0.062,1,0.5,0.5,0.5,0.5,1,0.062,1,1,1,1,1,1,0.062,0.053,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.13,1,1,0.5,1,0.13,0.13,0.13,0.13,1,0.13,0.13,0.041,0.13,0.13,0.13,0.13,1,0.5,1,0.13,0.13,0.13,0.13,0.041,0.13,0.5,1,0.13,0.13,0.13,0.041,0.041,1,1,1,0.13,0.5,1,0.5,1,1,0.13,0.13,1,1,1,1,0.13,0.13,0.13,1,1,0.13,0.13,0.13,0.041,1,0.5,0.5,1,1
224,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.133,0.133,0.133,1,0.5,0.133,0.5,0.133,1,0.5,0.5,0.5,0.5,1,0.133,1,1,1,1,1,1,0.133,0.031,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.262,1,1,0.5,1,0.262,0.262,0.262,0.262,1,0.262,0.262,0.038,0.262,0.262,0.262,0.262,1,0.5,1,0.262,0.262,0.262,0.262,0.038,0.262,0.5,1,0.262,0.262,0.262,0.038,0.038,1,1,1,0.262,0.5,1,0.5,1,1,0.262,0.262,1,1,1,1,0.262,0.262,0.262,1,1,0.262,0.262,0.262,0.038,1,0.5,0.5,1,1
225,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.204,0.204,0.204,1,0.5,0.204,0.5,0.204,1,0.5,0.5,0.5,0.5,1,0.204,1,1,1,1,1,1,0.204,0.017,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.367,1,1,0.5,1,0.367,0.367,0.367,0.367,1,0.367,0.367,0.05,0.367,0.367,0.367,0.367,1,0.5,1,0.367,0.367,0.367,0.367,0.05,0.367,0.5,1,0.367,0.367,0.367,0.05,0.05,1,1,1,0.367,0.5,1,0.5,1,1,0.367,0.367,1,1,1,1,0.367,0.367,0.367,1,1,0.367,0.367,0.367,0.05,1,0.5,0.5,1,1
226,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.235,0.235,0.235,1,0.5,0.235,0.5,0.235,1,0.5,0.5,0.5,0.5,1,0.235,1,1,1,1,1,1,0.235,0.015,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.433,1,1,0.5,1,0.433,0.433,0.433,0.433,1,0.433,0.433,0.053,0.433,0.433,0.433,0.433,1,0.5,1,0.433,0.433,0.433,0.433,0.053,0.433,0.5,1,0.433,0.433,0.433,0.053,0.053,1,1,1,0.433,0.5,1,0.5,1,1,0.433,0.433,1,1,1,1,0.433,0.433,0.433,1,1,0.433,0.433,0.433,0.053,1,0.5,0.5,1,1
227,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.256,0.256,0.256,1,0.5,0.256,0.5,0.256,1,0.5,0.5,0.5,0.5,1,0.256,1,1,1,1,1,1,0.256,0.014,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.452,1,1,0.5,1,0.452,0.452,0.452,0.452,1,0.452,0.452,0.041,0.452,0.452,0.452,0.452,1,0.5,1,0.452,0.452,0.452,0.452,0.041,0.452,0.5,1,0.452,0.452,0.452,0.041,0.041,1,1,1,0.452,0.5,1,0.5,1,1,0.452,0.452,1,1,1,1,0.452,0.452,0.452,1,1,0.452,0.452,0.452,0.041,1,0.5,0.5,1,1
228,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.259,0.259,0.259,1,0.5,0.259,0.5,0.259,1,0.5,0.5,0.5,0.5,1,0.259,1,1,1,1,1,1,0.259,0.02,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.446,1,1,0.5,1,0.446,0.446,0.446,0.446,1,0.446,0.446,0.038,0.446,0.446,0.446,0.446,1,0.5,1,0.446,0.446,0.446,0.446,0.038,0.446,0.5,1,0.446,0.446,0.446,0.038,0.038,1,1,1,0.446,0.5,1,0.5,1,1,0.446,0.446,1,1,1,1,0.446,0.446,0.446,1,1,0.446,0.446,0.446,0.038,1,0.5,0.5,1,1
229,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.239,0.239,0.239,1,0.5,0.239,0.5,0.239,1,0.5,0.5,0.5,0.5,1,0.239,1,1,1,1,1,1,0.239,0.03,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.419,1,1,0.5,1,0.419,0.419,0.419,0.419,1,0.419,0.419,0.039,0.419,0.419,0.419,0.419,1,0.5,1,0.419,0.419,0.419,0.419,0.039,0.419,0.5,1,0.419,0.419,0.419,0.039,0.039,1,1,1,0.419,0.5,1,0.5,1,1,0.419,0.419,1,1,1,1,0.419,0.419,0.419,1,1,0.419,0.419,0.419,0.039,1,0.5,0.5,1,1
230,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.203,0.203,0.203,1,0.5,0.203,0.5,0.203,1,0.5,0.5,0.5,0.5,1,0.203,1,1,1,1,1,1,0.203,0.029,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.342,1,1,0.5,1,0.342,0.342,0.342,0.342,1,0.342,0.342,0.032,0.342,0.342,0.342,0.342,1,0.5,1,0.342,0.342,0.342,0.342,0.032,0.342,0.5,1,0.342,0.342,0.342,0.032,0.032,1,1,1,0.342,0.5,1,0.5,1,1,0.342,0.342,1,1,1,1,0.342,0.342,0.342,1,1,0.342,0.342,0.342,0.032,1,0.5,0.5,1,1
231,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.161,0.161,0.161,1,0.5,0.161,0.5,0.161,1,0.5,0.5,0.5,0.5,1,0.161,1,1,1,1,1,1,0.161,0.019,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.235,1,1,0.5,1,0.235,0.235,0.235,0.235,1,0.235,0.235,0.02,0.235,0.235,0.235,0.235,1,0.5,1,0.235,0.235,0.235,0.235,0.02,0.235,0.5,1,0.235,0.235,0.235,0.02,0.02,1,1,1,0.235,0.5,1,0.5,1,1,0.235,0.235,1,1,1,1,0.235,0.235,0.235,1,1,0.235,0.235,0.235,0.02,1,0.5,0.5,1,1
232,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.094,0.094,0.094,1,0.5,0.094,0.5,0.094,1,0.5,0.5,0.5,0.5,1,0.094,1,1,1,1,1,1,0.094,0.012,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.121,1,1,0.5,1,0.121,0.121,0.121,0.121,1,0.121,0.121,0.007,0.121,0.121,0.121,0.121,1,0.5,1,0.121,0.121,0.121,0.121,0.007,0.121,0.5,1,0.121,0.121,0.121,0.007,0.007,1,1,1,0.121,0.5,1,0.5,1,1,0.121,0.121,1,1,1,1,0.121,0.121,0.121,1,1,0.121,0.121,0.121,0.007,1,0.5,0.5,1,1
233,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.026,0.026,0.026,1,0.5,0.026,0.5,0.026,1,0.5,0.5,0.5,0.5,1,0.026,1,1,1,1,1,1,0.026,0.014,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.027,1,1,0.5,1,0.027,0.027,0.027,0.027,1,0.027,0.027,0.004,0.027,0.027,0.027,0.027,1,0.5,1,0.027,0.027,0.027,0.027,0.004,0.027,0.5,1,0.027,0.027,0.027,0.004,0.004,1,1,1,0.027,0.5,1,0.5,1,1,0.027,0.027,1,1,1,1,0.027,0.027,0.027,1,1,0.027,0.027,0.027,0.004,1,0.5,0.5,1,1
234,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.023,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.009,0,0,0,0,1,0.5,1,0,0,0,0,0.009,0,0.5,1,0,0,0,0.009,0.009,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.009,1,0.5,0.5,1,1
235,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.032,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.015,0,0,0,0,1,0.5,1,0,0,0,0,0.015,0,0.5,1,0,0,0,0.015,0.015,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.015,1,0.5,0.5,1,1
236,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.039,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.021,0,0,0,0,1,0.5,1,0,0,0,0,0.021,0,0.5,1,0,0,0,0.021,0.021,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.021,1,0.5,0.5,1,1
