R_ID,Zone,Village,Resource,technology,owner,Existing_Cap_MW,Existing_Cap_MWh,New_Build,Max_Cap_MW,Inv_Cost_per_MWyr,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Min_Power_MW,Ramp_Up_Percentage,Ramp_Dn_Percentage,Commit,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Up_Time,Down_Time,Eff_Up,Eff_Down,STOR,VRE,RE,THERM
616,1,206,pltd_kup206,diesel,village_coop,0.3004,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
617,1,206,plts_kup206,solar,village_coop,0.0,0,1,3246.8,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
618,1,206,batt_kup206,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
619,1,207,pltd_kup207,diesel,village_coop,0.3675,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
620,1,207,plts_kup207,solar,village_coop,0.0,0,1,3246.8,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
621,1,207,batt_kup207,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
622,1,208,pltd_kup208,diesel,village_coop,0.5108,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
623,1,208,plts_kup208,solar,village_coop,0.0,0,1,3246.8,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
624,1,208,batt_kup208,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
625,1,209,pltd_kup209,diesel,village_coop,0.1454,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
626,1,209,plts_kup209,solar,village_coop,0.0,0,1,3246.8,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
627,1,209,batt_kup209,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
628,1,210,pltd_kup210,diesel,village_coop,0.3145,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
629,1,210,plts_kup210,solar,village_coop,0.0,0,1,3246.8,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
630,1,210,batt_kup210,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
631,1,211,pltd_kup211,diesel,village_coop,0.1097,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
632,1,211,plts_kup211,solar,village_coop,0.0,0,1,4462,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
633,1,211,batt_kup211,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
634,1,212,pltd_kup212,diesel,village_coop,0.2218,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
635,1,212,plts_kup212,solar,village_coop,0.0,0,1,2812.5,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
636,1,212,batt_kup212,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
637,1,213,pltd_kup213,diesel,village_coop,0.1266,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
638,1,213,plts_kup213,solar,village_coop,0.0,0,1,4555.8,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
639,1,213,batt_kup213,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
640,1,214,pltd_kup214,diesel,village_coop,0.0964,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
641,1,214,plts_kup214,solar,village_coop,0.0,0,1,2207,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
642,1,214,batt_kup214,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
643,1,215,pltd_kup215,diesel,village_coop,0.1183,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
644,1,215,plts_kup215,solar,village_coop,0.0,0,1,4580.9,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
645,1,215,batt_kup215,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
646,1,216,pltd_kup216,diesel,village_coop,0.106,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
647,1,216,plts_kup216,solar,village_coop,0.0,0,1,3649.9,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
648,1,216,batt_kup216,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
649,1,217,pltd_kup217,diesel,village_coop,0.1562,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
650,1,217,plts_kup217,solar,village_coop,0.0,0,1,3246.8,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
651,1,217,batt_kup217,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
652,1,218,pltd_kup218,diesel,village_coop,0.0644,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
653,1,218,plts_kup218,solar,village_coop,0.0,0,1,3852.4,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
654,1,218,batt_kup218,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
655,1,219,pltd_kup219,diesel,village_coop,0.0838,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
656,1,219,plts_kup219,solar,village_coop,0.0,0,1,4241.9,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
657,1,219,batt_kup219,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
658,1,220,pltd_kup220,diesel,village_coop,0.1583,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
659,1,220,plts_kup220,solar,village_coop,0.0,0,1,3614.7,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
660,1,220,batt_kup220,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
661,1,221,pltd_kup221,diesel,village_coop,0.1045,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
662,1,221,plts_kup221,solar,village_coop,0.0,0,1,2537.7,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
663,1,221,batt_kup221,battery,village_coop,0,0,1,0,9173,32104,5625,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
664,1,222,pltd_kup222,diesel,village_coop,0.0968,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
665,1,222,plts_kup222,solar,village_coop,0.0,0,1,3462.7,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
666,1,222,batt_kup222,battery,village_coop,0,0,1,0,9173,32104,5625,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
667,1,223,pltd_kup223,diesel,village_coop,0.4042,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
668,1,223,plts_kup223,solar,village_coop,0.0,0,1,3144.3,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
669,1,223,batt_kup223,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
670,1,224,pltd_kup224,diesel,village_coop,0.7172,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
671,1,224,plts_kup224,solar,village_coop,0.0,0,1,3330.1,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
672,1,224,batt_kup224,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
673,1,225,pltd_kup225,diesel,village_coop,0.3703,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
674,1,225,plts_kup225,solar,village_coop,0.0,0,1,3315,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
675,1,225,batt_kup225,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
676,1,226,pltd_kup226,diesel,village_coop,0.2039,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
677,1,226,plts_kup226,solar,village_coop,0.0,0,1,4246,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
678,1,226,batt_kup226,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
679,1,227,pltd_kup227,diesel,village_coop,0.1263,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
680,1,227,plts_kup227,solar,village_coop,0.0,0,1,4257.1,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
681,1,227,batt_kup227,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
682,1,228,pltd_kup228,diesel,village_coop,0.3728,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
683,1,228,plts_kup228,solar,village_coop,0.0,0,1,4338,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
684,1,228,batt_kup228,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
685,1,229,pltd_kup229,diesel,village_coop,0.3561,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
686,1,229,plts_kup229,solar,village_coop,0.0,0,1,2952.4,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
687,1,229,batt_kup229,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
688,1,230,pltd_kup230,diesel,village_coop,0.4489,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
689,1,230,plts_kup230,solar,village_coop,0.0,0,1,3397.2,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
690,1,230,batt_kup230,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
691,1,231,pltd_kup231,diesel,village_coop,0.3102,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
692,1,231,plts_kup231,solar,village_coop,0.0,0,1,3237.8,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
693,1,231,batt_kup231,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
694,1,232,pltd_kup232,diesel,village_coop,0.3198,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
695,1,232,plts_kup232,solar,village_coop,0.0,0,1,4675,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
696,1,232,batt_kup232,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
697,1,233,pltd_kup233,diesel,village_coop,0.2187,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
698,1,233,plts_kup233,solar,village_coop,0.0,0,1,2339.8,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
699,1,233,batt_kup233,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
700,1,234,pltd_kup234,diesel,village_coop,0.6725,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
701,1,234,plts_kup234,solar,village_coop,0.0,0,1,4691.6,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
702,1,234,batt_kup234,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
703,1,235,pltd_kup235,diesel,village_coop,0.2409,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
704,1,235,plts_kup235,solar,village_coop,0.0,0,1,3992.1,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
705,1,235,batt_kup235,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
706,1,236,pltd_kup236,diesel,village_coop,0.2024,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
707,1,236,plts_kup236,solar,village_coop,0.0,0,1,4406.3,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
708,1,236,batt_kup236,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
709,1,237,pltd_kup237,diesel,village_coop,0.098,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
710,1,237,plts_kup237,solar,village_coop,0.0,0,1,3671,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
711,1,237,batt_kup237,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
712,1,238,pltd_kup238,diesel,village_coop,0.4131,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
713,1,238,plts_kup238,solar,village_coop,0.0,0,1,4614.9,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
714,1,238,batt_kup238,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
715,1,239,pltd_kup239,diesel,village_coop,0.0946,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
716,1,239,plts_kup239,solar,village_coop,0.0,0,1,3246.8,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
717,1,239,batt_kup239,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
718,1,240,pltd_kup240,diesel,village_coop,0.1996,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
719,1,240,plts_kup240,solar,village_coop,0.0,0,1,4668.8,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
720,1,240,batt_kup240,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
721,1,241,pltd_kup241,diesel,village_coop,0.1038,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
722,1,241,plts_kup241,solar,village_coop,0.0,0,1,4324.2,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
723,1,241,batt_kup241,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
724,1,242,pltd_kup242,diesel,village_coop,0.2234,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
725,1,242,plts_kup242,solar,village_coop,0.0,0,1,3678.3,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
726,1,242,batt_kup242,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
727,1,243,pltd_kup243,diesel,village_coop,0.1685,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
728,1,243,plts_kup243,solar,village_coop,0.0,0,1,4547.2,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
729,1,243,batt_kup243,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
730,1,244,pltd_kup244,diesel,village_coop,0.6892,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
731,1,244,plts_kup244,solar,village_coop,0.0,0,1,3246.8,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
732,1,244,batt_kup244,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
733,1,245,pltd_kup245,diesel,village_coop,0.464,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
734,1,245,plts_kup245,solar,village_coop,0.0,0,1,3246.8,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
735,1,245,batt_kup245,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
736,1,246,pltd_kup246,diesel,village_coop,0.7264,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
737,1,246,plts_kup246,solar,village_coop,0.0,0,1,3246.8,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
738,1,246,batt_kup246,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
739,1,247,pltd_kup247,diesel,village_coop,0.8829,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
740,1,247,plts_kup247,solar,village_coop,0.0,0,1,3246.8,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
741,1,247,batt_kup247,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
742,1,248,pltd_kup248,diesel,village_coop,0.4464,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
743,1,248,plts_kup248,solar,village_coop,0.0,0,1,3246.8,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
744,1,248,batt_kup248,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
745,1,249,pltd_kup249,diesel,village_coop,0.6322,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
746,1,249,plts_kup249,solar,village_coop,0.0,0,1,3246.8,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
747,1,249,batt_kup249,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
748,1,250,pltd_kup250,diesel,village_coop,0.6759,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
749,1,250,plts_kup250,solar,village_coop,0.0,0,1,3246.8,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
750,1,250,batt_kup250,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
751,1,251,pltd_kup251,diesel,village_coop,0.6476,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
752,1,251,plts_kup251,solar,village_coop,0.0,0,1,3246.8,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
753,1,251,batt_kup251,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
754,1,252,pltd_kup252,diesel,village_coop,1.2865,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
755,1,252,plts_kup252,solar,village_coop,0.0,0,1,3246.8,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
756,1,252,batt_kup252,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
757,1,253,pltd_kup253,diesel,village_coop,0.081,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
758,1,253,plts_kup253,solar,village_coop,0.0,0,1,3246.8,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
759,1,253,batt_kup253,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
760,1,254,pltd_kup254,diesel,village_coop,0.0992,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
761,1,254,plts_kup254,solar,village_coop,0.0,0,1,2926,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
762,1,254,batt_kup254,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
763,1,255,pltd_kup255,diesel,village_coop,0.1155,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
764,1,255,plts_kup255,solar,village_coop,0.0,0,1,3486.8,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
765,1,255,batt_kup255,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
766,1,256,pltd_kup256,diesel,village_coop,0.1343,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
767,1,256,plts_kup256,solar,village_coop,0.0,0,1,4563,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
768,1,256,batt_kup256,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
769,1,257,pltd_kup257,diesel,village_coop,0.0795,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
770,1,257,plts_kup257,solar,village_coop,0.0,0,1,3749.7,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
771,1,257,batt_kup257,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
772,1,258,pltd_kup258,diesel,village_coop,0.0511,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
773,1,258,plts_kup258,solar,village_coop,0.0,0,1,3233.3,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
774,1,258,batt_kup258,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
775,1,259,pltd_kup259,diesel,village_coop,0.045,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
776,1,259,plts_kup259,solar,village_coop,0.0,0,1,2737.5,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
777,1,259,batt_kup259,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
778,1,260,pltd_kup260,diesel,village_coop,0.0656,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
779,1,260,plts_kup260,solar,village_coop,0.0,0,1,3817.6,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
780,1,260,batt_kup260,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
781,1,261,pltd_kup261,diesel,village_coop,0.0453,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
782,1,261,plts_kup261,solar,village_coop,0.0,0,1,2246.4,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
783,1,261,batt_kup261,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
784,1,262,pltd_kup262,diesel,village_coop,0.142,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
