r_id,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,,,,,,,,,,banten,,,,,,,,,,,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,central_java,central_java,central_java,central_java,central_java,central_java,central_java,central_java,central_java,central_java,central_java,central_java,central_java,central_java,east_java,east_java,east_java,east_java
699,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,,,,
700,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,,,,
701,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,,,,
702,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,,,,
703,1,1,1,1,1,1,1,0.046,0.046,0.046,0.046,0.046,1,1,1,1,1,1,0.046,0.046,0.046,0.046,0.046,1,1,1,1,1,1,0.046,0.046,0.046,0.046,0.046,1,1,1,1,1,1,1,1,0.046,0.046,0.046,0.046,1,1,1,1,1,1,0.046,0.046,0.046,0.046,0.046,1,1,1,1,1,1,0.046,0.046,0.046,0.046,0.046,1,1,1,1,1,1,0.046,0.046,0.046,0.046,0.046,1,1,1,1,1,1,0.046,0.046,0.046,0.046,0.046,1,1,1,1,1,0.046,0.046,0.046,0.046,1,1,1,1,1,1,0.046,0.046,0.046,0.046,1,1,1,1,1,0.046,0.046,0.046,0.046,1,1,1,0.064,0.064,1,1,1,1,1,0.064,0.064,0.064,0.064,1,1,1,0.064,0.064,1,1,1,1,1,1,1,0.064,0.064,0.064,0.064,0.064,1,1,1,1,0.064,0.064,1,1,1,0.064,0.064,1,1,0.064,1,1,1,1,1,0.071,0.071,0.071,0.071,1,1,1,0.071,0.071,,,,
704,1,1,1,1,1,1,1,0.192,0.192,0.192,0.192,0.192,1,1,1,1,1,1,0.192,0.192,0.192,0.192,0.192,1,1,1,1,1,1,0.192,0.192,0.192,0.192,0.192,1,1,1,1,1,1,1,1,0.192,0.192,0.192,0.192,1,1,1,1,1,1,0.192,0.192,0.192,0.192,0.192,1,1,1,1,1,1,0.192,0.192,0.192,0.192,0.192,1,1,1,1,1,1,0.192,0.192,0.192,0.192,0.192,1,1,1,1,1,1,0.192,0.192,0.192,0.192,0.192,1,1,1,1,1,0.192,0.192,0.192,0.192,1,1,1,1,1,1,0.192,0.192,0.192,0.192,1,1,1,1,1,0.192,0.192,0.192,0.192,1,1,1,0.229,0.229,1,1,1,1,1,0.229,0.229,0.229,0.229,1,1,1,0.229,0.229,1,1,1,1,1,1,1,0.229,0.229,0.229,0.229,0.229,1,1,1,1,0.229,0.229,1,1,1,0.229,0.229,1,1,0.229,1,1,1,1,1,0.235,0.235,0.235,0.235,1,1,1,0.235,0.235,,,,
705,1,1,1,1,1,1,1,0.347,0.347,0.347,0.347,0.347,1,1,1,1,1,1,0.347,0.347,0.347,0.347,0.347,1,1,1,1,1,1,0.347,0.347,0.347,0.347,0.347,1,1,1,1,1,1,1,1,0.347,0.347,0.347,0.347,1,1,1,1,1,1,0.347,0.347,0.347,0.347,0.347,1,1,1,1,1,1,0.347,0.347,0.347,0.347,0.347,1,1,1,1,1,1,0.347,0.347,0.347,0.347,0.347,1,1,1,1,1,1,0.347,0.347,0.347,0.347,0.347,1,1,1,1,1,0.347,0.347,0.347,0.347,1,1,1,1,1,1,0.347,0.347,0.347,0.347,1,1,1,1,1,0.347,0.347,0.347,0.347,1,1,1,0.386,0.386,1,1,1,1,1,0.386,0.386,0.386,0.386,1,1,1,0.386,0.386,1,1,1,1,1,1,1,0.386,0.386,0.386,0.386,0.386,1,1,1,1,0.386,0.386,1,1,1,0.386,0.386,1,1,0.386,1,1,1,1,1,0.396,0.396,0.396,0.396,1,1,1,0.396,0.396,,,,
706,1,1,1,1,1,1,1,0.477,0.477,0.477,0.477,0.477,1,1,1,1,1,1,0.477,0.477,0.477,0.477,0.477,1,1,1,1,1,1,0.477,0.477,0.477,0.477,0.477,1,1,1,1,1,1,1,1,0.477,0.477,0.477,0.477,1,1,1,1,1,1,0.477,0.477,0.477,0.477,0.477,1,1,1,1,1,1,0.477,0.477,0.477,0.477,0.477,1,1,1,1,1,1,0.477,0.477,0.477,0.477,0.477,1,1,1,1,1,1,0.477,0.477,0.477,0.477,0.477,1,1,1,1,1,0.477,0.477,0.477,0.477,1,1,1,1,1,1,0.477,0.477,0.477,0.477,1,1,1,1,1,0.477,0.477,0.477,0.477,1,1,1,0.498,0.498,1,1,1,1,1,0.498,0.498,0.498,0.498,1,1,1,0.498,0.498,1,1,1,1,1,1,1,0.498,0.498,0.498,0.498,0.498,1,1,1,1,0.498,0.498,1,1,1,0.498,0.498,1,1,0.498,1,1,1,1,1,0.53,0.53,0.53,0.53,1,1,1,0.53,0.53,,,,
707,1,1,1,1,1,1,1,0.553,0.553,0.553,0.553,0.553,1,1,1,1,1,1,0.553,0.553,0.553,0.553,0.553,1,1,1,1,1,1,0.553,0.553,0.553,0.553,0.553,1,1,1,1,1,1,1,1,0.553,0.553,0.553,0.553,1,1,1,1,1,1,0.553,0.553,0.553,0.553,0.553,1,1,1,1,1,1,0.553,0.553,0.553,0.553,0.553,1,1,1,1,1,1,0.553,0.553,0.553,0.553,0.553,1,1,1,1,1,1,0.553,0.553,0.553,0.553,0.553,1,1,1,1,1,0.553,0.553,0.553,0.553,1,1,1,1,1,1,0.553,0.553,0.553,0.553,1,1,1,1,1,0.553,0.553,0.553,0.553,1,1,1,0.577,0.577,1,1,1,1,1,0.577,0.577,0.577,0.577,1,1,1,0.577,0.577,1,1,1,1,1,1,1,0.577,0.577,0.577,0.577,0.577,1,1,1,1,0.577,0.577,1,1,1,0.577,0.577,1,1,0.577,1,1,1,1,1,0.615,0.615,0.615,0.615,1,1,1,0.615,0.615,,,,
708,1,1,1,1,1,1,1,0.598,0.598,0.598,0.598,0.598,1,1,1,1,1,1,0.598,0.598,0.598,0.598,0.598,1,1,1,1,1,1,0.598,0.598,0.598,0.598,0.598,1,1,1,1,1,1,1,1,0.598,0.598,0.598,0.598,1,1,1,1,1,1,0.598,0.598,0.598,0.598,0.598,1,1,1,1,1,1,0.598,0.598,0.598,0.598,0.598,1,1,1,1,1,1,0.598,0.598,0.598,0.598,0.598,1,1,1,1,1,1,0.598,0.598,0.598,0.598,0.598,1,1,1,1,1,0.598,0.598,0.598,0.598,1,1,1,1,1,1,0.598,0.598,0.598,0.598,1,1,1,1,1,0.598,0.598,0.598,0.598,1,1,1,0.626,0.626,1,1,1,1,1,0.626,0.626,0.626,0.626,1,1,1,0.626,0.626,1,1,1,1,1,1,1,0.626,0.626,0.626,0.626,0.626,1,1,1,1,0.626,0.626,1,1,1,0.626,0.626,1,1,0.626,1,1,1,1,1,0.651,0.651,0.651,0.651,1,1,1,0.651,0.651,,,,
709,1,1,1,1,1,1,1,0.605,0.605,0.605,0.605,0.605,1,1,1,1,1,1,0.605,0.605,0.605,0.605,0.605,1,1,1,1,1,1,0.605,0.605,0.605,0.605,0.605,1,1,1,1,1,1,1,1,0.605,0.605,0.605,0.605,1,1,1,1,1,1,0.605,0.605,0.605,0.605,0.605,1,1,1,1,1,1,0.605,0.605,0.605,0.605,0.605,1,1,1,1,1,1,0.605,0.605,0.605,0.605,0.605,1,1,1,1,1,1,0.605,0.605,0.605,0.605,0.605,1,1,1,1,1,0.605,0.605,0.605,0.605,1,1,1,1,1,1,0.605,0.605,0.605,0.605,1,1,1,1,1,0.605,0.605,0.605,0.605,1,1,1,0.622,0.622,1,1,1,1,1,0.622,0.622,0.622,0.622,1,1,1,0.622,0.622,1,1,1,1,1,1,1,0.622,0.622,0.622,0.622,0.622,1,1,1,1,0.622,0.622,1,1,1,0.622,0.622,1,1,0.622,1,1,1,1,1,0.632,0.632,0.632,0.632,1,1,1,0.632,0.632,,,,
710,1,1,1,1,1,1,1,0.559,0.559,0.559,0.559,0.559,1,1,1,1,1,1,0.559,0.559,0.559,0.559,0.559,1,1,1,1,1,1,0.559,0.559,0.559,0.559,0.559,1,1,1,1,1,1,1,1,0.559,0.559,0.559,0.559,1,1,1,1,1,1,0.559,0.559,0.559,0.559,0.559,1,1,1,1,1,1,0.559,0.559,0.559,0.559,0.559,1,1,1,1,1,1,0.559,0.559,0.559,0.559,0.559,1,1,1,1,1,1,0.559,0.559,0.559,0.559,0.559,1,1,1,1,1,0.559,0.559,0.559,0.559,1,1,1,1,1,1,0.559,0.559,0.559,0.559,1,1,1,1,1,0.559,0.559,0.559,0.559,1,1,1,0.564,0.564,1,1,1,1,1,0.564,0.564,0.564,0.564,1,1,1,0.564,0.564,1,1,1,1,1,1,1,0.564,0.564,0.564,0.564,0.564,1,1,1,1,0.564,0.564,1,1,1,0.564,0.564,1,1,0.564,1,1,1,1,1,0.557,0.557,0.557,0.557,1,1,1,0.557,0.557,,,,
711,1,1,1,1,1,1,1,0.47,0.47,0.47,0.47,0.47,1,1,1,1,1,1,0.47,0.47,0.47,0.47,0.47,1,1,1,1,1,1,0.47,0.47,0.47,0.47,0.47,1,1,1,1,1,1,1,1,0.47,0.47,0.47,0.47,1,1,1,1,1,1,0.47,0.47,0.47,0.47,0.47,1,1,1,1,1,1,0.47,0.47,0.47,0.47,0.47,1,1,1,1,1,1,0.47,0.47,0.47,0.47,0.47,1,1,1,1,1,1,0.47,0.47,0.47,0.47,0.47,1,1,1,1,1,0.47,0.47,0.47,0.47,1,1,1,1,1,1,0.47,0.47,0.47,0.47,1,1,1,1,1,0.47,0.47,0.47,0.47,1,1,1,0.46,0.46,1,1,1,1,1,0.46,0.46,0.46,0.46,1,1,1,0.46,0.46,1,1,1,1,1,1,1,0.46,0.46,0.46,0.46,0.46,1,1,1,1,0.46,0.46,1,1,1,0.46,0.46,1,1,0.46,1,1,1,1,1,0.462,0.462,0.462,0.462,1,1,1,0.462,0.462,,,,
712,1,1,1,1,1,1,1,0.341,0.341,0.341,0.341,0.341,1,1,1,1,1,1,0.341,0.341,0.341,0.341,0.341,1,1,1,1,1,1,0.341,0.341,0.341,0.341,0.341,1,1,1,1,1,1,1,1,0.341,0.341,0.341,0.341,1,1,1,1,1,1,0.341,0.341,0.341,0.341,0.341,1,1,1,1,1,1,0.341,0.341,0.341,0.341,0.341,1,1,1,1,1,1,0.341,0.341,0.341,0.341,0.341,1,1,1,1,1,1,0.341,0.341,0.341,0.341,0.341,1,1,1,1,1,0.341,0.341,0.341,0.341,1,1,1,1,1,1,0.341,0.341,0.341,0.341,1,1,1,1,1,0.341,0.341,0.341,0.341,1,1,1,0.327,0.327,1,1,1,1,1,0.327,0.327,0.327,0.327,1,1,1,0.327,0.327,1,1,1,1,1,1,1,0.327,0.327,0.327,0.327,0.327,1,1,1,1,0.327,0.327,1,1,1,0.327,0.327,1,1,0.327,1,1,1,1,1,0.318,0.318,0.318,0.318,1,1,1,0.318,0.318,,,,
713,1,1,1,1,1,1,1,0.179,0.179,0.179,0.179,0.179,1,1,1,1,1,1,0.179,0.179,0.179,0.179,0.179,1,1,1,1,1,1,0.179,0.179,0.179,0.179,0.179,1,1,1,1,1,1,1,1,0.179,0.179,0.179,0.179,1,1,1,1,1,1,0.179,0.179,0.179,0.179,0.179,1,1,1,1,1,1,0.179,0.179,0.179,0.179,0.179,1,1,1,1,1,1,0.179,0.179,0.179,0.179,0.179,1,1,1,1,1,1,0.179,0.179,0.179,0.179,0.179,1,1,1,1,1,0.179,0.179,0.179,0.179,1,1,1,1,1,1,0.179,0.179,0.179,0.179,1,1,1,1,1,0.179,0.179,0.179,0.179,1,1,1,0.178,0.178,1,1,1,1,1,0.178,0.178,0.178,0.178,1,1,1,0.178,0.178,1,1,1,1,1,1,1,0.178,0.178,0.178,0.178,0.178,1,1,1,1,0.178,0.178,1,1,1,0.178,0.178,1,1,0.178,1,1,1,1,1,0.123,0.123,0.123,0.123,1,1,1,0.123,0.123,,,,
714,1,1,1,1,1,1,1,0.04,0.04,0.04,0.04,0.04,1,1,1,1,1,1,0.04,0.04,0.04,0.04,0.04,1,1,1,1,1,1,0.04,0.04,0.04,0.04,0.04,1,1,1,1,1,1,1,1,0.04,0.04,0.04,0.04,1,1,1,1,1,1,0.04,0.04,0.04,0.04,0.04,1,1,1,1,1,1,0.04,0.04,0.04,0.04,0.04,1,1,1,1,1,1,0.04,0.04,0.04,0.04,0.04,1,1,1,1,1,1,0.04,0.04,0.04,0.04,0.04,1,1,1,1,1,0.04,0.04,0.04,0.04,1,1,1,1,1,1,0.04,0.04,0.04,0.04,1,1,1,1,1,0.04,0.04,0.04,0.04,1,1,1,0.032,0.032,1,1,1,1,1,0.032,0.032,0.032,0.032,1,1,1,0.032,0.032,1,1,1,1,1,1,1,0.032,0.032,0.032,0.032,0.032,1,1,1,1,0.032,0.032,1,1,1,0.032,0.032,1,1,0.032,1,1,1,1,1,0.013,0.013,0.013,0.013,1,1,1,0.013,0.013,,,,
715,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,,,,
716,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,,,,
717,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,,,,
718,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,,,,
719,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,,,,
720,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,,,,
721,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,,,,
722,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,,,,
723,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,,,,
724,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,,,,
725,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,,,,
726,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0.001,0.001,0.001,0.001,1,1,1,0.001,0.001,,,,
727,1,1,1,1,1,1,1,0.04,0.04,0.04,0.04,0.04,1,1,1,1,1,1,0.04,0.04,0.04,0.04,0.04,1,1,1,1,1,1,0.04,0.04,0.04,0.04,0.04,1,1,1,1,1,1,1,1,0.04,0.04,0.04,0.04,1,1,1,1,1,1,0.04,0.04,0.04,0.04,0.04,1,1,1,1,1,1,0.04,0.04,0.04,0.04,0.04,1,1,1,1,1,1,0.04,0.04,0.04,0.04,0.04,1,1,1,1,1,1,0.04,0.04,0.04,0.04,0.04,1,1,1,1,1,0.04,0.04,0.04,0.04,1,1,1,1,1,1,0.04,0.04,0.04,0.04,1,1,1,1,1,0.04,0.04,0.04,0.04,1,1,1,0.051,0.051,1,1,1,1,1,0.051,0.051,0.051,0.051,1,1,1,0.051,0.051,1,1,1,1,1,1,1,0.051,0.051,0.051,0.051,0.051,1,1,1,1,0.051,0.051,1,1,1,0.051,0.051,1,1,0.051,1,1,1,1,1,0.082,0.082,0.082,0.082,1,1,1,0.082,0.082,,,,
728,1,1,1,1,1,1,1,0.159,0.159,0.159,0.159,0.159,1,1,1,1,1,1,0.159,0.159,0.159,0.159,0.159,1,1,1,1,1,1,0.159,0.159,0.159,0.159,0.159,1,1,1,1,1,1,1,1,0.159,0.159,0.159,0.159,1,1,1,1,1,1,0.159,0.159,0.159,0.159,0.159,1,1,1,1,1,1,0.159,0.159,0.159,0.159,0.159,1,1,1,1,1,1,0.159,0.159,0.159,0.159,0.159,1,1,1,1,1,1,0.159,0.159,0.159,0.159,0.159,1,1,1,1,1,0.159,0.159,0.159,0.159,1,1,1,1,1,1,0.159,0.159,0.159,0.159,1,1,1,1,1,0.159,0.159,0.159,0.159,1,1,1,0.202,0.202,1,1,1,1,1,0.202,0.202,0.202,0.202,1,1,1,0.202,0.202,1,1,1,1,1,1,1,0.202,0.202,0.202,0.202,0.202,1,1,1,1,0.202,0.202,1,1,1,0.202,0.202,1,1,0.202,1,1,1,1,1,0.252,0.252,0.252,0.252,1,1,1,0.252,0.252,,,,
729,1,1,1,1,1,1,1,0.303,0.303,0.303,0.303,0.303,1,1,1,1,1,1,0.303,0.303,0.303,0.303,0.303,1,1,1,1,1,1,0.303,0.303,0.303,0.303,0.303,1,1,1,1,1,1,1,1,0.303,0.303,0.303,0.303,1,1,1,1,1,1,0.303,0.303,0.303,0.303,0.303,1,1,1,1,1,1,0.303,0.303,0.303,0.303,0.303,1,1,1,1,1,1,0.303,0.303,0.303,0.303,0.303,1,1,1,1,1,1,0.303,0.303,0.303,0.303,0.303,1,1,1,1,1,0.303,0.303,0.303,0.303,1,1,1,1,1,1,0.303,0.303,0.303,0.303,1,1,1,1,1,0.303,0.303,0.303,0.303,1,1,1,0.395,0.395,1,1,1,1,1,0.395,0.395,0.395,0.395,1,1,1,0.395,0.395,1,1,1,1,1,1,1,0.395,0.395,0.395,0.395,0.395,1,1,1,1,0.395,0.395,1,1,1,0.395,0.395,1,1,0.395,1,1,1,1,1,0.406,0.406,0.406,0.406,1,1,1,0.406,0.406,,,,
