Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,corresponding_week,r_id,month,day,hour,date,demand_z1,demand_z2,demand_z3,demand_z4,demand_z5,demand_z6,demand_z7
,,,,,,,,,256,1,18,16,2023-01-18T14:40:00+08:00,7358,4862,11544,6203,817,8847,1513
,,,,,,,,,257,1,18,17,2023-01-18T15:40:00+08:00,7381,4877,11580,6222,819,8874,1517
,,,,,,,,,258,1,18,18,2023-01-18T16:40:00+08:00,7360,4864,11547,6205,817,8849,1513
,,,,,,,,,259,1,18,19,2023-01-18T17:40:00+08:00,7007,4630,10994,5907,778,8425,1441
,,,,,,,,,260,1,18,20,2023-01-18T18:40:00+08:00,6772,4475,10624,5709,751,8141,1392
,,,,,,,,,261,1,18,21,2023-01-18T19:40:00+08:00,7262,4798,11392,6121,806,8729,1493
,,,,,,,,,262,1,18,22,2023-01-18T20:40:00+08:00,7234,4780,11349,6098,803,8697,1488
,,,,,,,,,263,1,18,23,2023-01-18T21:40:00+08:00,7090,4685,11123,5977,787,8524,1458
,,,,,,,,,264,1,18,24,2023-01-18T22:40:00+08:00,6872,4542,10782,5793,763,8262,1413
,,,,,,,,,265,1,19,1,2023-01-18T23:40:00+08:00,6610,4367,10369,5571,733,7945,1359
,,,,,,,,,266,1,19,2,2023-01-19T00:40:00+08:00,6170,4078,9680,5201,685,7418,1269
,,,,,,,,,267,1,19,3,2023-01-19T01:40:00+08:00,5950,3932,9335,5016,660,7153,1223
,,,,,,,,,268,1,19,4,2023-01-19T02:40:00+08:00,5718,3779,8972,4821,634,6875,1176
,,,,,,,,,269,1,19,5,2023-01-19T03:40:00+08:00,5570,3681,8739,4695,618,6697,1145
,,,,,,,,,270,1,19,6,2023-01-19T04:40:00+08:00,5497,3632,8624,4634,610,6609,1130
,,,,,,,,,271,1,19,7,2023-01-19T05:40:00+08:00,5552,3669,8710,4681,616,6675,1142
,,,,,,,,,272,1,19,8,2023-01-19T06:40:00+08:00,5741,3794,9007,4840,637,6902,1180
,,,,,,,,,273,1,19,9,2023-01-19T07:40:00+08:00,5660,3740,8880,4772,628,6805,1164
,,,,,,,,,274,1,19,10,2023-01-19T08:40:00+08:00,6203,4099,9731,5229,688,7457,1275
,,,,,,,,,275,1,19,11,2023-01-19T09:40:00+08:00,6584,4351,10330,5550,730,7915,1354
,,,,,,,,,276,1,19,12,2023-01-19T10:40:00+08:00,6896,4557,10820,5814,765,8292,1417
,,,,,,,,,277,1,19,13,2023-01-19T11:40:00+08:00,6979,4613,10950,5884,774,8390,1434
,,,,,,,,,278,1,19,14,2023-01-19T12:40:00+08:00,6799,4492,10667,5731,754,8174,1397
,,,,,,,,,279,1,19,15,2023-01-19T13:40:00+08:00,6907,4564,10836,5822,766,8304,1420
,,,,,,,,,280,1,19,16,2023-01-19T14:40:00+08:00,7222,4773,11331,6088,802,8683,1484
,,,,,,,,,281,1,19,17,2023-01-19T15:40:00+08:00,7261,4797,11391,6120,806,8728,1493
,,,,,,,,,282,1,19,18,2023-01-19T16:40:00+08:00,7257,4796,11386,6118,805,8725,1492
,,,,,,,,,283,1,19,19,2023-01-19T17:40:00+08:00,6861,4533,10763,5783,762,8248,1410
,,,,,,,,,284,1,19,20,2023-01-19T18:40:00+08:00,6658,4400,10445,5613,739,8005,1369
,,,,,,,,,285,1,19,21,2023-01-19T19:40:00+08:00,7185,4748,11273,6057,798,8638,1477
,,,,,,,,,286,1,19,22,2023-01-19T20:40:00+08:00,7109,4699,11155,5994,789,8548,1462
,,,,,,,,,287,1,19,23,2023-01-19T21:40:00+08:00,6950,4593,10904,5859,771,8356,1429
,,,,,,,,,288,1,19,24,2023-01-19T22:40:00+08:00,6808,4500,10682,5739,755,8186,1399
,,,,,,,,,289,1,20,1,2023-01-19T23:40:00+08:00,6557,4332,10286,5527,728,7882,1347
,,,,,,,,,290,1,20,2,2023-01-20T00:40:00+08:00,6202,4098,9730,5228,688,7456,1275
,,,,,,,,,291,1,20,3,2023-01-20T01:40:00+08:00,5908,3904,9270,4980,655,7103,1215
,,,,,,,,,292,1,20,4,2023-01-20T02:40:00+08:00,5739,3792,9004,4838,637,6899,1180
,,,,,,,,,293,1,20,5,2023-01-20T03:40:00+08:00,5594,3697,8777,4716,620,6726,1150
,,,,,,,,,294,1,20,6,2023-01-20T04:40:00+08:00,5487,3626,8609,4625,609,6596,1128
,,,,,,,,,295,1,20,7,2023-01-20T05:40:00+08:00,5477,3620,8593,4617,608,6585,1126
,,,,,,,,,296,1,20,8,2023-01-20T06:40:00+08:00,5576,3684,8746,4700,618,6703,1146
,,,,,,,,,297,1,20,9,2023-01-20T07:40:00+08:00,5611,3708,8802,4730,622,6746,1153
,,,,,,,,,298,1,20,10,2023-01-20T08:40:00+08:00,6094,4027,9561,5138,676,7327,1253
,,,,,,,,,299,1,20,11,2023-01-20T09:40:00+08:00,6423,4245,10077,5415,713,7723,1321
,,,,,,,,,300,1,20,12,2023-01-20T10:40:00+08:00,6658,4400,10445,5613,739,8005,1369
,,,,,,,,,301,1,20,13,2023-01-20T11:40:00+08:00,6758,4466,10602,5697,750,8125,1389
,,,,,,,,,302,1,20,14,2023-01-20T12:40:00+08:00,6644,4390,10423,5600,737,7987,1366
,,,,,,,,,303,1,20,15,2023-01-20T13:40:00+08:00,6570,4341,10308,5539,729,7899,1351
,,,,,,,,,304,1,20,16,2023-01-20T14:40:00+08:00,6773,4476,10626,5710,751,8144,1392
,,,,,,,,,305,1,20,17,2023-01-20T15:40:00+08:00,6852,4527,10749,5776,761,8237,1409
,,,,,,,,,306,1,20,18,2023-01-20T16:40:00+08:00,6818,4505,10696,5747,756,8196,1402
,,,,,,,,,307,1,20,19,2023-01-20T17:40:00+08:00,6534,4318,10251,5508,725,7855,1343
,,,,,,,,,308,1,20,20,2023-01-20T18:40:00+08:00,6365,4207,9987,5366,707,7653,1308
,,,,,,,,,309,1,20,21,2023-01-20T19:40:00+08:00,6817,4505,10695,5746,756,8195,1402
,,,,,,,,,310,1,20,22,2023-01-20T20:40:00+08:00,6785,4484,10646,5721,753,8158,1395
,,,,,,,,,311,1,20,23,2023-01-20T21:40:00+08:00,6634,4384,10408,5592,736,7976,1363
,,,,,,,,,312,1,20,24,2023-01-20T22:40:00+08:00,6505,4298,10206,5483,722,7821,1337
,,,,,,,,,313,1,21,1,2023-01-20T23:40:00+08:00,6324,4179,9921,5330,702,7603,1300
,,,,,,,,,314,1,21,2,2023-01-21T00:40:00+08:00,6057,4003,9503,5107,672,7283,1246
,,,,,,,,,315,1,21,3,2023-01-21T01:40:00+08:00,5808,3838,9114,4896,645,6983,1195
,,,,,,,,,316,1,21,4,2023-01-21T02:40:00+08:00,5624,3717,8824,4742,625,6762,1156
,,,,,,,,,317,1,21,5,2023-01-21T03:40:00+08:00,5401,3569,8473,4553,599,6494,1111
,,,,,,,,,318,1,21,6,2023-01-21T04:40:00+08:00,5311,3510,8332,4477,590,6385,1092
,,,,,,,,,319,1,21,7,2023-01-21T05:40:00+08:00,5222,3450,8192,4402,579,6278,1074
,,,,,,,,,320,1,21,8,2023-01-21T06:40:00+08:00,5259,3475,8251,4433,583,6323,1081
,,,,,,,,,321,1,21,9,2023-01-21T07:40:00+08:00,5083,3359,7975,4285,564,6112,1045
,,,,,,,,,322,1,21,10,2023-01-21T08:40:00+08:00,5177,3421,8122,4364,574,6224,1064
,,,,,,,,,323,1,21,11,2023-01-21T09:40:00+08:00,5396,3566,8466,4549,599,6487,1110
,,,,,,,,,324,1,21,12,2023-01-21T10:40:00+08:00,5614,3710,8808,4733,622,6750,1154
,,,,,,,,,325,1,21,13,2023-01-21T11:50:00+08:00,5572,3682,8743,4698,618,6700,1146
,,,,,,,,,326,1,21,14,2023-01-21T12:50:00+08:00,5400,3568,8472,4552,599,6493,1110
,,,,,,,,,327,1,21,15,2023-01-21T13:50:00+08:00,5423,3584,8509,4572,601,6521,1115
,,,,,,,,,328,1,21,16,2023-01-21T14:50:00+08:00,5504,3637,8635,4640,611,6617,1131
,,,,,,,,,329,1,21,17,2023-01-21T15:50:00+08:00,5484,3625,8605,4623,609,6594,1128
,,,,,,,,,330,1,21,18,2023-01-21T16:50:00+08:00,5531,3655,8677,4662,614,6649,1137
,,,,,,,,,331,1,21,19,2023-01-21T17:50:00+08:00,5517,3645,8654,4651,612,6632,1134
,,,,,,,,,332,1,21,20,2023-01-21T18:50:00+08:00,5642,3729,8851,4756,626,6783,1160
,,,,,,,,,333,1,21,21,2023-01-21T19:50:00+08:00,6137,4055,9626,5172,680,7377,1262
,,,,,,,,,334,1,21,22,2023-01-21T20:50:00+08:00,6063,4007,9513,5111,673,7290,1247
,,,,,,,,,335,1,21,23,2023-01-21T21:50:00+08:00,5945,3929,9328,5012,659,7148,1222
,,,,,,,,,336,1,21,24,2023-01-21T22:50:00+08:00,5869,3878,9209,4948,651,7057,1206
,,,,,,,,,337,1,22,1,2023-01-21T23:50:00+08:00,5716,3778,8968,4819,634,6872,1176
,,,,,,,,,338,1,22,2,2023-01-22T00:50:00+08:00,5488,3627,8610,4626,609,6597,1128
,,,,,,,,,339,1,22,3,2023-01-22T01:50:00+08:00,5327,3520,8358,4490,591,6405,1095
,,,,,,,,,340,1,22,4,2023-01-22T02:50:00+08:00,5076,3354,7963,4278,563,6102,1043
,,,,,,,,,341,1,22,5,2023-01-22T03:50:00+08:00,4976,3288,7807,4194,552,5982,1023
,,,,,,,,,342,1,22,6,2023-01-22T04:50:00+08:00,4826,3190,7572,4069,536,5802,992
,,,,,,,,,343,1,22,7,2023-01-22T05:50:00+08:00,4779,3158,7496,4028,531,5745,982
,,,,,,,,,344,1,22,8,2023-01-22T06:50:00+08:00,4747,3136,7447,4001,526,5707,976
,,,,,,,,,345,1,22,9,2023-01-22T07:50:00+08:00,4530,2994,7108,3819,503,5447,932
,,,,,,,,,346,1,22,10,2023-01-22T08:50:00+08:00,4543,3002,7126,3829,504,5461,934
,,,,,,,,,347,1,22,11,2023-01-22T09:50:00+08:00,4725,3122,7412,3983,524,5681,972
,,,,,,,,,348,1,22,12,2023-01-22T10:50:00+08:00,4800,3172,7531,4047,533,5771,987
,,,,,,,,,349,1,22,13,2023-01-22T11:50:00+08:00,4774,3155,7491,4025,530,5740,981
,,,,,,,,,350,1,22,14,2023-01-22T12:50:00+08:00,4738,3131,7433,3995,525,5696,974
,,,,,,,,,351,1,22,15,2023-01-22T13:50:00+08:00,4752,3140,7455,4006,528,5713,977
,,,,,,,,,352,1,22,16,2023-01-22T14:50:00+08:00,4761,3147,7469,4014,529,5724,979
,,,,,,,,,353,1,22,17,2023-01-22T15:50:00+08:00,4753,3140,7456,4006,528,5714,977
,,,,,,,,,354,1,22,18,2023-01-22T16:50:00+08:00,4810,3178,7546,4054,534,5782,989
,,,,,,,,,355,1,22,19,2023-01-22T17:50:00+08:00,4909,3244,7702,4139,544,5903,1009
,,,,,,,,,356,1,22,20,2023-01-22T18:50:00+08:00,5074,3353,7959,4277,563,6100,1043
,,,,,,,,,357,1,22,21,2023-01-22T19:50:00+08:00,5602,3702,8789,4723,621,6735,1152
,,,,,,,,,358,1,22,22,2023-01-22T20:50:00+08:00,5579,3687,8752,4703,619,6706,1147
,,,,,,,,,359,1,22,23,2023-01-22T21:50:00+08:00,5468,3614,8578,4610,607,6574,1124
,,,,,,,,,360,1,22,24,2023-01-22T22:50:00+08:00,5352,3537,8397,4512,594,6435,1100
,,,,,,,,,361,1,23,1,2023-01-22T23:50:00+08:00,5202,3437,8161,4385,577,6254,1069
,,,,,,,,,362,1,23,2,2023-01-23T00:50:00+08:00,5018,3316,7872,4230,557,6032,1031
,,,,,,,,,363,1,23,3,2023-01-23T01:50:00+08:00,4863,3213,7630,4099,540,5847,999
,,,,,,,,,364,1,23,4,2023-01-23T02:50:00+08:00,4688,3097,7355,3952,520,5636,963
,,,,,,,,,365,1,23,5,2023-01-23T03:50:00+08:00,4556,3011,7148,3841,505,5477,937
,,,,,,,,,366,1,23,6,2023-01-23T04:50:00+08:00,4505,2977,7068,3798,500,5416,926
,,,,,,,,,367,1,23,7,2023-01-23T05:50:00+08:00,4502,2975,7063,3795,500,5412,925
,,,,,,,,,368,1,23,8,2023-01-23T06:50:00+08:00,4544,3003,7128,3830,504,5463,934
,,,,,,,,,369,1,23,9,2023-01-23T07:50:00+08:00,4375,2891,6863,3688,485,5260,900
,,,,,,,,,370,1,23,10,2023-01-23T08:50:00+08:00,4470,2954,7012,3768,496,5374,919
,,,,,,,,,371,1,23,11,2023-01-23T09:50:00+08:00,4609,3046,7231,3886,512,5542,947
,,,,,,,,,372,1,23,12,2023-01-23T10:50:00+08:00,4781,3159,7500,4030,531,5748,982
,,,,,,,,,373,1,23,13,2023-01-23T11:50:00+08:00,4760,3146,7468,4012,529,5723,978
,,,,,,,,,374,1,23,14,2023-01-23T12:50:00+08:00,4718,3117,7401,3977,523,5671,970
,,,,,,,,,375,1,23,15,2023-01-23T13:50:00+08:00,4847,3203,7604,4086,538,5827,996
,,,,,,,,,376,1,23,16,2023-01-23T14:50:00+08:00,4882,3227,7660,4116,542,5870,1004
,,,,,,,,,377,1,23,17,2023-01-23T15:50:00+08:00,4949,3271,7765,4172,550,5951,1017
,,,,,,,,,378,1,23,18,2023-01-23T16:50:00+08:00,5026,3321,7885,4236,558,6042,1033
,,,,,,,,,379,1,23,19,2023-01-23T17:50:00+08:00,5081,3358,7971,4283,563,6109,1045
,,,,,,,,,380,1,23,20,2023-01-23T18:50:00+08:00,5258,3475,8249,4433,583,6322,1081
,,,,,,,,,381,1,23,21,2023-01-23T19:50:00+08:00,5702,3768,8946,4806,633,6856,1172
,,,,,,,,,382,1,23,22,2023-01-23T20:50:00+08:00,5646,3732,8858,4760,627,6788,1161
,,,,,,,,,383,1,23,23,2023-01-23T21:50:00+08:00,5528,3653,8672,4660,613,6646,1136
,,,,,,,,,384,1,23,24,2023-01-23T22:50:00+08:00,5452,3603,8554,4596,605,6555,1120
,,,,,,,,,385,1,24,1,2023-01-23T23:50:00+08:00,5298,3502,8313,4466,588,6370,1090
,,,,,,,,,386,1,24,2,2023-01-24T00:50:00+08:00,5116,3381,8027,4313,568,6150,1051
,,,,,,,,,387,1,24,3,2023-01-24T01:50:00+08:00,4914,3247,7709,4142,545,5908,1010
,,,,,,,,,388,1,24,4,2023-01-24T02:50:00+08:00,4773,3155,7489,4024,530,5739,981
,,,,,,,,,389,1,24,5,2023-01-24T03:50:00+08:00,4662,3081,7314,3930,517,5605,958
,,,,,,,,,390,1,24,6,2023-01-24T04:50:00+08:00,4576,3023,7178,3857,507,5500,941
,,,,,,,,,391,1,24,7,2023-01-24T05:50:00+08:00,4570,3020,7169,3852,507,5494,939
,,,,,,,,,392,1,24,8,2023-01-24T06:50:00+08:00,4638,3064,7276,3910,515,5576,954
,,,,,,,,,393,1,24,9,2023-01-24T07:50:00+08:00,4538,3000,7121,3826,503,5457,933
,,,,,,,,,394,1,24,10,2023-01-24T08:50:00+08:00,4727,3124,7416,3985,524,5683,972
,,,,,,,,,395,1,24,11,2023-01-24T09:50:00+08:00,4980,3291,7814,4199,553,5988,1024
,,,,,,,,,396,1,24,12,2023-01-24T10:50:00+08:00,5098,3369,7999,4298,565,6130,1048
,,,,,,,,,397,1,24,13,2023-01-24T11:50:00+08:00,5080,3357,7969,4282,563,6107,1044
,,,,,,,,,398,1,24,14,2023-01-24T12:50:00+08:00,5054,3340,7928,4260,561,6076,1039
,,,,,,,,,399,1,24,15,2023-01-24T13:50:00+08:00,5099,3369,8000,4299,565,6131,1048
,,,,,,,,,400,1,24,16,2023-01-24T14:50:00+08:00,5114,3380,8023,4311,568,6148,1051
,,,,,,,,,401,1,24,17,2023-01-24T15:50:00+08:00,5113,3379,8022,4311,568,6147,1051
,,,,,,,,,402,1,24,18,2023-01-24T16:50:00+08:00,5139,3396,8063,4333,571,6178,1057
,,,,,,,,,403,1,24,19,2023-01-24T17:50:00+08:00,5103,3372,8006,4301,567,6135,1049
,,,,,,,,,404,1,24,20,2023-01-24T18:50:00+08:00,5274,3485,8275,4447,586,6341,1084
,,,,,,,,,405,1,24,21,2023-01-24T19:50:00+08:00,5751,3800,9024,4848,638,6915,1182
,,,,,,,,,406,1,24,22,2023-01-24T20:50:00+08:00,5677,3751,8907,4785,630,6824,1167
,,,,,,,,,407,1,24,23,2023-01-24T21:50:00+08:00,5553,3669,8711,4681,616,6675,1142
,,,,,,,,,408,1,24,24,2023-01-24T22:50:00+08:00,5441,3595,8535,4587,603,6541,1118
,,,,,,,,,409,1,25,1,2023-01-24T23:50:00+08:00,5214,3446,8181,4395,578,6270,1072
,,,,,,,,,410,1,25,2,2023-01-25T00:50:00+08:00,4986,3294,7822,4203,553,5994,1025
,,,,,,,,,411,1,25,3,2023-01-25T01:50:00+08:00,4850,3205,7610,4089,538,5831,997
,,,,,,,,,412,1,25,4,2023-01-25T02:50:00+08:00,4690,3099,7358,3953,520,5638,964
,,,,,,,,,413,1,25,5,2023-01-25T03:50:00+08:00,4572,3021,7173,3853,507,5496,940
,,,,,,,,,414,1,25,6,2023-01-25T04:50:00+08:00,4557,3012,7150,3842,505,5480,937
,,,,,,,,,415,1,25,7,2023-01-25T05:50:00+08:00,4698,3104,7370,3960,521,5648,966
,,,,,,,,,416,1,25,8,2023-01-25T06:50:00+08:00,4891,3233,7674,4123,542,5881,1006
,,,,,,,,,417,1,25,9,2023-01-25T07:50:00+08:00,5079,3356,7967,4281,563,6106,1044
,,,,,,,,,418,1,25,10,2023-01-25T08:50:00+08:00,5594,3697,8777,4716,620,6726,1150
,,,,,,,,,419,1,25,11,2023-01-25T09:50:00+08:00,5869,3880,9210,4949,651,7057,1206
,,,,,,,,,420,1,25,12,2023-01-25T10:50:00+08:00,6066,4009,9517,5114,673,7293,1247
,,,,,,,,,421,1,25,13,2023-01-25T11:50:00+08:00,6090,4024,9555,5134,676,7322,1252
,,,,,,,,,422,1,25,14,2023-01-25T12:50:00+08:00,5958,3937,9348,5023,661,7164,1225
,,,,,,,,,423,1,25,15,2023-01-25T13:50:00+08:00,6001,3966,9415,5058,666,7214,1234
,,,,,,,,,424,1,25,16,2023-01-25T14:50:00+08:00,6139,4056,9631,5175,682,7379,1262
,,,,,,,,,425,1,25,17,2023-01-25T15:50:00+08:00,6094,4027,9560,5137,676,7326,1253
,,,,,,,,,426,1,25,18,2023-01-25T16:50:00+08:00,6034,3987,9467,5087,670,7255,1240
,,,,,,,,,427,1,25,19,2023-01-25T17:50:00+08:00,5796,3830,9094,4886,644,6969,1192
,,,,,,,,,428,1,25,20,2023-01-25T18:50:00+08:00,5871,3880,9210,4949,651,7058,1207
,,,,,,,,,429,1,25,21,2023-01-25T19:50:00+08:00,6315,4173,9907,5323,701,7592,1299
,,,,,,,,,430,1,25,22,2023-01-25T20:50:00+08:00,6244,4127,9797,5265,693,7508,1284
,,,,,,,,,431,1,25,23,2023-01-25T21:50:00+08:00,6048,3997,9488,5098,671,7271,1243
,,,,,,,,,432,1,25,24,2023-01-25T22:50:00+08:00,5916,3909,9281,4987,656,7113,1216
,,,,,,,,,433,1,26,1,2023-01-25T23:50:00+08:00,5662,3742,8883,4773,629,6808,1164
,,,,,,,,,434,1,26,2,2023-01-26T00:50:00+08:00,5357,3540,8405,4516,594,6441,1101
