r_id,pltd_poka,pltmg_ambon_peaker,lmvpp_ambon,pltd_hative_kecil,pltd_masohi,pltmg_seram,pltd_namlea,pltd_mako,pltmg_langgur,pltd_masohi,pltmg_ambon_2,pltmg_mpp_sambelia,pltp_tueihu,plt_ebt_base_ambon,pltmg_buia,plts_buia,plts_buia,pltmg_nambea,pltmg_namrole,plts_namlea,pltbio_namlea,plta_wai_tina,pltp_buru,pltmg_dobo,pltbio_dobo_2,plts_lisdes,plts_dedieselisasi,plts_lisdes,plts_lisded,pltmg_masela,plts_saparua_2,pltmg_saumlaki,pltbio_saumlaki_2,pltmg_seram_2,pltm_nua_masohi,pltm_seram,pltm_wae_maia,plta_wai_tala,pltbio_seram,pltmg_seram_utara,pltbio_langgur_2,maluku_solar_potential_ruen,maluku_wind_potential_ruen,maluku_geothermal_potential_ruen,maluku_hydropower_potential_ruen,maluku_hydropower_mini_potential_ruen,maluku_biomass_potential_ruen,maluku_biogas_potential_ruen,gas_candidate_1,gas_candidate_2,gas_candidate_3,gas_candidate_4,ccgt_candidate_1,ccgt_candidate_2,ccgt_candidate_3,ccgt_candidate_4,diesel_candidate_1,diesel_candidate_2,diesel_candidate_3,diesel_candidate_4
393,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.368,1,1,1,1,1,0.5,1,1,1,0.368,0.368,0.368,0.368,1,0.368,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.368,0.004,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
394,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.476,1,1,1,1,1,0.5,1,1,1,0.476,0.476,0.476,0.476,1,0.476,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.476,0.01,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
395,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.543,1,1,1,1,1,0.5,1,1,1,0.543,0.543,0.543,0.543,1,0.543,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.543,0.015,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
396,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.564,1,1,1,1,1,0.5,1,1,1,0.564,0.564,0.564,0.564,1,0.564,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.564,0.016,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.546,1,1,1,1,1,0.5,1,1,1,0.546,0.546,0.546,0.546,1,0.546,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.546,0.013,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
398,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48,1,1,1,1,1,0.5,1,1,1,0.48,0.48,0.48,0.48,1,0.48,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.48,0.009,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
399,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.366,1,1,1,1,1,0.5,1,1,1,0.366,0.366,0.366,0.366,1,0.366,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.366,0.003,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
400,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.202,1,1,1,1,1,0.5,1,1,1,0.202,0.202,0.202,0.202,1,0.202,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.202,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
401,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.073,1,1,1,1,1,0.5,1,1,1,0.073,0.073,0.073,0.073,1,0.073,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.073,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
402,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003,1,1,1,1,1,0.5,1,1,1,0.003,0.003,0.003,0.003,1,0.003,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.003,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
403,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
405,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
406,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
407,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
408,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
409,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.001,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
410,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.002,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
411,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.005,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
412,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.01,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
413,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.017,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
414,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001,1,1,1,1,1,0.5,1,1,1,0.001,0.001,0.001,0.001,1,0.001,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.001,0.021,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
415,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.057,1,1,1,1,1,0.5,1,1,1,0.057,0.057,0.057,0.057,1,0.057,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.057,0.015,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
416,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.157,1,1,1,1,1,0.5,1,1,1,0.157,0.157,0.157,0.157,1,0.157,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.157,0.002,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.256,1,1,1,1,1,0.5,1,1,1,0.256,0.256,0.256,0.256,1,0.256,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.256,0.001,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
418,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333,1,1,1,1,1,0.5,1,1,1,0.333,0.333,0.333,0.333,1,0.333,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.333,0.001,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
419,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.368,1,1,1,1,1,0.5,1,1,1,0.368,0.368,0.368,0.368,1,0.368,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.368,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
420,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.367,1,1,1,1,1,0.5,1,1,1,0.367,0.367,0.367,0.367,1,0.367,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.367,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
421,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.354,1,1,1,1,1,0.5,1,1,1,0.354,0.354,0.354,0.354,1,0.354,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.354,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
422,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.326,1,1,1,1,1,0.5,1,1,1,0.326,0.326,0.326,0.326,1,0.326,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.326,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
423,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.225,1,1,1,1,1,0.5,1,1,1,0.225,0.225,0.225,0.225,1,0.225,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.225,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.124,1,1,1,1,1,0.5,1,1,1,0.124,0.124,0.124,0.124,1,0.124,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.124,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
425,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.042,1,1,1,1,1,0.5,1,1,1,0.042,0.042,0.042,0.042,1,0.042,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.042,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
426,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001,1,1,1,1,1,0.5,1,1,1,0.001,0.001,0.001,0.001,1,0.001,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.001,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
427,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
428,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.001,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
430,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.001,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
431,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.001,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
432,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.002,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
433,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.005,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
434,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.01,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
435,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.017,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
436,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.025,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
437,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.03,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
438,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.029,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
439,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.026,1,1,1,1,1,0.5,1,1,1,0.026,0.026,0.026,0.026,1,0.026,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.026,0.021,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
440,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.077,1,1,1,1,1,0.5,1,1,1,0.077,0.077,0.077,0.077,1,0.077,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.077,0.007,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
441,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.156,1,1,1,1,1,0.5,1,1,1,0.156,0.156,0.156,0.156,1,0.156,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.156,0.001,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
442,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.236,1,1,1,1,1,0.5,1,1,1,0.236,0.236,0.236,0.236,1,0.236,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.236,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
443,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.336,1,1,1,1,1,0.5,1,1,1,0.336,0.336,0.336,0.336,1,0.336,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.336,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.382,1,1,1,1,1,0.5,1,1,1,0.382,0.382,0.382,0.382,1,0.382,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.382,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
445,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.412,1,1,1,1,1,0.5,1,1,1,0.412,0.412,0.412,0.412,1,0.412,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.412,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
446,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.367,1,1,1,1,1,0.5,1,1,1,0.367,0.367,0.367,0.367,1,0.367,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.367,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
447,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.214,1,1,1,1,1,0.5,1,1,1,0.214,0.214,0.214,0.214,1,0.214,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.214,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
448,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.116,1,1,1,1,1,0.5,1,1,1,0.116,0.116,0.116,0.116,1,0.116,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.116,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
449,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.042,1,1,1,1,1,0.5,1,1,1,0.042,0.042,0.042,0.042,1,0.042,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.042,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001,1,1,1,1,1,0.5,1,1,1,0.001,0.001,0.001,0.001,1,0.001,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.001,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
451,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
452,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
453,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.001,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
454,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.014,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
455,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.063,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
456,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.069,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
457,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.053,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.053,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
459,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.037,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
460,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.011,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
461,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.001,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
462,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
463,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.035,1,1,1,1,1,0.5,1,1,1,0.035,0.035,0.035,0.035,1,0.035,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.035,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
464,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.114,1,1,1,1,1,0.5,1,1,1,0.114,0.114,0.114,0.114,1,0.114,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.114,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
465,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.209,1,1,1,1,1,0.5,1,1,1,0.209,0.209,0.209,0.209,1,0.209,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.209,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
466,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.317,1,1,1,1,1,0.5,1,1,1,0.317,0.317,0.317,0.317,1,0.317,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.317,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
467,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.418,1,1,1,1,1,0.5,1,1,1,0.418,0.418,0.418,0.418,1,0.418,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.418,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
468,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.456,1,1,1,1,1,0.5,1,1,1,0.456,0.456,0.456,0.456,1,0.456,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.456,0.001,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
469,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.424,1,1,1,1,1,0.5,1,1,1,0.424,0.424,0.424,0.424,1,0.424,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.424,0.002,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.344,1,1,1,1,1,0.5,1,1,1,0.344,0.344,0.344,0.344,1,0.344,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.344,0.003,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.253,1,1,1,1,1,0.5,1,1,1,0.253,0.253,0.253,0.253,1,0.253,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.253,0.004,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
472,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.171,1,1,1,1,1,0.5,1,1,1,0.171,0.171,0.171,0.171,1,0.171,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.171,0.009,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
473,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.066,1,1,1,1,1,0.5,1,1,1,0.066,0.066,0.066,0.066,1,0.066,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.066,0.008,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
474,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002,1,1,1,1,1,0.5,1,1,1,0.002,0.002,0.002,0.002,1,0.002,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.002,0.011,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
475,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.024,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
476,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.032,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.039,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
478,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.042,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
479,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.039,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.04,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.044,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
482,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.046,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
483,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.043,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
484,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.045,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
