ID,Resource,Zone,technology,owner,Total_MW,Start_MW,Change_in_MW,Percent_MW,GWh,Percent_GWh,STOR,VRE,THERM,New_Build
230,PLTP_Dieng_(FTP2),4,geothermal,,220.0,35.0,185.0,0.4881079162229322,295.68,0.6199900362937822,0,0,1,1
231,PLTP_Patuha_(FTP2),6,geothermal,,41.311923507432034,55.0,-13.688076492567966,0.09165762226533554,55.41902630145853,0.1162041535714534,0,0,1,1
232,PLTP_Patuha_(FTP2),6,geothermal,,41.311923507432034,55.0,-13.688076492567966,0.09165762226533554,55.41902630145853,0.1162041535714534,0,0,1,1
233,PLTP_Patuha_(FTP2),6,geothermal,,41.311923507432034,55.0,-13.688076492567966,0.09165762226533554,55.41902630145853,0.1162041535714534,0,0,1,1
234,PLTP_Patuha_(FTP2),6,geothermal,,41.311923507432034,55.0,-13.688076492567966,0.09165762226533554,55.41902630145853,0.1162041535714534,0,0,1,1
235,PLTP_Patuha_(FTP2),6,geothermal,,41.311923507432034,55.0,-13.688076492567966,0.09165762226533554,55.41902630145853,0.1162041535714534,0,0,1,1
236,PLTP_Patuha_(FTP2),6,geothermal,,41.311923507432034,55.0,-13.688076492567966,0.09165762226533554,55.41902630145853,0.1162041535714534,0,0,1,1
237,PLTP_Wayang_Windu_3_(FTP2),3,geothermal,,220.0,40.0,180.0,0.4881079162229322,295.68,0.6199900362937822,0,0,1,1
238,PLTP_Wayang_Windu_4_(FTP2),3,geothermal,,220.0,55.0,165.0,0.4881079162229322,295.68,0.6199900362937822,0,0,1,1
239,PLTP_Gunung_Ungaran,4,geothermal,,220.0,5.0,215.0,0.4881079162229322,295.68,0.6199900362937822,0,0,1,1
240,PLTP_Kaldera_Danau_Banten,2,geothermal,,220.0,110.0,110.0,0.4881079162229322,295.68,0.6199900362937822,0,0,1,1
241,PLTP_Gn_Ciremai,3,geothermal,,220.0,27.0,193.0,0.4881079162229322,295.68,0.6199900362937822,0,0,1,1
242,PLTP_Songgoriti,6,geothermal,,41.311923507432034,35.0,6.311923507432034,0.09165762226533554,55.41902630145853,0.1162041535714534,0,0,1,1
243,PLTP_Gn_Pandan,2,geothermal,,220.0,40.0,180.0,0.4881079162229322,295.68,0.6199900362937822,0,0,1,1
244,PLTP_Gn_Willis,6,geothermal,,41.311923507432034,50.0,-8.688076492567966,0.09165762226533554,55.41902630145853,0.1162041535714534,0,0,1,1
245,PLTA_(PS)_Jatiluhur,3,hydropower,,180.0,760.0,-580.0,0.3993610223642172,241.92,0.5072645751494582,0,0,0,1
246,PLTSa_Bandung,3,trash,,1.2,29.0,-27.8,0.0026624068157614484,0.8064000000000014,0.0016908819171648636,0,0,0,1
247,PLTSa_Bekasi,3,trash,,1.2,12.0,-10.8,0.0026624068157614484,1.612800000000003,0.003381763834329727,0,0,0,1
248,PLTSa_Tangerang,2,trash,,1.2,35.0,-33.8,0.0026624068157614484,1.612800000000003,0.003381763834329727,0,0,0,1
249,PLTSa_Tangerang_Selatan,2,trash,,1.2,20.0,-18.8,0.0026624068157614484,1.612800000000003,0.003381763834329727,0,0,0,1
250,PLTSa_Semarang,4,trash,,1.2,20.0,-18.8,0.0026624068157614484,1.4112000000000025,0.002959043355038512,0,0,0,1
251,PLTB_NEW_1_PLTB_JETP,2,wind,,55.0,375.0,-320.0,0.12202697905573305,73.92,0.15499750907344556,0,1,0,1
252,PLTB_NEW_2_PLTB_JETP,3,wind,,55.0,375.0,-320.0,0.12202697905573305,7.838380000000001,0.01643573288921962,0,1,0,1
253,PLTB_NEW_2_PLTB_JETP,3,wind,,0.0,375.0,-375.0,0.0,0.0,0.0,0,1,0,1
254,PLTB_NEW_3_PLTB_JETP,4,wind,,0.0,375.0,-375.0,0.0,0.0,0.0,0,1,0,1
255,PLTB_NEW_3_PLTB_JETP,4,wind,,0.0,375.0,-375.0,0.0,0.0,0.0,0,1,0,1
256,PLTB_NEW_4_PLTB_JETP,6,wind,,0.0,375.0,-375.0,0.0,0.0,0.0,0,1,0,1
257,PLTB_NEW_4_PLTB_JETP,6,wind,,0.0,375.0,-375.0,0.0,0.0,0.0,0,1,0,1
258,PLTB_NEW_1_PLTB,2,wind,,0.0,100.0,-100.0,0.0,0.0,0.0,0,1,0,1
259,PLTB_NEW_1_PLTB,2,wind,,55.0,100.0,-45.0,0.12202697905573305,7.838380000000001,0.01643573288921962,0,1,0,1
260,PLTB_NEW_1_PLTB,2,wind,,55.0,100.0,-45.0,0.12202697905573305,7.838380000000001,0.01643573288921962,0,1,0,1
261,PLTB_NEW_1_PLTB,2,wind,,55.0,100.0,-45.0,0.12202697905573305,7.838380000000001,0.01643573288921962,0,1,0,1
262,PLTB_NEW_1_PLTB,2,wind,,55.0,100.0,-45.0,0.12202697905573305,7.838380000000001,0.01643573288921962,0,1,0,1
263,PLTB_NEW_1_PLTB,2,wind,,55.0,100.0,-45.0,0.12202697905573305,7.838380000000001,0.01643573288921962,0,1,0,1
264,PLTB_NEW_1_PLTB,2,wind,,55.0,100.0,-45.0,0.12202697905573305,7.838380000000001,0.01643573288921962,0,1,0,1
265,PLTB_NEW_1_PLTB,2,wind,,55.0,100.0,-45.0,0.12202697905573305,7.838380000000001,0.01643573288921962,0,1,0,1
266,PLTB_NEW_1_PLTB,2,wind,,55.0,100.0,-45.0,0.12202697905573305,7.838380000000001,0.01643573288921962,0,1,0,1
267,PLTB_NEW_1_PLTB,2,wind,,55.0,100.0,-45.0,0.12202697905573305,7.838380000000001,0.01643573288921962,0,1,0,1
268,PLTB_NEW_3_PLTB,4,wind,,0.0,100.0,-100.0,0.0,0.0,0.0,0,1,0,1
269,PLTB_NEW_3_PLTB,4,wind,,0.0,100.0,-100.0,0.0,0.0,0.0,0,1,0,1
270,PLTB_KarimunJava,4,wind,,0.0,2.2,-2.2,0.0,0.0,0.0,0,1,0,1
271,PLTS_Sutami_1_Karangkates,6,solar,,0.0,100.0,-100.0,0.0,0.0,0.0,0,1,0,1
272,PLTS_Indramayu,3,solar,,50.0,100.0,-50.0,0.11093361732339369,10.323799999999999,0.021647230575925828,0,1,0,1
