Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,corresponding_week,r_id,month,day,hour,date,demand_z1,demand_z2,demand_z3,demand_z4,demand_z5,demand_z6,demand_z7,demand_z8,demand_z9
,,,,,,,,,1063,9,26,7,2023-09-26T05:00:00+08:00,596,2375,1238,169,847,437,1314,246,1358
,,,,,,,,,1064,9,26,8,2023-09-26T06:00:00+08:00,613,2443,1273,173,871,449,1352,254,1396
,,,,,,,,,1065,9,26,9,2023-09-26T07:00:00+08:00,617,2459,1282,175,877,452,1360,256,1405
,,,,,,,,,1066,9,26,10,2023-09-26T08:00:00+08:00,639,2549,1328,181,909,468,1409,264,1456
,,,,,,,,,1067,9,26,11,2023-09-26T09:00:00+08:00,709,2826,1473,201,1007,519,1563,293,1615
,,,,,,,,,1068,9,26,12,2023-09-26T10:00:00+08:00,745,2969,1548,210,1058,546,1643,308,1696
,,,,,,,,,1069,9,26,13,2023-09-26T11:00:00+08:00,768,3059,1594,217,1090,562,1692,318,1748
,,,,,,,,,1070,9,26,14,2023-09-26T12:00:00+08:00,763,3039,1584,216,1084,559,1680,316,1737
,,,,,,,,,1071,9,26,15,2023-09-26T13:00:00+08:00,749,2983,1555,212,1064,548,1650,310,1705
,,,,,,,,,1072,9,26,16,2023-09-26T14:00:00+08:00,773,3082,1607,219,1099,566,1705,320,1761
,,,,,,,,,1073,9,26,17,2023-09-26T15:00:00+08:00,787,3136,1635,223,1119,577,1735,326,1793
,,,,,,,,,1074,9,26,18,2023-09-26T16:00:00+08:00,800,3184,1659,226,1136,585,1761,330,1819
,,,,,,,,,1075,9,26,19,2023-09-26T17:00:00+08:00,783,3116,1625,221,1111,573,1724,324,1781
,,,,,,,,,1076,9,26,20,2023-09-26T18:00:00+08:00,747,2977,1552,212,1061,547,1647,309,1701
,,,,,,,,,1077,9,26,21,2023-09-26T19:00:00+08:00,757,3014,1572,214,1075,554,1668,313,1723
,,,,,,,,,1078,9,26,22,2023-09-26T20:00:00+08:00,798,3176,1656,225,1133,583,1757,329,1815
,,,,,,,,,1079,9,26,23,2023-09-26T21:00:00+08:00,788,3140,1636,223,1120,577,1737,326,1794
,,,,,,,,,1080,9,26,24,2023-09-26T22:00:00+08:00,770,3066,1598,218,1093,563,1696,319,1753
,,,,,,,,,1081,9,27,1,2023-09-26T23:00:00+08:00,747,2977,1551,212,1061,547,1646,309,1701
,,,,,,,,,1082,9,27,2,2023-09-27T00:00:00+08:00,707,2816,1468,200,1004,517,1558,292,1609
,,,,,,,,,1083,9,27,3,2023-09-27T01:00:00+08:00,671,2671,1392,190,952,490,1477,277,1526
,,,,,,,,,1084,9,27,4,2023-09-27T02:00:00+08:00,648,2581,1346,184,920,474,1428,269,1475
,,,,,,,,,1085,9,27,5,2023-09-27T03:00:00+08:00,624,2483,1294,176,885,456,1374,258,1419
,,,,,,,,,1086,9,27,6,2023-09-27T04:00:00+08:00,607,2417,1260,172,862,444,1337,251,1381
,,,,,,,,,1087,9,27,7,2023-09-27T05:00:00+08:00,598,2383,1243,169,849,438,1318,247,1362
,,,,,,,,,1088,9,27,8,2023-09-27T06:00:00+08:00,613,2441,1272,173,871,449,1351,254,1395
,,,,,,,,,1089,9,27,9,2023-09-27T07:00:00+08:00,612,2438,1270,173,870,448,1349,254,1393
,,,,,,,,,1090,9,27,10,2023-09-27T08:00:00+08:00,636,2535,1322,181,903,466,1402,263,1449
,,,,,,,,,1091,9,27,11,2023-09-27T09:00:00+08:00,701,2791,1455,199,996,513,1544,290,1595
,,,,,,,,,1092,9,27,12,2023-09-27T10:00:00+08:00,735,2928,1526,208,1044,538,1620,304,1673
,,,,,,,,,1093,9,27,13,2023-09-27T11:00:00+08:00,756,3009,1569,214,1073,553,1665,312,1720
,,,,,,,,,1094,9,27,14,2023-09-27T12:00:00+08:00,754,3003,1566,214,1071,552,1662,312,1716
,,,,,,,,,1095,9,27,15,2023-09-27T13:00:00+08:00,744,2964,1545,210,1056,545,1640,308,1693
,,,,,,,,,1096,9,27,16,2023-09-27T14:00:00+08:00,780,3106,1619,221,1107,570,1718,323,1775
,,,,,,,,,1097,9,27,17,2023-09-27T15:00:00+08:00,809,3223,1680,229,1149,592,1783,335,1842
,,,,,,,,,1098,9,27,18,2023-09-27T16:00:00+08:00,824,3283,1711,233,1171,604,1815,341,1876
,,,,,,,,,1099,9,27,19,2023-09-27T17:00:00+08:00,812,3233,1686,230,1153,594,1788,336,1848
,,,,,,,,,1100,9,27,20,2023-09-27T18:00:00+08:00,763,3041,1585,216,1084,559,1681,316,1738
,,,,,,,,,1101,9,27,21,2023-09-27T19:00:00+08:00,770,3067,1598,218,1093,564,1696,319,1753
,,,,,,,,,1102,9,27,22,2023-09-27T20:00:00+08:00,805,3204,1670,228,1142,589,1773,333,1831
,,,,,,,,,1103,9,27,23,2023-09-27T21:00:00+08:00,791,3151,1642,224,1124,579,1743,327,1800
,,,,,,,,,1104,9,27,24,2023-09-27T22:00:00+08:00,772,3075,1602,218,1096,565,1701,320,1757
,,,,,,,,,1105,9,28,1,2023-09-27T23:00:00+08:00,757,3013,1571,214,1074,553,1667,313,1722
,,,,,,,,,1106,9,28,2,2023-09-28T00:00:00+08:00,724,2886,1505,205,1029,531,1597,300,1650
,,,,,,,,,1107,9,28,3,2023-09-28T01:00:00+08:00,694,2763,1441,197,985,507,1529,287,1578
,,,,,,,,,1108,9,28,4,2023-09-28T02:00:00+08:00,668,2658,1386,189,948,488,1470,276,1519
,,,,,,,,,1109,9,28,5,2023-09-28T03:00:00+08:00,641,2554,1331,182,911,469,1412,265,1460
,,,,,,,,,1110,9,28,6,2023-09-28T04:00:00+08:00,621,2475,1290,176,882,455,1369,257,1414
,,,,,,,,,1111,9,28,7,2023-09-28T05:00:00+08:00,608,2421,1262,172,863,444,1339,252,1383
,,,,,,,,,1112,9,28,8,2023-09-28T06:00:00+08:00,607,2417,1260,172,862,444,1337,251,1381
,,,,,,,,,1113,9,28,9,2023-09-28T07:00:00+08:00,593,2362,1231,168,842,434,1307,245,1350
,,,,,,,,,1114,9,28,10,2023-09-28T08:00:00+08:00,577,2301,1200,163,821,423,1273,239,1315
,,,,,,,,,1115,9,28,11,2023-09-28T09:00:00+08:00,614,2444,1274,174,872,450,1353,254,1397
,,,,,,,,,1116,9,28,12,2023-09-28T10:00:00+08:00,645,2570,1340,183,916,472,1421,267,1468
,,,,,,,,,1117,9,28,13,2023-09-28T11:00:00+08:00,664,2646,1380,188,944,486,1464,275,1513
,,,,,,,,,1118,9,28,14,2023-09-28T12:00:00+08:00,662,2639,1375,187,941,485,1460,274,1508
,,,,,,,,,1119,9,28,15,2023-09-28T13:00:00+08:00,665,2648,1381,188,945,487,1465,275,1514
,,,,,,,,,1120,9,28,16,2023-09-28T14:00:00+08:00,698,2779,1448,198,990,511,1537,289,1588
,,,,,,,,,1121,9,28,17,2023-09-28T15:00:00+08:00,718,2861,1491,203,1020,526,1583,297,1635
,,,,,,,,,1122,9,28,18,2023-09-28T16:00:00+08:00,738,2939,1532,208,1048,541,1626,305,1679
,,,,,,,,,1123,9,28,19,2023-09-28T17:00:00+08:00,738,2939,1532,208,1048,541,1626,305,1679
,,,,,,,,,1124,9,28,20,2023-09-28T18:00:00+08:00,719,2865,1493,204,1021,527,1585,297,1637
,,,,,,,,,1125,9,28,21,2023-09-28T19:00:00+08:00,739,2943,1534,209,1050,541,1628,306,1681
,,,,,,,,,1126,9,28,22,2023-09-28T20:00:00+08:00,791,3152,1642,224,1124,579,1743,327,1801
,,,,,,,,,1127,9,28,23,2023-09-28T21:00:00+08:00,784,3123,1628,222,1113,574,1728,324,1784
,,,,,,,,,1128,9,28,24,2023-09-28T22:00:00+08:00,771,3071,1601,218,1095,564,1699,319,1755
,,,,,,,,,1129,9,29,1,2023-09-28T23:00:00+08:00,767,3058,1594,217,1090,562,1691,318,1747
,,,,,,,,,1130,9,29,2,2023-09-29T00:00:00+08:00,738,2939,1532,208,1048,539,1625,305,1679
,,,,,,,,,1131,9,29,3,2023-09-29T01:00:00+08:00,699,2783,1451,198,993,512,1540,289,1590
,,,,,,,,,1132,9,29,4,2023-09-29T02:00:00+08:00,669,2664,1389,189,950,489,1474,277,1522
,,,,,,,,,1133,9,29,5,2023-09-29T03:00:00+08:00,645,2565,1338,183,915,471,1419,267,1466
,,,,,,,,,1134,9,29,6,2023-09-29T04:00:00+08:00,627,2497,1302,177,890,458,1381,259,1427
,,,,,,,,,1135,9,29,7,2023-09-29T05:00:00+08:00,614,2444,1274,174,872,450,1353,254,1397
,,,,,,,,,1136,9,29,8,2023-09-29T06:00:00+08:00,617,2459,1282,175,877,452,1360,256,1405
,,,,,,,,,1137,9,29,9,2023-09-29T07:00:00+08:00,613,2443,1273,173,872,449,1352,254,1396
,,,,,,,,,1138,9,29,10,2023-09-29T08:00:00+08:00,633,2521,1314,179,899,464,1395,262,1440
,,,,,,,,,1139,9,29,11,2023-09-29T09:00:00+08:00,703,2800,1459,199,998,515,1549,291,1600
,,,,,,,,,1140,9,29,12,2023-09-29T10:00:00+08:00,734,2922,1523,207,1041,537,1617,304,1670
,,,,,,,,,1141,9,29,13,2023-09-29T11:00:00+08:00,758,3020,1574,215,1076,556,1670,313,1726
,,,,,,,,,1142,9,29,14,2023-09-29T12:00:00+08:00,757,3014,1572,214,1075,554,1668,313,1723
,,,,,,,,,1143,9,29,15,2023-09-29T13:00:00+08:00,746,2974,1550,212,1060,547,1645,309,1699
,,,,,,,,,1144,9,29,16,2023-09-29T14:00:00+08:00,772,3078,1605,219,1098,565,1702,320,1759
,,,,,,,,,1145,9,29,17,2023-09-29T15:00:00+08:00,815,3247,1693,231,1158,597,1796,337,1856
,,,,,,,,,1146,9,29,18,2023-09-29T16:00:00+08:00,826,3288,1714,234,1173,605,1819,341,1879
,,,,,,,,,1147,9,29,19,2023-09-29T17:00:00+08:00,809,3224,1680,229,1149,593,1783,335,1843
,,,,,,,,,1148,9,29,20,2023-09-29T18:00:00+08:00,763,3038,1584,216,1083,559,1680,316,1736
,,,,,,,,,1149,9,29,21,2023-09-29T19:00:00+08:00,768,3060,1595,217,1091,562,1692,318,1748
,,,,,,,,,1150,9,29,22,2023-09-29T20:00:00+08:00,790,3146,1640,223,1122,578,1740,327,1798
,,,,,,,,,1151,9,29,23,2023-09-29T21:00:00+08:00,777,3092,1612,220,1103,568,1711,321,1767
,,,,,,,,,1152,9,29,24,2023-09-29T22:00:00+08:00,759,3023,1575,215,1077,556,1672,314,1727
,,,,,,,,,1153,9,30,1,2023-09-29T23:00:00+08:00,749,2986,1556,213,1065,549,1652,310,1706
,,,,,,,,,1154,9,30,2,2023-09-30T00:00:00+08:00,724,2884,1504,205,1029,530,1596,300,1649
,,,,,,,,,1155,9,30,3,2023-09-30T01:00:00+08:00,698,2779,1449,198,990,511,1537,289,1588
,,,,,,,,,1156,9,30,4,2023-09-30T02:00:00+08:00,669,2665,1389,189,950,489,1474,277,1523
,,,,,,,,,1157,9,30,5,2023-09-30T03:00:00+08:00,647,2575,1342,183,918,473,1424,268,1471
,,,,,,,,,1158,9,30,6,2023-09-30T04:00:00+08:00,629,2504,1305,178,893,460,1385,260,1431
,,,,,,,,,1159,9,30,7,2023-09-30T05:00:00+08:00,616,2455,1280,174,876,451,1358,255,1403
,,,,,,,,,1160,9,30,8,2023-09-30T06:00:00+08:00,610,2432,1267,173,867,447,1345,253,1390
,,,,,,,,,1161,9,30,9,2023-09-30T07:00:00+08:00,598,2382,1242,169,849,438,1318,247,1362
,,,,,,,,,1162,9,30,10,2023-09-30T08:00:00+08:00,584,2326,1212,166,829,427,1287,242,1329
,,,,,,,,,1163,9,30,11,2023-09-30T09:00:00+08:00,624,2483,1294,176,885,456,1374,258,1419
,,,,,,,,,1164,9,30,12,2023-09-30T10:00:00+08:00,651,2594,1352,184,925,476,1435,270,1482
,,,,,,,,,1165,9,30,13,2023-09-30T11:00:00+08:00,668,2660,1387,189,948,489,1471,276,1520
,,,,,,,,,1166,9,30,14,2023-09-30T12:00:00+08:00,667,2656,1385,189,947,488,1469,276,1518
,,,,,,,,,1167,9,30,15,2023-09-30T13:00:00+08:00,654,2606,1359,185,930,479,1442,271,1489
,,,,,,,,,1168,9,30,16,2023-09-30T14:00:00+08:00,676,2692,1403,191,960,495,1489,279,1538
,,,,,,,,,1169,9,30,17,2023-09-30T15:00:00+08:00,699,2784,1451,198,993,512,1540,289,1590
,,,,,,,,,1170,9,30,18,2023-09-30T16:00:00+08:00,713,2838,1479,202,1012,521,1571,295,1622
,,,,,,,,,1171,9,30,19,2023-09-30T17:00:00+08:00,703,2799,1459,199,998,515,1549,291,1600
,,,,,,,,,1172,9,30,20,2023-09-30T18:00:00+08:00,689,2744,1430,194,979,504,1518,285,1568
,,,,,,,,,1173,9,30,21,2023-09-30T19:00:00+08:00,706,2815,1467,200,1003,517,1557,292,1608
,,,,,,,,,1174,9,30,22,2023-09-30T20:00:00+08:00,748,2982,1554,212,1064,548,1650,310,1704
,,,,,,,,,1175,9,30,23,2023-09-30T21:00:00+08:00,744,2964,1546,210,1057,545,1640,308,1694
,,,,,,,,,1176,9,30,24,2023-09-30T22:00:00+08:00,725,2888,1506,205,1030,531,1598,300,1651
,,,,,,,,,1177,1,29,1,2023-01-28T23:00:00+08:00,626,2492,1299,177,889,458,1379,259,1425
,,,,,,,,,1178,1,29,2,2023-01-29T00:00:00+08:00,602,2395,1248,170,854,440,1324,248,1368
,,,,,,,,,1179,1,29,3,2023-01-29T01:00:00+08:00,577,2300,1199,163,820,423,1272,239,1314
,,,,,,,,,1180,1,29,4,2023-01-29T02:00:00+08:00,554,2208,1151,157,787,406,1222,229,1262
,,,,,,,,,1181,1,29,5,2023-01-29T03:00:00+08:00,541,2154,1123,153,768,396,1191,224,1231
,,,,,,,,,1182,1,29,6,2023-01-29T04:00:00+08:00,527,2098,1094,150,749,386,1161,217,1199
,,,,,,,,,1183,1,29,7,2023-01-29T05:00:00+08:00,519,2067,1078,146,737,380,1143,214,1181
,,,,,,,,,1184,1,29,8,2023-01-29T06:00:00+08:00,522,2080,1084,147,741,382,1151,216,1189
,,,,,,,,,1185,1,29,9,2023-01-29T07:00:00+08:00,522,2077,1083,147,741,381,1150,215,1187
,,,,,,,,,1186,1,29,10,2023-01-29T08:00:00+08:00,505,2010,1048,143,717,370,1112,209,1149
,,,,,,,,,1187,1,29,11,2023-01-29T09:00:00+08:00,523,2082,1085,147,742,382,1152,216,1190
,,,,,,,,,1188,1,29,12,2023-01-29T10:00:00+08:00,543,2164,1127,154,771,397,1197,225,1236
,,,,,,,,,1189,1,29,13,2023-01-29T11:00:00+08:00,556,2216,1156,157,790,407,1226,230,1266
,,,,,,,,,1190,1,29,14,2023-01-29T12:00:00+08:00,553,2205,1149,157,786,405,1220,229,1260
,,,,,,,,,1191,1,29,15,2023-01-29T13:00:00+08:00,553,2205,1149,157,786,405,1220,229,1260
,,,,,,,,,1192,1,29,16,2023-01-29T14:00:00+08:00,568,2263,1180,160,807,416,1252,236,1293
,,,,,,,,,1193,1,29,17,2023-01-29T15:00:00+08:00,576,2295,1197,163,819,422,1270,239,1311
,,,,,,,,,1194,1,29,18,2023-01-29T16:00:00+08:00,576,2296,1197,163,819,422,1270,239,1312
,,,,,,,,,1195,1,29,19,2023-01-29T17:00:00+08:00,574,2290,1193,162,817,421,1267,238,1308
,,,,,,,,,1196,1,29,20,2023-01-29T18:00:00+08:00,577,2301,1200,163,821,423,1273,239,1315
,,,,,,,,,1197,1,29,21,2023-01-29T19:00:00+08:00,598,2384,1243,170,850,438,1319,247,1363
,,,,,,,,,1198,1,29,22,2023-01-29T20:00:00+08:00,655,2611,1361,186,931,480,1444,271,1492
,,,,,,,,,1199,1,29,23,2023-01-29T21:00:00+08:00,653,2601,1356,185,928,479,1439,270,1486
,,,,,,,,,1200,1,29,24,2023-01-29T22:00:00+08:00,633,2522,1314,179,899,464,1395,262,1442
,,,,,,,,,1201,1,30,1,2023-01-29T23:00:00+08:00,620,2470,1287,175,880,454,1366,257,1411
,,,,,,,,,1202,1,30,2,2023-01-30T00:00:00+08:00,587,2336,1218,166,833,429,1292,243,1335
,,,,,,,,,1203,1,30,3,2023-01-30T01:00:00+08:00,567,2260,1179,160,806,416,1250,235,1292
,,,,,,,,,1204,1,30,4,2023-01-30T02:00:00+08:00,554,2209,1151,157,788,406,1222,229,1262
,,,,,,,,,1205,1,30,5,2023-01-30T03:00:00+08:00,539,2148,1120,153,766,394,1188,223,1227
,,,,,,,,,1206,1,30,6,2023-01-30T04:00:00+08:00,525,2089,1089,148,745,384,1156,217,1194
,,,,,,,,,1207,1,30,7,2023-01-30T05:00:00+08:00,523,2082,1085,147,742,382,1152,216,1190
,,,,,,,,,1208,1,30,8,2023-01-30T06:00:00+08:00,539,2145,1118,153,765,394,1186,223,1225
,,,,,,,,,1209,1,30,9,2023-01-30T07:00:00+08:00,559,2225,1160,158,793,409,1230,231,1271
,,,,,,,,,1210,1,30,10,2023-01-30T08:00:00+08:00,586,2335,1217,166,832,429,1292,242,1334
,,,,,,,,,1211,1,30,11,2023-01-30T09:00:00+08:00,658,2620,1366,186,934,482,1449,272,1498
,,,,,,,,,1212,1,30,12,2023-01-30T10:00:00+08:00,691,2753,1434,195,981,505,1522,286,1573
,,,,,,,,,1213,1,30,13,2023-01-30T11:00:00+08:00,709,2826,1473,201,1007,519,1563,293,1615
,,,,,,,,,1214,1,30,14,2023-01-30T12:00:00+08:00,706,2811,1466,200,1002,517,1555,292,1607
,,,,,,,,,1215,1,30,15,2023-01-30T13:00:00+08:00,692,2757,1437,195,983,506,1524,287,1575
,,,,,,,,,1216,1,30,16,2023-01-30T14:00:00+08:00,715,2846,1484,202,1015,523,1575,295,1626
,,,,,,,,,1217,1,30,17,2023-01-30T15:00:00+08:00,724,2884,1504,205,1029,530,1596,300,1649
,,,,,,,,,1218,1,30,18,2023-01-30T16:00:00+08:00,724,2883,1503,205,1028,530,1595,300,1647
,,,,,,,,,1219,1,30,19,2023-01-30T17:00:00+08:00,712,2834,1477,201,1011,520,1567,294,1619
,,,,,,,,,1220,1,30,20,2023-01-30T18:00:00+08:00,675,2686,1401,191,958,494,1486,279,1535
,,,,,,,,,1221,1,30,21,2023-01-30T19:00:00+08:00,676,2693,1404,191,960,495,1490,279,1539
,,,,,,,,,1222,1,30,22,2023-01-30T20:00:00+08:00,716,2850,1486,203,1016,523,1577,296,1628
,,,,,,,,,1223,1,30,23,2023-01-30T21:00:00+08:00,704,2807,1463,200,1001,516,1553,291,1604
,,,,,,,,,1224,1,30,24,2023-01-30T22:00:00+08:00,684,2724,1421,193,971,501,1507,282,1557
,,,,,,,,,1225,1,31,1,2023-01-30T23:00:00+08:00,663,2641,1376,188,942,485,1461,274,1509
,,,,,,,,,1226,1,31,2,2023-01-31T00:00:00+08:00,627,2498,1302,177,891,459,1382,259,1428
,,,,,,,,,1227,1,31,3,2023-01-31T01:00:00+08:00,601,2391,1246,170,853,439,1322,248,1366
,,,,,,,,,1228,1,31,4,2023-01-31T02:00:00+08:00,580,2310,1204,165,824,424,1277,240,1319
,,,,,,,,,1229,1,31,5,2023-01-31T03:00:00+08:00,562,2237,1166,159,797,411,1238,232,1278
,,,,,,,,,1230,1,31,6,2023-01-31T04:00:00+08:00,553,2206,1150,157,787,405,1220,229,1261
,,,,,,,,,1231,1,31,7,2023-01-31T05:00:00+08:00,547,2180,1137,155,777,401,1206,226,1246
,,,,,,,,,1232,1,31,8,2023-01-31T06:00:00+08:00,569,2269,1183,161,809,417,1254,236,1296
,,,,,,,,,1233,1,31,9,2023-01-31T07:00:00+08:00,583,2322,1210,165,828,427,1285,241,1327
,,,,,,,,,1234,1,31,10,2023-01-31T08:00:00+08:00,598,2383,1243,169,849,438,1318,247,1362
,,,,,,,,,1235,1,31,11,2023-01-31T09:00:00+08:00,662,2640,1376,188,942,485,1461,274,1508
,,,,,,,,,1236,1,31,12,2023-01-31T10:00:00+08:00,693,2759,1438,195,984,507,1527,287,1576
,,,,,,,,,1237,1,31,13,2023-01-31T11:00:00+08:00,711,2828,1474,201,1008,520,1564,294,1617
,,,,,,,,,1238,1,31,14,2023-01-31T12:00:00+08:00,706,2813,1466,200,1003,517,1556,292,1607
,,,,,,,,,1239,1,31,15,2023-01-31T13:00:00+08:00,692,2755,1435,195,982,506,1523,286,1574
,,,,,,,,,1240,1,31,16,2023-01-31T14:00:00+08:00,722,2876,1498,204,1025,529,1590,298,1643
,,,,,,,,,1241,1,31,17,2023-01-31T15:00:00+08:00,736,2929,1527,208,1044,538,1621,304,1674
,,,,,,,,,1242,1,31,18,2023-01-31T16:00:00+08:00,740,2945,1535,209,1050,542,1629,306,1682
,,,,,,,,,1243,1,31,19,2023-01-31T17:00:00+08:00,725,2889,1506,205,1030,531,1598,300,1651
,,,,,,,,,1244,1,31,20,2023-01-31T18:00:00+08:00,685,2732,1424,194,973,502,1511,284,1560
,,,,,,,,,1245,1,31,21,2023-01-31T19:00:00+08:00,693,2760,1438,195,984,507,1527,287,1576
,,,,,,,,,1246,1,31,22,2023-01-31T20:00:00+08:00,725,2890,1507,205,1031,531,1599,301,1652
,,,,,,,,,1247,1,31,23,2023-01-31T21:00:00+08:00,714,2843,1483,202,1014,522,1573,295,1625
,,,,,,,,,1248,1,31,24,2023-01-31T22:00:00+08:00,685,2729,1423,193,973,502,1510,284,1559
,,,,,,,,,1249,2,1,1,2023-01-31T23:00:00+08:00,669,2662,1387,189,949,489,1472,276,1521
,,,,,,,,,1250,2,1,2,2023-02-01T00:30:00+08:00,617,2458,1282,174,876,452,1360,255,1404
,,,,,,,,,1251,2,1,3,2023-02-01T01:30:00+08:00,598,2385,1244,170,850,438,1319,247,1363
,,,,,,,,,1252,2,1,4,2023-02-01T02:30:00+08:00,578,2304,1201,163,822,423,1275,240,1317
,,,,,,,,,1253,2,1,5,2023-02-01T03:30:00+08:00,560,2229,1162,158,794,409,1233,231,1274
,,,,,,,,,1254,2,1,6,2023-02-01T04:30:00+08:00,553,2206,1149,157,787,405,1220,229,1260
,,,,,,,,,1255,2,1,7,2023-02-01T05:30:00+08:00,555,2213,1153,157,789,407,1224,230,1264
,,,,,,,,,1256,2,1,8,2023-02-01T06:30:00+08:00,584,2326,1212,166,829,427,1287,242,1329
,,,,,,,,,1257,2,1,9,2023-02-01T07:30:00+08:00,580,2309,1204,165,823,424,1277,240,1319
,,,,,,,,,1258,2,1,10,2023-02-01T08:30:00+08:00,621,2475,1290,176,882,455,1369,257,1415
,,,,,,,,,1259,2,1,11,2023-02-01T09:30:00+08:00,664,2645,1379,188,943,486,1463,275,1512
,,,,,,,,,1260,2,1,12,2023-02-01T10:30:00+08:00,687,2738,1427,194,976,503,1514,285,1565
,,,,,,,,,1261,2,1,13,2023-02-01T11:30:00+08:00,700,2787,1453,198,994,513,1542,290,1593
,,,,,,,,,1262,2,1,14,2023-02-01T12:30:00+08:00,679,2703,1409,192,964,497,1495,280,1544
,,,,,,,,,1263,2,1,15,2023-02-01T13:30:00+08:00,695,2766,1442,197,986,509,1530,287,1581
,,,,,,,,,1264,2,1,16,2023-02-01T14:30:00+08:00,732,2916,1519,207,1039,536,1612,303,1667
,,,,,,,,,1265,2,1,17,2023-02-01T15:30:00+08:00,737,2936,1530,208,1047,539,1624,305,1677
,,,,,,,,,1266,2,1,18,2023-02-01T16:30:00+08:00,741,2952,1538,209,1053,543,1633,307,1687
,,,,,,,,,1267,2,1,19,2023-02-01T17:30:00+08:00,712,2835,1477,201,1011,521,1568,294,1620
,,,,,,,,,1268,2,1,20,2023-02-01T18:30:00+08:00,686,2734,1425,194,975,502,1512,284,1563
,,,,,,,,,1269,2,1,21,2023-02-01T19:30:00+08:00,719,2865,1493,203,1021,527,1584,297,1637
,,,,,,,,,1270,2,1,22,2023-02-01T20:30:00+08:00,724,2885,1504,205,1029,530,1596,300,1649
,,,,,,,,,1271,2,1,23,2023-02-01T21:30:00+08:00,714,2842,1482,202,1013,522,1572,295,1624
,,,,,,,,,1272,2,1,24,2023-02-01T22:30:00+08:00,691,2752,1434,195,981,505,1522,286,1572
,,,,,,,,,1273,2,2,1,2023-02-01T23:30:00+08:00,664,2646,1380,188,944,486,1464,275,1512
,,,,,,,,,1274,2,2,2,2023-02-02T00:30:00+08:00,629,2503,1305,177,893,460,1384,260,1431
,,,,,,,,,1275,2,2,3,2023-02-02T01:30:00+08:00,603,2400,1251,171,856,441,1328,249,1371
,,,,,,,,,1276,2,2,4,2023-02-02T02:30:00+08:00,585,2329,1214,166,830,428,1288,242,1331
,,,,,,,,,1277,2,2,5,2023-02-02T03:30:00+08:00,568,2263,1180,161,807,416,1252,236,1293
,,,,,,,,,1278,2,2,6,2023-02-02T04:30:00+08:00,559,2225,1160,158,793,409,1231,231,1272
,,,,,,,,,1279,2,2,7,2023-02-02T05:30:00+08:00,566,2254,1175,160,804,415,1247,235,1288
,,,,,,,,,1280,2,2,8,2023-02-02T06:30:00+08:00,590,2350,1225,167,838,432,1299,244,1343
,,,,,,,,,1281,2,2,9,2023-02-02T07:30:00+08:00,592,2358,1229,168,841,434,1305,245,1348
,,,,,,,,,1282,2,2,10,2023-02-02T08:30:00+08:00,650,2590,1350,184,924,475,1432,269,1480
,,,,,,,,,1283,2,2,11,2023-02-02T09:30:00+08:00,695,2769,1444,197,987,509,1532,288,1583
,,,,,,,,,1284,2,2,12,2023-02-02T10:30:00+08:00,720,2866,1494,204,1022,527,1585,297,1638
,,,,,,,,,1285,2,2,13,2023-02-02T11:30:00+08:00,727,2898,1510,206,1033,532,1603,301,1656
,,,,,,,,,1286,2,2,14,2023-02-02T12:30:00+08:00,705,2809,1465,200,1002,516,1554,292,1605
,,,,,,,,,1287,2,2,15,2023-02-02T13:30:00+08:00,721,2870,1496,204,1023,528,1587,298,1640
,,,,,,,,,1288,2,2,16,2023-02-02T14:30:00+08:00,752,2996,1561,213,1068,550,1656,311,1711
,,,,,,,,,1289,2,2,17,2023-02-02T15:30:00+08:00,757,3013,1571,214,1074,553,1667,313,1722
,,,,,,,,,1290,2,2,18,2023-02-02T16:30:00+08:00,757,3013,1571,214,1074,553,1667,313,1722
,,,,,,,,,1291,2,2,19,2023-02-02T17:30:00+08:00,723,2882,1502,205,1028,530,1594,300,1646
,,,,,,,,,1292,2,2,20,2023-02-02T18:30:00+08:00,691,2753,1435,195,982,506,1522,286,1573
,,,,,,,,,1293,2,2,21,2023-02-02T19:30:00+08:00,726,2894,1508,205,1032,532,1601,301,1654
,,,,,,,,,1294,2,2,22,2023-02-02T20:30:00+08:00,723,2881,1502,205,1028,530,1594,300,1646
,,,,,,,,,1295,2,2,23,2023-02-02T21:30:00+08:00,709,2826,1473,201,1007,519,1563,293,1615
,,,,,,,,,1296,2,2,24,2023-02-02T22:30:00+08:00,690,2747,1432,195,980,505,1519,286,1570
,,,,,,,,,1297,2,3,1,2023-02-02T23:30:00+08:00,664,2646,1380,188,944,486,1464,275,1513
,,,,,,,,,1298,2,3,2,2023-02-03T00:30:00+08:00,629,2505,1306,178,893,460,1386,260,1432
,,,,,,,,,1299,2,3,3,2023-02-03T01:30:00+08:00,611,2434,1269,173,867,448,1346,253,1391
,,,,,,,,,1300,2,3,4,2023-02-03T02:30:00+08:00,590,2352,1226,167,839,433,1300,244,1344
,,,,,,,,,1301,2,3,5,2023-02-03T03:30:00+08:00,571,2275,1186,161,811,418,1258,237,1300
,,,,,,,,,1302,2,3,6,2023-02-03T04:30:00+08:00,566,2256,1176,160,805,415,1248,235,1289
,,,,,,,,,1303,2,3,7,2023-02-03T05:30:00+08:00,567,2257,1177,160,805,415,1248,235,1290
