Village,solar_MW,solar_built_MW,solar_GWh,battery_MW,battery_built_MW,battery_MWh,battery_built_MWh,Connected,Total_Import_MWh,Total_Export_MWh
329,0.7260295361585538,0.7260295361585538,1.154349395925934,0.311820560819507,0.311820560819507,1.5999598435796367,1.5999598435796367,1,7.994012288961019,10.085649090909143
330,0.2276795163649782,0.2276795163649782,0.3675131962614858,0.0985635548688133,0.0985635548688133,0.5061757845862421,0.5061757845862421,0,0.0,0.0
331,0.6077291937345459,0.6077291937345459,0.9755711910996504,0.2635505204669435,0.2635505204669435,1.3523366013935971,1.3523366013935971,1,6.816731690476234,8.469327363095212
332,0.2947800559584201,0.2947800559584201,0.4691541405231469,0.1113834251397186,0.1113834251397186,0.60663158688131,0.60663158688131,1,73.61276927155123,15.601122039627771
333,0.0,0.0,0.0,0.0217999999999999,0.0217999999999999,0.1364082730434788,0.1364082730434788,1,4720.487546301575,2281.200051568645
334,0.4108658394725412,0.4108658394725412,0.6471365720363631,0.139861794901054,0.139861794901054,0.781842906102097,0.781842906102097,1,164.85996786985194,38.74217670375812
335,0.0,0.0,0.0,0.0180968180242634,0.0180968180242634,0.1064874264143871,0.1064874264143871,1,2911.3855187076456,1379.250492347478
336,0.4621896053897978,0.4621896053897978,0.728647437238884,0.1561492688458886,0.1561492688458886,0.8729889452265696,0.8729889452265696,1,180.74828498748585,46.58887207155818
337,0.4259553488285977,0.4259553488285977,0.677800019065834,0.1454689629735355,0.1454689629735355,0.8119477383593374,0.8119477383593374,1,167.23203872601763,46.57162402315411
338,0.3758119658119658,0.3758119658119658,0.5931694917451965,0.1339174358974359,0.1339174358974359,0.7096740523968788,0.7096740523968788,1,378.0813829693679,132.23734989831266
339,0.5582410487184504,0.5582410487184504,0.8685095658243761,0.1132904502054392,0.1132904502054392,0.6842692404702562,0.6842692404702562,1,825.7136555650869,627.6531969513418
340,0.5788896953809656,0.5788896953809656,0.9713863956550982,0.2623838560909615,0.2623838560909615,1.3463554716703448,1.3463554716703448,1,6.707917425595237,8.183869223484816
341,0.8022299741123048,0.8022299741123048,1.3659203346913416,0.3662463197955115,0.3662463197955115,1.8844976418755564,1.8844976418755564,1,8.02965713176401,13.131067198051928
342,0.3093223820170074,0.3093223820170074,0.4946471641923742,0.1275273067795984,0.1275273067795984,0.6620951909350627,0.6620951909350627,1,42.407588532217005,11.768443814172828
343,0.4512108831606363,0.4512108831606363,0.7494386213055306,0.2024332892999855,0.2024332892999855,1.038678168396979,1.038678168396979,1,5.054704687770615,6.286267779220863
344,0.6071769121335175,0.6071769121335175,1.0146904606446714,0.2740695339798342,0.2740695339798342,1.4063205441926268,1.4063205441926268,1,7.189042070346308,8.686876148268382
345,0.4579597467031312,0.4579597467031312,0.7537107061073984,0.2036194385236041,0.2036194385236041,1.0447513095632377,1.0447513095632377,1,5.191092517315951,6.425395557359249
346,0.6092160062026615,0.6092160062026615,1.0160087473944222,0.2744653971167487,0.2744653971167487,1.4082924687543308,1.4082924687543308,1,6.991820919642837,8.516682269209896
347,0.8197414422886055,0.8197414422886055,1.3984431688572967,0.3747617903627673,0.3747617903627673,1.928357967667844,1.928357967667844,1,7.629394830357197,13.609126089285647
348,0.3297258251331293,0.3297258251331293,0.5527050499235966,0.1482254343387916,0.1482254343387916,0.7612503179671231,0.7612503179671231,0,0.0,0.0
349,0.9126684284034202,0.9126684284034202,1.5288251126168113,0.3910117621759655,0.3910117621759655,2.020250833471793,2.020250833471793,1,135.67952134029758,43.478919708443016
350,0.2225887965156243,0.2225887965156243,0.35889697482919,0.096246257410559,0.096246257410559,0.4943044446540049,0.4943044446540049,0,0.0,0.0
351,0.246354994547642,0.246354994547642,0.3933500754474575,0.1054838192313114,0.1054838192313114,0.5417758469346632,0.5417758469346632,0,0.0,0.0
352,0.3795297776876498,0.3795297776876498,0.6023802618120411,0.1297186540997246,0.1297186540997246,0.7240124461930375,0.7240124461930375,1,147.3498516958969,38.41378456294524
353,0.21529750299689,0.21529750299689,0.3474160678682413,0.0931717570658156,0.0931717570658156,0.4784814199394351,0.4784814199394351,0,0.0,0.0
