Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,corresponding_week,r_id,month,day,hour,date,demand_z1,demand_z2,demand_z3,demand_z4,demand_z5,demand_z6,demand_z7,demand_z8,demand_z9
,,,,,,,,,1246,1,31,22,2023-01-31T20:00:00+08:00,692,2748,1433,192,972,497,1527,282,1556
,,,,,,,,,1247,1,31,23,2023-01-31T21:00:00+08:00,681,2703,1410,189,956,489,1502,277,1531
,,,,,,,,,1248,1,31,24,2023-01-31T22:00:00+08:00,654,2595,1353,181,918,470,1442,266,1469
,,,,,,,,,1249,2,1,1,2023-01-31T23:00:00+08:00,638,2531,1319,177,895,458,1406,259,1433
,,,,,,,,,1250,2,1,2,2023-02-01T00:30:00+08:00,589,2337,1219,163,826,423,1299,239,1323
,,,,,,,,,1251,2,1,3,2023-02-01T01:30:00+08:00,571,2268,1183,159,802,410,1260,232,1284
,,,,,,,,,1252,2,1,4,2023-02-01T02:30:00+08:00,552,2191,1142,153,775,396,1218,225,1241
,,,,,,,,,1253,2,1,5,2023-02-01T03:30:00+08:00,534,2119,1105,148,749,383,1178,217,1200
,,,,,,,,,1254,2,1,6,2023-02-01T04:30:00+08:00,528,2097,1093,147,742,379,1165,215,1187
,,,,,,,,,1255,2,1,7,2023-02-01T05:30:00+08:00,530,2104,1097,147,744,381,1169,216,1191
,,,,,,,,,1256,2,1,8,2023-02-01T06:30:00+08:00,557,2211,1153,155,782,400,1229,227,1252
,,,,,,,,,1257,2,1,9,2023-02-01T07:30:00+08:00,553,2195,1145,154,776,397,1220,225,1243
,,,,,,,,,1258,2,1,10,2023-02-01T08:30:00+08:00,593,2353,1227,165,832,426,1308,241,1333
,,,,,,,,,1259,2,1,11,2023-02-01T09:30:00+08:00,634,2515,1311,176,889,455,1397,258,1424
,,,,,,,,,1260,2,1,12,2023-02-01T10:30:00+08:00,656,2603,1357,182,920,471,1446,267,1474
,,,,,,,,,1261,2,1,13,2023-02-01T11:30:00+08:00,668,2650,1382,185,937,480,1473,272,1501
,,,,,,,,,1262,2,1,14,2023-02-01T12:30:00+08:00,648,2570,1340,180,909,465,1428,263,1455
,,,,,,,,,1263,2,1,15,2023-02-01T13:30:00+08:00,663,2630,1371,184,930,476,1461,269,1489
,,,,,,,,,1264,2,1,16,2023-02-01T14:30:00+08:00,698,2772,1445,194,980,502,1540,284,1570
,,,,,,,,,1265,2,1,17,2023-02-01T15:30:00+08:00,703,2791,1455,195,987,505,1551,286,1580
,,,,,,,,,1266,2,1,18,2023-02-01T16:30:00+08:00,707,2807,1463,196,993,508,1560,288,1589
,,,,,,,,,1267,2,1,19,2023-02-01T17:30:00+08:00,679,2695,1405,188,953,488,1498,276,1526
,,,,,,,,,1268,2,1,20,2023-02-01T18:30:00+08:00,655,2599,1355,182,919,470,1444,266,1472
,,,,,,,,,1269,2,1,21,2023-02-01T19:30:00+08:00,686,2724,1420,190,963,493,1513,279,1542
,,,,,,,,,1270,2,1,22,2023-02-01T20:30:00+08:00,691,2743,1430,192,970,496,1524,281,1553
,,,,,,,,,1271,2,1,23,2023-02-01T21:30:00+08:00,681,2702,1409,189,955,489,1501,277,1530
,,,,,,,,,1272,2,1,24,2023-02-01T22:30:00+08:00,659,2616,1364,183,925,473,1454,268,1481
,,,,,,,,,1273,2,2,1,2023-02-01T23:30:00+08:00,634,2516,1312,176,890,455,1398,258,1424
,,,,,,,,,1274,2,2,2,2023-02-02T00:30:00+08:00,600,2380,1241,166,842,431,1322,244,1348
,,,,,,,,,1275,2,2,3,2023-02-02T01:30:00+08:00,575,2282,1190,160,807,413,1268,234,1292
,,,,,,,,,1276,2,2,4,2023-02-02T02:30:00+08:00,558,2214,1155,155,783,401,1230,227,1254
,,,,,,,,,1277,2,2,5,2023-02-02T03:30:00+08:00,542,2152,1122,151,761,389,1196,221,1218
,,,,,,,,,1278,2,2,6,2023-02-02T04:30:00+08:00,533,2115,1103,148,748,383,1176,217,1198
,,,,,,,,,1279,2,2,7,2023-02-02T05:30:00+08:00,540,2143,1117,150,758,388,1191,220,1213
,,,,,,,,,1280,2,2,8,2023-02-02T06:30:00+08:00,563,2234,1165,156,790,404,1241,229,1265
,,,,,,,,,1281,2,2,9,2023-02-02T07:30:00+08:00,565,2242,1169,157,793,406,1246,230,1270
,,,,,,,,,1282,2,2,10,2023-02-02T08:30:00+08:00,620,2462,1284,172,871,445,1368,252,1394
,,,,,,,,,1283,2,2,11,2023-02-02T09:30:00+08:00,663,2633,1373,184,931,476,1463,270,1491
,,,,,,,,,1284,2,2,12,2023-02-02T10:30:00+08:00,687,2725,1421,191,964,493,1514,279,1543
,,,,,,,,,1285,2,2,13,2023-02-02T11:30:00+08:00,694,2755,1436,193,974,498,1531,282,1560
,,,,,,,,,1286,2,2,14,2023-02-02T12:30:00+08:00,673,2671,1393,187,945,483,1484,274,1512
,,,,,,,,,1287,2,2,15,2023-02-02T13:30:00+08:00,688,2729,1423,191,965,494,1516,280,1545
,,,,,,,,,1288,2,2,16,2023-02-02T14:30:00+08:00,718,2848,1485,199,1007,515,1582,292,1612
,,,,,,,,,1289,2,2,17,2023-02-02T15:30:00+08:00,722,2865,1494,200,1013,518,1592,294,1622
,,,,,,,,,1290,2,2,18,2023-02-02T16:30:00+08:00,722,2865,1494,200,1013,518,1592,294,1622
,,,,,,,,,1291,2,2,19,2023-02-02T17:30:00+08:00,690,2740,1428,192,969,496,1522,281,1551
,,,,,,,,,1292,2,2,20,2023-02-02T18:30:00+08:00,659,2617,1365,183,926,474,1454,268,1482
,,,,,,,,,1293,2,2,21,2023-02-02T19:30:00+08:00,693,2751,1434,192,973,498,1529,282,1558
,,,,,,,,,1294,2,2,22,2023-02-02T20:30:00+08:00,690,2739,1428,192,969,496,1522,281,1551
,,,,,,,,,1295,2,2,23,2023-02-02T21:30:00+08:00,677,2687,1401,188,950,486,1493,275,1521
,,,,,,,,,1296,2,2,24,2023-02-02T22:30:00+08:00,658,2612,1362,183,924,473,1451,268,1479
,,,,,,,,,1297,2,3,1,2023-02-02T23:30:00+08:00,634,2516,1312,176,890,455,1398,258,1425
,,,,,,,,,1298,2,3,2,2023-02-03T00:30:00+08:00,600,2382,1242,167,842,431,1324,244,1349
,,,,,,,,,1299,2,3,3,2023-02-03T01:30:00+08:00,583,2314,1207,162,818,419,1286,237,1310
,,,,,,,,,1300,2,3,4,2023-02-03T02:30:00+08:00,563,2236,1166,156,791,405,1242,229,1266
,,,,,,,,,1301,2,3,5,2023-02-03T03:30:00+08:00,545,2163,1128,151,765,391,1202,222,1225
,,,,,,,,,1302,2,3,6,2023-02-03T04:30:00+08:00,540,2145,1118,150,759,388,1192,220,1214
,,,,,,,,,1303,2,3,7,2023-02-03T05:30:00+08:00,541,2146,1119,150,759,388,1192,220,1215
,,,,,,,,,1304,2,3,8,2023-02-03T06:30:00+08:00,561,2228,1162,156,788,403,1238,228,1262
,,,,,,,,,1305,2,3,9,2023-02-03T07:30:00+08:00,566,2248,1172,157,795,407,1249,230,1273
,,,,,,,,,1306,2,3,10,2023-02-03T08:30:00+08:00,614,2438,1271,170,862,441,1355,250,1380
,,,,,,,,,1307,2,3,11,2023-02-03T09:30:00+08:00,653,2592,1352,181,917,469,1441,266,1468
,,,,,,,,,1308,2,3,12,2023-02-03T10:30:00+08:00,686,2721,1419,190,962,492,1512,279,1541
,,,,,,,,,1309,2,3,13,2023-02-03T11:30:00+08:00,694,2753,1436,193,974,498,1530,282,1559
,,,,,,,,,1310,2,3,14,2023-02-03T12:30:00+08:00,673,2671,1393,187,945,483,1484,274,1512
,,,,,,,,,1311,2,3,15,2023-02-03T13:30:00+08:00,661,2622,1367,183,927,474,1457,269,1485
,,,,,,,,,1312,2,3,16,2023-02-03T14:30:00+08:00,683,2710,1413,190,958,490,1506,278,1535
,,,,,,,,,1313,2,3,17,2023-02-03T15:30:00+08:00,689,2736,1427,191,968,495,1520,280,1549
,,,,,,,,,1314,2,3,18,2023-02-03T16:30:00+08:00,691,2741,1429,192,969,496,1523,281,1552
,,,,,,,,,1315,2,3,19,2023-02-03T17:30:00+08:00,665,2640,1377,185,934,478,1467,271,1495
,,,,,,,,,1316,2,3,20,2023-02-03T18:30:00+08:00,646,2563,1336,179,906,464,1424,263,1451
,,,,,,,,,1317,2,3,21,2023-02-03T19:30:00+08:00,679,2694,1405,188,953,488,1497,276,1526
,,,,,,,,,1318,2,3,22,2023-02-03T20:30:00+08:00,676,2683,1399,188,949,485,1491,275,1519
,,,,,,,,,1319,2,3,23,2023-02-03T21:30:00+08:00,657,2609,1360,182,923,472,1450,267,1477
,,,,,,,,,1320,2,3,24,2023-02-03T22:30:00+08:00,633,2512,1310,176,888,454,1396,257,1422
,,,,,,,,,1321,2,4,1,2023-02-03T23:30:00+08:00,614,2437,1271,170,862,441,1354,250,1380
,,,,,,,,,1322,2,4,2,2023-02-04T00:30:00+08:00,588,2334,1217,163,825,422,1297,239,1321
,,,,,,,,,1323,2,4,3,2023-02-04T01:30:00+08:00,564,2239,1168,157,792,405,1244,229,1268
,,,,,,,,,1324,2,4,4,2023-02-04T02:30:00+08:00,547,2170,1131,152,767,393,1206,222,1228
,,,,,,,,,1325,2,4,5,2023-02-04T03:30:00+08:00,531,2109,1100,148,746,382,1172,216,1194
,,,,,,,,,1326,2,4,6,2023-02-04T04:30:00+08:00,524,2079,1084,145,735,376,1155,213,1177
,,,,,,,,,1327,2,4,7,2023-02-04T05:30:00+08:00,521,2067,1077,145,731,374,1148,212,1170
,,,,,,,,,1328,2,4,8,2023-02-04T06:30:00+08:00,528,2094,1092,146,741,379,1164,215,1186
,,,,,,,,,1329,2,4,9,2023-02-04T07:30:00+08:00,528,2098,1094,147,742,380,1166,215,1188
,,,,,,,,,1330,2,4,10,2023-02-04T08:30:00+08:00,552,2190,1142,153,775,396,1217,224,1240
,,,,,,,,,1331,2,4,11,2023-02-04T09:30:00+08:00,582,2309,1204,161,817,418,1283,237,1307
,,,,,,,,,1332,2,4,12,2023-02-04T10:30:00+08:00,608,2414,1259,169,854,437,1341,247,1367
,,,,,,,,,1333,2,4,13,2023-02-04T11:30:00+08:00,618,2454,1280,172,868,444,1364,252,1390
,,,,,,,,,1334,2,4,14,2023-02-04T12:30:00+08:00,602,2389,1246,167,845,432,1328,245,1353
,,,,,,,,,1335,2,4,15,2023-02-04T13:30:00+08:00,605,2402,1253,168,850,435,1335,246,1360
,,,,,,,,,1336,2,4,16,2023-02-04T14:30:00+08:00,621,2463,1284,172,871,446,1369,252,1394
,,,,,,,,,1337,2,4,17,2023-02-04T15:30:00+08:00,622,2468,1287,173,873,447,1372,253,1398
,,,,,,,,,1338,2,4,18,2023-02-04T16:30:00+08:00,620,2460,1283,172,870,445,1367,252,1393
,,,,,,,,,1339,2,4,19,2023-02-04T17:30:00+08:00,617,2448,1277,171,866,443,1361,251,1386
,,,,,,,,,1340,2,4,20,2023-02-04T18:30:00+08:00,615,2441,1273,171,863,442,1356,250,1382
,,,,,,,,,1341,2,4,21,2023-02-04T19:30:00+08:00,652,2589,1350,181,916,469,1439,265,1466
,,,,,,,,,1342,2,4,22,2023-02-04T20:30:00+08:00,662,2626,1369,184,929,475,1459,269,1487
,,,,,,,,,1343,2,4,23,2023-02-04T21:30:00+08:00,647,2569,1339,180,908,465,1427,263,1454
,,,,,,,,,1344,2,4,24,2023-02-04T22:30:00+08:00,626,2486,1296,174,879,450,1382,255,1408
