Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,corresponding_week,r_id,month,day,hour,date,demand_z1,demand_z2,demand_z3,demand_z4,demand_z5
,,,,,,,,,1224,1,30,24,2023-01-30T22:00:00+08:00,736,809,390,1289,263
,,,,,,,,,1225,1,31,1,2023-01-30T23:00:00+08:00,714,784,378,1250,255
,,,,,,,,,1226,1,31,2,2023-01-31T00:00:00+08:00,675,741,357,1183,242
,,,,,,,,,1227,1,31,3,2023-01-31T01:00:00+08:00,646,709,342,1131,231
,,,,,,,,,1228,1,31,4,2023-01-31T02:00:00+08:00,624,686,331,1093,223
,,,,,,,,,1229,1,31,5,2023-01-31T03:00:00+08:00,605,664,320,1059,215
,,,,,,,,,1230,1,31,6,2023-01-31T04:00:00+08:00,596,655,316,1044,213
,,,,,,,,,1231,1,31,7,2023-01-31T05:00:00+08:00,590,648,312,1032,211
,,,,,,,,,1232,1,31,8,2023-01-31T06:00:00+08:00,613,673,324,1074,219
,,,,,,,,,1233,1,31,9,2023-01-31T07:00:00+08:00,628,689,332,1100,224
,,,,,,,,,1234,1,31,10,2023-01-31T08:00:00+08:00,644,707,341,1128,230
,,,,,,,,,1235,1,31,11,2023-01-31T09:00:00+08:00,714,784,377,1250,255
,,,,,,,,,1236,1,31,12,2023-01-31T10:00:00+08:00,746,819,394,1306,267
,,,,,,,,,1237,1,31,13,2023-01-31T11:00:00+08:00,765,840,405,1339,273
,,,,,,,,,1238,1,31,14,2023-01-31T12:00:00+08:00,761,835,403,1332,271
,,,,,,,,,1239,1,31,15,2023-01-31T13:00:00+08:00,745,818,394,1304,265
,,,,,,,,,1240,1,31,16,2023-01-31T14:00:00+08:00,778,854,411,1361,277
,,,,,,,,,1241,1,31,17,2023-01-31T15:00:00+08:00,792,870,420,1386,283
,,,,,,,,,1242,1,31,18,2023-01-31T16:00:00+08:00,796,874,422,1394,284
,,,,,,,,,1243,1,31,19,2023-01-31T17:00:00+08:00,781,858,413,1368,278
,,,,,,,,,1244,1,31,20,2023-01-31T18:00:00+08:00,738,811,391,1293,264
,,,,,,,,,1245,1,31,21,2023-01-31T19:00:00+08:00,746,819,395,1306,267
,,,,,,,,,1246,1,31,22,2023-01-31T20:00:00+08:00,781,858,413,1368,278
,,,,,,,,,1247,1,31,23,2023-01-31T21:00:00+08:00,768,844,407,1346,275
,,,,,,,,,1248,1,31,24,2023-01-31T22:00:00+08:00,737,810,391,1292,263
,,,,,,,,,1249,2,1,1,2023-01-31T23:00:00+08:00,719,790,381,1260,257
,,,,,,,,,1250,2,1,2,2023-02-01T00:30:00+08:00,664,730,352,1163,237
,,,,,,,,,1251,2,1,3,2023-02-01T01:30:00+08:00,645,708,341,1129,230
,,,,,,,,,1252,2,1,4,2023-02-01T02:30:00+08:00,623,684,330,1091,223
,,,,,,,,,1253,2,1,5,2023-02-01T03:30:00+08:00,603,662,319,1055,215
,,,,,,,,,1254,2,1,6,2023-02-01T04:30:00+08:00,596,654,316,1044,213
,,,,,,,,,1255,2,1,7,2023-02-01T05:30:00+08:00,598,657,317,1047,213
,,,,,,,,,1256,2,1,8,2023-02-01T06:30:00+08:00,629,690,333,1101,225
,,,,,,,,,1257,2,1,9,2023-02-01T07:30:00+08:00,624,685,331,1093,223
,,,,,,,,,1258,2,1,10,2023-02-01T08:30:00+08:00,669,735,354,1172,239
,,,,,,,,,1259,2,1,11,2023-02-01T09:30:00+08:00,715,785,378,1252,256
,,,,,,,,,1260,2,1,12,2023-02-01T10:30:00+08:00,740,812,392,1296,264
,,,,,,,,,1261,2,1,13,2023-02-01T11:30:00+08:00,753,827,398,1320,269
,,,,,,,,,1262,2,1,14,2023-02-01T12:30:00+08:00,731,803,387,1280,261
,,,,,,,,,1263,2,1,15,2023-02-01T13:30:00+08:00,748,821,395,1309,267
,,,,,,,,,1264,2,1,16,2023-02-01T14:30:00+08:00,788,866,418,1380,281
,,,,,,,,,1265,2,1,17,2023-02-01T15:30:00+08:00,794,872,420,1390,283
,,,,,,,,,1266,2,1,18,2023-02-01T16:30:00+08:00,798,876,423,1397,284
,,,,,,,,,1267,2,1,19,2023-02-01T17:30:00+08:00,766,841,406,1342,274
,,,,,,,,,1268,2,1,20,2023-02-01T18:30:00+08:00,740,811,391,1294,264
,,,,,,,,,1269,2,1,21,2023-02-01T19:30:00+08:00,775,851,410,1356,276
,,,,,,,,,1270,2,1,22,2023-02-01T20:30:00+08:00,780,856,413,1366,278
,,,,,,,,,1271,2,1,23,2023-02-01T21:30:00+08:00,768,843,407,1345,274
,,,,,,,,,1272,2,1,24,2023-02-01T22:30:00+08:00,744,817,393,1303,265
,,,,,,,,,1273,2,2,1,2023-02-01T23:30:00+08:00,715,786,378,1252,256
,,,,,,,,,1274,2,2,2,2023-02-02T00:30:00+08:00,677,743,358,1185,242
,,,,,,,,,1275,2,2,3,2023-02-02T01:30:00+08:00,649,713,344,1137,232
,,,,,,,,,1276,2,2,4,2023-02-02T02:30:00+08:00,629,691,333,1102,225
,,,,,,,,,1277,2,2,5,2023-02-02T03:30:00+08:00,612,672,323,1071,219
,,,,,,,,,1278,2,2,6,2023-02-02T04:30:00+08:00,602,661,318,1053,214
,,,,,,,,,1279,2,2,7,2023-02-02T05:30:00+08:00,609,669,322,1067,218
,,,,,,,,,1280,2,2,8,2023-02-02T06:30:00+08:00,636,698,336,1112,227
,,,,,,,,,1281,2,2,9,2023-02-02T07:30:00+08:00,638,700,337,1116,227
,,,,,,,,,1282,2,2,10,2023-02-02T08:30:00+08:00,700,769,371,1225,250
,,,,,,,,,1283,2,2,11,2023-02-02T09:30:00+08:00,749,822,396,1311,268
,,,,,,,,,1284,2,2,12,2023-02-02T10:30:00+08:00,775,851,410,1357,276
,,,,,,,,,1285,2,2,13,2023-02-02T11:30:00+08:00,783,860,414,1371,280
,,,,,,,,,1286,2,2,14,2023-02-02T12:30:00+08:00,760,834,402,1330,271
,,,,,,,,,1287,2,2,15,2023-02-02T13:30:00+08:00,776,852,411,1358,277
,,,,,,,,,1288,2,2,16,2023-02-02T14:30:00+08:00,810,889,429,1418,289
,,,,,,,,,1289,2,2,17,2023-02-02T15:30:00+08:00,815,894,431,1426,290
,,,,,,,,,1290,2,2,18,2023-02-02T16:30:00+08:00,815,894,431,1427,290
,,,,,,,,,1291,2,2,19,2023-02-02T17:30:00+08:00,779,855,412,1364,278
,,,,,,,,,1292,2,2,20,2023-02-02T18:30:00+08:00,744,818,394,1303,265
,,,,,,,,,1293,2,2,21,2023-02-02T19:30:00+08:00,782,859,414,1370,280
,,,,,,,,,1294,2,2,22,2023-02-02T20:30:00+08:00,779,855,412,1364,278
,,,,,,,,,1295,2,2,23,2023-02-02T21:30:00+08:00,764,839,405,1337,273
,,,,,,,,,1296,2,2,24,2023-02-02T22:30:00+08:00,743,816,393,1300,265
,,,,,,,,,1297,2,3,1,2023-02-02T23:30:00+08:00,715,786,378,1252,256
,,,,,,,,,1298,2,3,2,2023-02-03T00:30:00+08:00,677,743,358,1186,242
,,,,,,,,,1299,2,3,3,2023-02-03T01:30:00+08:00,658,722,349,1152,234
,,,,,,,,,1300,2,3,4,2023-02-03T02:30:00+08:00,636,698,336,1113,227
,,,,,,,,,1301,2,3,5,2023-02-03T03:30:00+08:00,615,675,326,1077,219
,,,,,,,,,1302,2,3,6,2023-02-03T04:30:00+08:00,610,670,322,1068,218
,,,,,,,,,1303,2,3,7,2023-02-03T05:30:00+08:00,610,670,323,1068,218
,,,,,,,,,1304,2,3,8,2023-02-03T06:30:00+08:00,633,696,335,1110,226
,,,,,,,,,1305,2,3,9,2023-02-03T07:30:00+08:00,639,702,338,1119,228
,,,,,,,,,1306,2,3,10,2023-02-03T08:30:00+08:00,693,761,367,1213,248
,,,,,,,,,1307,2,3,11,2023-02-03T09:30:00+08:00,737,809,390,1291,263
,,,,,,,,,1308,2,3,12,2023-02-03T10:30:00+08:00,773,850,409,1355,276
,,,,,,,,,1309,2,3,13,2023-02-03T11:30:00+08:00,783,860,414,1371,280
,,,,,,,,,1310,2,3,14,2023-02-03T12:30:00+08:00,760,834,402,1330,271
,,,,,,,,,1311,2,3,15,2023-02-03T13:30:00+08:00,746,819,394,1306,267
,,,,,,,,,1312,2,3,16,2023-02-03T14:30:00+08:00,770,846,408,1349,275
,,,,,,,,,1313,2,3,17,2023-02-03T15:30:00+08:00,778,854,412,1363,277
,,,,,,,,,1314,2,3,18,2023-02-03T16:30:00+08:00,779,856,412,1365,278
,,,,,,,,,1315,2,3,19,2023-02-03T17:30:00+08:00,751,824,397,1315,268
,,,,,,,,,1316,2,3,20,2023-02-03T18:30:00+08:00,729,801,386,1276,261
,,,,,,,,,1317,2,3,21,2023-02-03T19:30:00+08:00,766,841,406,1342,274
,,,,,,,,,1318,2,3,22,2023-02-03T20:30:00+08:00,763,838,404,1335,273
,,,,,,,,,1319,2,3,23,2023-02-03T21:30:00+08:00,742,815,393,1299,265
,,,,,,,,,1320,2,3,24,2023-02-03T22:30:00+08:00,714,785,378,1250,255
,,,,,,,,,1321,2,4,1,2023-02-03T23:30:00+08:00,693,761,367,1213,248
,,,,,,,,,1322,2,4,2,2023-02-04T00:30:00+08:00,663,729,351,1162,237
,,,,,,,,,1323,2,4,3,2023-02-04T01:30:00+08:00,637,699,337,1115,227
,,,,,,,,,1324,2,4,4,2023-02-04T02:30:00+08:00,616,678,327,1080,220
,,,,,,,,,1325,2,4,5,2023-02-04T03:30:00+08:00,599,658,317,1050,214
,,,,,,,,,1326,2,4,6,2023-02-04T04:30:00+08:00,591,649,313,1034,211
,,,,,,,,,1327,2,4,7,2023-02-04T05:30:00+08:00,588,646,311,1029,209
,,,,,,,,,1328,2,4,8,2023-02-04T06:30:00+08:00,595,654,315,1043,213
,,,,,,,,,1329,2,4,9,2023-02-04T07:30:00+08:00,596,655,316,1044,213
,,,,,,,,,1330,2,4,10,2023-02-04T08:30:00+08:00,623,684,330,1091,223
,,,,,,,,,1331,2,4,11,2023-02-04T09:30:00+08:00,657,721,348,1150,234
,,,,,,,,,1332,2,4,12,2023-02-04T10:30:00+08:00,686,754,364,1202,245
,,,,,,,,,1333,2,4,13,2023-02-04T11:30:00+08:00,698,767,370,1222,249
,,,,,,,,,1334,2,4,14,2023-02-04T12:30:00+08:00,679,746,359,1189,243
,,,,,,,,,1335,2,4,15,2023-02-04T13:30:00+08:00,683,750,361,1196,244
,,,,,,,,,1336,2,4,16,2023-02-04T14:30:00+08:00,700,769,371,1226,250
,,,,,,,,,1337,2,4,17,2023-02-04T15:30:00+08:00,701,771,372,1230,251
,,,,,,,,,1338,2,4,18,2023-02-04T16:30:00+08:00,699,768,370,1225,250
,,,,,,,,,1339,2,4,19,2023-02-04T17:30:00+08:00,696,765,369,1219,249
,,,,,,,,,1340,2,4,20,2023-02-04T18:30:00+08:00,694,763,368,1215,248
,,,,,,,,,1341,2,4,21,2023-02-04T19:30:00+08:00,736,808,390,1289,263
,,,,,,,,,1342,2,4,22,2023-02-04T20:30:00+08:00,747,820,395,1307,267
,,,,,,,,,1343,2,4,23,2023-02-04T21:30:00+08:00,730,802,387,1279,261
,,,,,,,,,1344,2,4,24,2023-02-04T22:30:00+08:00,707,776,374,1238,252
