Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,corresponding_week,r_id,month,day,hour,date,demand_z1,demand_z2,demand_z3,demand_z4,demand_z5
,,,,,,,,,308,1,20,20,2023-01-20T18:40:00+08:00,678,744,360,1156,216
,,,,,,,,,309,1,20,21,2023-01-20T19:40:00+08:00,726,797,386,1238,231
,,,,,,,,,310,1,20,22,2023-01-20T20:40:00+08:00,723,793,384,1232,230
,,,,,,,,,311,1,20,23,2023-01-20T21:40:00+08:00,707,775,375,1204,225
,,,,,,,,,312,1,20,24,2023-01-20T22:40:00+08:00,693,760,368,1181,221
,,,,,,,,,313,1,21,1,2023-01-20T23:40:00+08:00,674,739,358,1148,214
,,,,,,,,,314,1,21,2,2023-01-21T00:40:00+08:00,645,708,343,1100,205
,,,,,,,,,315,1,21,3,2023-01-21T01:40:00+08:00,619,679,329,1055,197
,,,,,,,,,316,1,21,4,2023-01-21T02:40:00+08:00,599,657,318,1021,191
,,,,,,,,,317,1,21,5,2023-01-21T03:40:00+08:00,575,631,306,981,183
,,,,,,,,,318,1,21,6,2023-01-21T04:40:00+08:00,566,621,301,964,180
,,,,,,,,,319,1,21,7,2023-01-21T05:40:00+08:00,556,610,296,948,177
,,,,,,,,,320,1,21,8,2023-01-21T06:40:00+08:00,560,615,298,955,178
,,,,,,,,,321,1,21,9,2023-01-21T07:40:00+08:00,541,594,288,923,172
,,,,,,,,,322,1,21,10,2023-01-21T08:40:00+08:00,551,605,293,940,176
,,,,,,,,,323,1,21,11,2023-01-21T09:40:00+08:00,575,631,305,980,183
,,,,,,,,,324,1,21,12,2023-01-21T10:40:00+08:00,598,656,318,1019,190
,,,,,,,,,325,1,21,13,2023-01-21T11:50:00+08:00,594,651,315,1012,189
,,,,,,,,,326,1,21,14,2023-01-21T12:50:00+08:00,575,631,306,980,183
,,,,,,,,,327,1,21,15,2023-01-21T13:50:00+08:00,578,634,307,985,184
,,,,,,,,,328,1,21,16,2023-01-21T14:50:00+08:00,586,643,312,999,187
,,,,,,,,,329,1,21,17,2023-01-21T15:50:00+08:00,584,641,310,996,186
,,,,,,,,,330,1,21,18,2023-01-21T16:50:00+08:00,589,646,313,1004,188
,,,,,,,,,331,1,21,19,2023-01-21T17:50:00+08:00,588,645,312,1001,187
,,,,,,,,,332,1,21,20,2023-01-21T18:50:00+08:00,601,659,319,1024,191
,,,,,,,,,333,1,21,21,2023-01-21T19:50:00+08:00,654,717,347,1114,208
,,,,,,,,,334,1,21,22,2023-01-21T20:50:00+08:00,646,709,343,1101,206
,,,,,,,,,335,1,21,23,2023-01-21T21:50:00+08:00,633,695,337,1079,202
,,,,,,,,,336,1,21,24,2023-01-21T22:50:00+08:00,625,686,332,1066,199
,,,,,,,,,337,1,22,1,2023-01-21T23:50:00+08:00,609,668,324,1038,194
,,,,,,,,,338,1,22,2,2023-01-22T00:50:00+08:00,585,641,311,996,186
,,,,,,,,,339,1,22,3,2023-01-22T01:50:00+08:00,567,623,302,967,181
,,,,,,,,,340,1,22,4,2023-01-22T02:50:00+08:00,541,593,287,921,172
,,,,,,,,,341,1,22,5,2023-01-22T03:50:00+08:00,530,582,282,903,169
,,,,,,,,,342,1,22,6,2023-01-22T04:50:00+08:00,514,564,273,876,164
,,,,,,,,,343,1,22,7,2023-01-22T05:50:00+08:00,509,558,270,868,162
,,,,,,,,,344,1,22,8,2023-01-22T06:50:00+08:00,506,555,269,862,161
,,,,,,,,,345,1,22,9,2023-01-22T07:50:00+08:00,483,530,256,823,154
,,,,,,,,,346,1,22,10,2023-01-22T08:50:00+08:00,484,531,257,825,154
,,,,,,,,,347,1,22,11,2023-01-22T09:50:00+08:00,503,552,267,858,160
,,,,,,,,,348,1,22,12,2023-01-22T10:50:00+08:00,511,561,272,872,163
,,,,,,,,,349,1,22,13,2023-01-22T11:50:00+08:00,509,558,270,867,162
,,,,,,,,,350,1,22,14,2023-01-22T12:50:00+08:00,505,554,268,860,161
,,,,,,,,,351,1,22,15,2023-01-22T13:50:00+08:00,506,555,269,863,161
,,,,,,,,,352,1,22,16,2023-01-22T14:50:00+08:00,507,556,269,864,161
,,,,,,,,,353,1,22,17,2023-01-22T15:50:00+08:00,506,555,269,863,161
,,,,,,,,,354,1,22,18,2023-01-22T16:50:00+08:00,512,562,272,873,163
,,,,,,,,,355,1,22,19,2023-01-22T17:50:00+08:00,523,574,278,891,166
,,,,,,,,,356,1,22,20,2023-01-22T18:50:00+08:00,540,593,287,921,172
,,,,,,,,,357,1,22,21,2023-01-22T19:50:00+08:00,597,655,317,1017,190
,,,,,,,,,358,1,22,22,2023-01-22T20:50:00+08:00,594,652,316,1013,189
,,,,,,,,,359,1,22,23,2023-01-22T21:50:00+08:00,582,639,309,993,185
,,,,,,,,,360,1,22,24,2023-01-22T22:50:00+08:00,570,626,303,972,181
,,,,,,,,,361,1,23,1,2023-01-22T23:50:00+08:00,554,608,294,944,176
,,,,,,,,,362,1,23,2,2023-01-23T00:50:00+08:00,534,586,284,911,170
,,,,,,,,,363,1,23,3,2023-01-23T01:50:00+08:00,518,568,275,883,165
,,,,,,,,,364,1,23,4,2023-01-23T02:50:00+08:00,499,548,265,851,159
,,,,,,,,,365,1,23,5,2023-01-23T03:50:00+08:00,485,532,258,827,154
,,,,,,,,,366,1,23,6,2023-01-23T04:50:00+08:00,480,527,255,818,153
,,,,,,,,,367,1,23,7,2023-01-23T05:50:00+08:00,480,526,255,817,153
,,,,,,,,,368,1,23,8,2023-01-23T06:50:00+08:00,484,531,257,825,154
,,,,,,,,,369,1,23,9,2023-01-23T07:50:00+08:00,466,511,248,794,148
,,,,,,,,,370,1,23,10,2023-01-23T08:50:00+08:00,476,522,253,812,152
,,,,,,,,,371,1,23,11,2023-01-23T09:50:00+08:00,491,539,261,837,156
,,,,,,,,,372,1,23,12,2023-01-23T10:50:00+08:00,509,559,271,868,162
,,,,,,,,,373,1,23,13,2023-01-23T11:50:00+08:00,507,556,269,864,161
,,,,,,,,,374,1,23,14,2023-01-23T12:50:00+08:00,502,551,267,856,160
,,,,,,,,,375,1,23,15,2023-01-23T13:50:00+08:00,516,566,274,880,164
,,,,,,,,,376,1,23,16,2023-01-23T14:50:00+08:00,520,571,276,886,166
,,,,,,,,,377,1,23,17,2023-01-23T15:50:00+08:00,527,578,280,899,168
,,,,,,,,,378,1,23,18,2023-01-23T16:50:00+08:00,535,587,284,912,170
,,,,,,,,,379,1,23,19,2023-01-23T17:50:00+08:00,541,594,288,922,172
,,,,,,,,,380,1,23,20,2023-01-23T18:50:00+08:00,560,615,298,955,178
,,,,,,,,,381,1,23,21,2023-01-23T19:50:00+08:00,607,666,323,1035,193
,,,,,,,,,382,1,23,22,2023-01-23T20:50:00+08:00,601,660,320,1025,191
,,,,,,,,,383,1,23,23,2023-01-23T21:50:00+08:00,589,646,313,1004,187
,,,,,,,,,384,1,23,24,2023-01-23T22:50:00+08:00,581,637,309,990,185
,,,,,,,,,385,1,24,1,2023-01-23T23:50:00+08:00,564,619,300,962,180
,,,,,,,,,386,1,24,2,2023-01-24T00:50:00+08:00,545,598,290,929,173
,,,,,,,,,387,1,24,3,2023-01-24T01:50:00+08:00,523,574,278,892,167
,,,,,,,,,388,1,24,4,2023-01-24T02:50:00+08:00,508,558,270,867,162
,,,,,,,,,389,1,24,5,2023-01-24T03:50:00+08:00,497,545,264,846,158
,,,,,,,,,390,1,24,6,2023-01-24T04:50:00+08:00,487,535,259,831,155
,,,,,,,,,391,1,24,7,2023-01-24T05:50:00+08:00,487,534,259,830,155
,,,,,,,,,392,1,24,8,2023-01-24T06:50:00+08:00,494,542,263,842,157
,,,,,,,,,393,1,24,9,2023-01-24T07:50:00+08:00,483,530,257,824,154
,,,,,,,,,394,1,24,10,2023-01-24T08:50:00+08:00,503,552,268,858,160
,,,,,,,,,395,1,24,11,2023-01-24T09:50:00+08:00,530,582,282,904,169
,,,,,,,,,396,1,24,12,2023-01-24T10:50:00+08:00,543,596,289,926,173
,,,,,,,,,397,1,24,13,2023-01-24T11:50:00+08:00,541,594,288,922,172
,,,,,,,,,398,1,24,14,2023-01-24T12:50:00+08:00,538,591,286,918,171
,,,,,,,,,399,1,24,15,2023-01-24T13:50:00+08:00,543,596,289,926,173
,,,,,,,,,400,1,24,16,2023-01-24T14:50:00+08:00,545,598,289,928,173
,,,,,,,,,401,1,24,17,2023-01-24T15:50:00+08:00,545,598,289,928,173
,,,,,,,,,402,1,24,18,2023-01-24T16:50:00+08:00,547,601,291,933,174
,,,,,,,,,403,1,24,19,2023-01-24T17:50:00+08:00,544,596,289,926,173
,,,,,,,,,404,1,24,20,2023-01-24T18:50:00+08:00,562,616,299,958,179
,,,,,,,,,405,1,24,21,2023-01-24T19:50:00+08:00,613,672,326,1044,195
,,,,,,,,,406,1,24,22,2023-01-24T20:50:00+08:00,605,663,321,1031,192
,,,,,,,,,407,1,24,23,2023-01-24T21:50:00+08:00,591,649,314,1008,188
,,,,,,,,,408,1,24,24,2023-01-24T22:50:00+08:00,580,636,308,988,184
,,,,,,,,,409,1,25,1,2023-01-24T23:50:00+08:00,555,609,295,947,177
,,,,,,,,,410,1,25,2,2023-01-25T00:50:00+08:00,531,583,282,905,169
,,,,,,,,,411,1,25,3,2023-01-25T01:50:00+08:00,517,567,275,881,164
,,,,,,,,,412,1,25,4,2023-01-25T02:50:00+08:00,500,548,265,851,159
,,,,,,,,,413,1,25,5,2023-01-25T03:50:00+08:00,487,534,259,830,155
,,,,,,,,,414,1,25,6,2023-01-25T04:50:00+08:00,485,533,258,827,155
,,,,,,,,,415,1,25,7,2023-01-25T05:50:00+08:00,500,549,266,853,159
,,,,,,,,,416,1,25,8,2023-01-25T06:50:00+08:00,521,572,277,888,166
,,,,,,,,,417,1,25,9,2023-01-25T07:50:00+08:00,541,593,287,922,172
,,,,,,,,,418,1,25,10,2023-01-25T08:50:00+08:00,596,654,317,1016,190
,,,,,,,,,419,1,25,11,2023-01-25T09:50:00+08:00,625,686,332,1066,199
,,,,,,,,,420,1,25,12,2023-01-25T10:50:00+08:00,646,709,343,1101,206
,,,,,,,,,421,1,25,13,2023-01-25T11:50:00+08:00,649,712,345,1106,206
,,,,,,,,,422,1,25,14,2023-01-25T12:50:00+08:00,635,696,337,1082,202
,,,,,,,,,423,1,25,15,2023-01-25T13:50:00+08:00,639,701,340,1090,203
,,,,,,,,,424,1,25,16,2023-01-25T14:50:00+08:00,654,717,347,1114,208
,,,,,,,,,425,1,25,17,2023-01-25T15:50:00+08:00,649,712,345,1106,207
,,,,,,,,,426,1,25,18,2023-01-25T16:50:00+08:00,643,705,342,1096,205
,,,,,,,,,427,1,25,19,2023-01-25T17:50:00+08:00,617,677,328,1052,197
,,,,,,,,,428,1,25,20,2023-01-25T18:50:00+08:00,625,686,332,1066,199
,,,,,,,,,429,1,25,21,2023-01-25T19:50:00+08:00,673,738,357,1146,214
,,,,,,,,,430,1,25,22,2023-01-25T20:50:00+08:00,665,730,353,1134,212
,,,,,,,,,431,1,25,23,2023-01-25T21:50:00+08:00,644,707,342,1098,205
,,,,,,,,,432,1,25,24,2023-01-25T22:50:00+08:00,630,691,335,1074,201
,,,,,,,,,433,1,26,1,2023-01-25T23:50:00+08:00,603,662,320,1028,192
,,,,,,,,,434,1,26,2,2023-01-26T00:50:00+08:00,571,626,303,973,182
,,,,,,,,,435,1,26,3,2023-01-26T01:50:00+08:00,551,605,293,940,176
,,,,,,,,,436,1,26,4,2023-01-26T02:50:00+08:00,535,587,285,913,170
,,,,,,,,,437,1,26,5,2023-01-26T03:50:00+08:00,525,576,279,894,167
,,,,,,,,,438,1,26,6,2023-01-26T04:50:00+08:00,521,571,277,887,166
,,,,,,,,,439,1,26,7,2023-01-26T05:50:00+08:00,541,593,287,921,172
,,,,,,,,,440,1,26,8,2023-01-26T06:50:00+08:00,558,612,296,951,178
,,,,,,,,,441,1,26,9,2023-01-26T07:50:00+08:00,566,622,301,966,180
,,,,,,,,,442,1,26,10,2023-01-26T08:50:00+08:00,618,678,328,1053,197
,,,,,,,,,443,1,26,11,2023-01-26T09:50:00+08:00,647,709,344,1102,206
,,,,,,,,,444,1,26,12,2023-01-26T10:50:00+08:00,663,728,353,1131,211
,,,,,,,,,445,1,26,13,2023-01-26T11:50:00+08:00,662,727,352,1129,211
,,,,,,,,,446,1,26,14,2023-01-26T12:50:00+08:00,651,714,346,1109,207
,,,,,,,,,447,1,26,15,2023-01-26T13:50:00+08:00,668,733,355,1138,213
,,,,,,,,,448,1,26,16,2023-01-26T14:50:00+08:00,680,746,361,1159,217
,,,,,,,,,449,1,26,17,2023-01-26T15:50:00+08:00,684,750,363,1165,218
,,,,,,,,,450,1,26,18,2023-01-26T16:50:00+08:00,685,752,364,1167,218
,,,,,,,,,451,1,26,19,2023-01-26T17:50:00+08:00,659,724,350,1124,210
,,,,,,,,,452,1,26,20,2023-01-26T18:50:00+08:00,657,721,349,1120,209
,,,,,,,,,453,1,26,21,2023-01-26T19:50:00+08:00,708,777,376,1207,225
,,,,,,,,,454,1,26,22,2023-01-26T20:50:00+08:00,698,766,371,1190,222
,,,,,,,,,455,1,26,23,2023-01-26T21:50:00+08:00,679,745,361,1157,216
,,,,,,,,,456,1,26,24,2023-01-26T22:50:00+08:00,660,724,351,1125,210
,,,,,,,,,457,1,27,1,2023-01-26T23:50:00+08:00,633,695,336,1079,202
,,,,,,,,,458,1,27,2,2023-01-27T00:50:00+08:00,599,657,318,1021,191
,,,,,,,,,459,1,27,3,2023-01-27T01:50:00+08:00,578,634,307,985,184
,,,,,,,,,460,1,27,4,2023-01-27T02:50:00+08:00,557,611,296,949,177
,,,,,,,,,461,1,27,5,2023-01-27T03:50:00+08:00,544,597,289,928,173
,,,,,,,,,462,1,27,6,2023-01-27T04:50:00+08:00,542,595,288,925,173
,,,,,,,,,463,1,27,7,2023-01-27T05:50:00+08:00,547,600,291,933,174
,,,,,,,,,464,1,27,8,2023-01-27T06:50:00+08:00,571,626,303,973,182
,,,,,,,,,465,1,27,9,2023-01-27T07:50:00+08:00,574,630,305,979,183
,,,,,,,,,466,1,27,10,2023-01-27T08:50:00+08:00,631,692,335,1076,201
,,,,,,,,,467,1,27,11,2023-01-27T09:50:00+08:00,668,733,355,1139,213
,,,,,,,,,468,1,27,12,2023-01-27T10:50:00+08:00,687,754,365,1172,219
,,,,,,,,,469,1,27,13,2023-01-27T11:50:00+08:00,692,759,368,1179,220
,,,,,,,,,470,1,27,14,2023-01-27T12:50:00+08:00,676,742,359,1152,215
,,,,,,,,,471,1,27,15,2023-01-27T13:50:00+08:00,684,750,363,1165,218
,,,,,,,,,472,1,27,16,2023-01-27T14:50:00+08:00,714,783,379,1216,227
,,,,,,,,,473,1,27,17,2023-01-27T15:50:00+08:00,727,797,386,1239,231
,,,,,,,,,474,1,27,18,2023-01-27T16:50:00+08:00,724,794,384,1233,230
,,,,,,,,,475,1,27,19,2023-01-27T17:50:00+08:00,688,755,366,1173,219
,,,,,,,,,476,1,27,20,2023-01-27T18:50:00+08:00,676,742,359,1152,215
,,,,,,,,,477,1,27,21,2023-01-27T19:50:00+08:00,717,787,381,1222,228
,,,,,,,,,478,1,27,22,2023-01-27T20:50:00+08:00,708,776,376,1206,225
,,,,,,,,,479,1,27,23,2023-01-27T21:50:00+08:00,685,752,364,1168,218
,,,,,,,,,480,1,27,24,2023-01-27T22:50:00+08:00,673,739,358,1147,214
,,,,,,,,,481,1,28,1,2023-01-27T23:50:00+08:00,650,714,346,1109,207
,,,,,,,,,482,1,28,2,2023-01-28T00:00:00+08:00,641,703,341,1093,204
,,,,,,,,,483,1,28,3,2023-01-28T01:00:00+08:00,611,671,325,1042,195
,,,,,,,,,484,1,28,4,2023-01-28T02:00:00+08:00,590,647,313,1005,188
,,,,,,,,,485,1,28,5,2023-01-28T03:00:00+08:00,574,630,305,979,183
,,,,,,,,,486,1,28,6,2023-01-28T04:00:00+08:00,559,613,297,953,178
,,,,,,,,,487,1,28,7,2023-01-28T05:00:00+08:00,550,604,292,938,175
,,,,,,,,,488,1,28,8,2023-01-28T06:00:00+08:00,557,611,296,950,177
,,,,,,,,,489,1,28,9,2023-01-28T07:00:00+08:00,559,613,297,952,178
,,,,,,,,,490,1,28,10,2023-01-28T08:00:00+08:00,551,604,293,939,175
,,,,,,,,,491,1,28,11,2023-01-28T09:00:00+08:00,593,651,315,1011,189
,,,,,,,,,492,1,28,12,2023-01-28T10:00:00+08:00,621,682,330,1059,198
,,,,,,,,,493,1,28,13,2023-01-28T11:00:00+08:00,635,697,337,1082,202
,,,,,,,,,494,1,28,14,2023-01-28T12:00:00+08:00,631,692,335,1075,201
,,,,,,,,,495,1,28,15,2023-01-28T13:00:00+08:00,614,674,326,1047,195
,,,,,,,,,496,1,28,16,2023-01-28T14:00:00+08:00,626,687,333,1067,199
,,,,,,,,,497,1,28,17,2023-01-28T15:00:00+08:00,628,689,334,1070,200
,,,,,,,,,498,1,28,18,2023-01-28T16:00:00+08:00,633,695,336,1079,202
,,,,,,,,,499,1,28,19,2023-01-28T17:00:00+08:00,633,695,337,1079,202
,,,,,,,,,500,1,28,20,2023-01-28T18:00:00+08:00,624,685,332,1064,199
,,,,,,,,,501,1,28,21,2023-01-28T19:00:00+08:00,641,704,341,1093,204
,,,,,,,,,502,1,28,22,2023-01-28T20:00:00+08:00,681,747,362,1160,217
,,,,,,,,,503,1,28,23,2023-01-28T21:00:00+08:00,671,736,356,1144,214
,,,,,,,,,504,1,28,24,2023-01-28T22:00:00+08:00,652,716,347,1112,208
,,,,,,,,,505,11,5,1,2023-11-04T23:00:00+08:00,732,803,389,1248,233
,,,,,,,,,506,11,5,2,2023-11-05T00:00:00+08:00,704,772,374,1200,224
,,,,,,,,,507,11,5,3,2023-11-05T01:00:00+08:00,672,738,357,1146,214
,,,,,,,,,508,11,5,4,2023-11-05T02:00:00+08:00,650,713,345,1108,207
,,,,,,,,,509,11,5,5,2023-11-05T03:00:00+08:00,615,675,327,1048,196
,,,,,,,,,510,11,5,6,2023-11-05T04:00:00+08:00,599,658,319,1022,191
,,,,,,,,,511,11,5,7,2023-11-05T05:00:00+08:00,586,643,311,998,186
,,,,,,,,,512,11,5,8,2023-11-05T06:00:00+08:00,584,641,310,995,186
,,,,,,,,,513,11,5,9,2023-11-05T07:00:00+08:00,563,618,299,960,179
,,,,,,,,,514,11,5,10,2023-11-05T08:00:00+08:00,545,598,290,929,173
,,,,,,,,,515,11,5,11,2023-11-05T09:00:00+08:00,563,618,299,960,179
,,,,,,,,,516,11,5,12,2023-11-05T10:00:00+08:00,591,648,314,1007,188
,,,,,,,,,517,11,5,13,2023-11-05T11:00:00+08:00,616,676,327,1050,196
,,,,,,,,,518,11,5,14,2023-11-05T12:00:00+08:00,617,677,328,1051,196
,,,,,,,,,519,11,5,15,2023-11-05T13:00:00+08:00,622,683,331,1061,198
,,,,,,,,,520,11,5,16,2023-11-05T14:00:00+08:00,643,705,342,1096,205
,,,,,,,,,521,11,5,17,2023-11-05T15:00:00+08:00,662,726,352,1128,211
,,,,,,,,,522,11,5,18,2023-11-05T16:00:00+08:00,673,738,357,1146,214
,,,,,,,,,523,11,5,19,2023-11-05T17:00:00+08:00,671,736,357,1144,214
,,,,,,,,,524,11,5,20,2023-11-05T18:00:00+08:00,665,729,353,1133,212
,,,,,,,,,525,11,5,21,2023-11-05T19:00:00+08:00,701,770,373,1196,223
,,,,,,,,,526,11,5,22,2023-11-05T20:00:00+08:00,736,807,391,1254,234
,,,,,,,,,527,11,5,23,2023-11-05T21:00:00+08:00,734,805,390,1251,234
,,,,,,,,,528,11,5,24,2023-11-05T22:00:00+08:00,724,795,385,1234,231
,,,,,,,,,529,11,6,1,2023-11-05T23:00:00+08:00,708,777,376,1207,225
,,,,,,,,,530,11,6,2,2023-11-06T00:00:00+08:00,675,741,359,1151,215
,,,,,,,,,531,11,6,3,2023-11-06T01:00:00+08:00,643,705,342,1095,205
,,,,,,,,,532,11,6,4,2023-11-06T02:00:00+08:00,618,678,328,1053,197
,,,,,,,,,533,11,6,5,2023-11-06T03:00:00+08:00,600,658,319,1022,191
,,,,,,,,,534,11,6,6,2023-11-06T04:00:00+08:00,578,634,307,985,184
,,,,,,,,,535,11,6,7,2023-11-06T05:00:00+08:00,578,634,307,985,184
,,,,,,,,,536,11,6,8,2023-11-06T06:00:00+08:00,598,656,318,1020,190
,,,,,,,,,537,11,6,9,2023-11-06T07:00:00+08:00,599,657,318,1020,191
,,,,,,,,,538,11,6,10,2023-11-06T08:00:00+08:00,619,679,329,1054,197
,,,,,,,,,539,11,6,11,2023-11-06T09:00:00+08:00,712,781,378,1214,227
,,,,,,,,,540,11,6,12,2023-11-06T10:00:00+08:00,752,826,400,1282,240
,,,,,,,,,541,11,6,13,2023-11-06T11:00:00+08:00,778,854,413,1326,248
,,,,,,,,,542,11,6,14,2023-11-06T12:00:00+08:00,781,856,415,1330,248
,,,,,,,,,543,11,6,15,2023-11-06T13:00:00+08:00,780,856,415,1330,248
,,,,,,,,,544,11,6,16,2023-11-06T14:00:00+08:00,810,889,430,1381,258
,,,,,,,,,545,11,6,17,2023-11-06T15:00:00+08:00,833,914,443,1420,265
,,,,,,,,,546,11,6,18,2023-11-06T16:00:00+08:00,844,926,448,1438,269
,,,,,,,,,547,11,6,19,2023-11-06T17:00:00+08:00,820,900,436,1398,261
,,,,,,,,,548,11,6,20,2023-11-06T18:00:00+08:00,768,842,408,1309,244
,,,,,,,,,549,11,6,21,2023-11-06T19:00:00+08:00,785,861,417,1338,250
,,,,,,,,,550,11,6,22,2023-11-06T20:00:00+08:00,805,883,428,1372,256
,,,,,,,,,551,11,6,23,2023-11-06T21:00:00+08:00,792,870,421,1351,252
,,,,,,,,,552,11,6,24,2023-11-06T22:00:00+08:00,767,842,408,1308,244
,,,,,,,,,553,11,7,1,2023-11-06T23:00:00+08:00,751,824,399,1281,239
,,,,,,,,,554,11,7,2,2023-11-07T00:00:00+08:00,712,781,378,1214,227
,,,,,,,,,555,11,7,3,2023-11-07T01:00:00+08:00,673,739,358,1147,214
,,,,,,,,,556,11,7,4,2023-11-07T02:00:00+08:00,653,717,347,1114,208
,,,,,,,,,557,11,7,5,2023-11-07T03:00:00+08:00,632,694,336,1078,201
,,,,,,,,,558,11,7,6,2023-11-07T04:00:00+08:00,617,677,328,1051,196
,,,,,,,,,559,11,7,7,2023-11-07T05:00:00+08:00,612,671,325,1042,195
,,,,,,,,,560,11,7,8,2023-11-07T06:00:00+08:00,629,690,334,1072,200
,,,,,,,,,561,11,7,9,2023-11-07T07:00:00+08:00,628,689,334,1070,200
,,,,,,,,,562,11,7,10,2023-11-07T08:00:00+08:00,644,706,342,1097,205
,,,,,,,,,563,11,7,11,2023-11-07T09:00:00+08:00,713,783,379,1216,227
,,,,,,,,,564,11,7,12,2023-11-07T10:00:00+08:00,750,823,399,1279,239
,,,,,,,,,565,11,7,13,2023-11-07T11:00:00+08:00,781,856,415,1331,248
,,,,,,,,,566,11,7,14,2023-11-07T12:00:00+08:00,780,856,415,1330,248
,,,,,,,,,567,11,7,15,2023-11-07T13:00:00+08:00,771,846,410,1314,245
,,,,,,,,,568,11,7,16,2023-11-07T14:00:00+08:00,805,883,428,1372,256
,,,,,,,,,569,11,7,17,2023-11-07T15:00:00+08:00,829,910,441,1414,264
,,,,,,,,,570,11,7,18,2023-11-07T16:00:00+08:00,841,923,447,1434,268
,,,,,,,,,571,11,7,19,2023-11-07T17:00:00+08:00,810,888,430,1380,258
,,,,,,,,,572,11,7,20,2023-11-07T18:00:00+08:00,767,841,407,1307,244
,,,,,,,,,573,11,7,21,2023-11-07T19:00:00+08:00,779,855,414,1328,248
,,,,,,,,,574,11,7,22,2023-11-07T20:00:00+08:00,789,866,419,1345,251
,,,,,,,,,575,11,7,23,2023-11-07T21:00:00+08:00,779,855,414,1328,248
,,,,,,,,,576,11,7,24,2023-11-07T22:00:00+08:00,754,827,400,1284,240
,,,,,,,,,577,11,8,1,2023-11-07T23:00:00+08:00,730,801,388,1245,232
,,,,,,,,,578,11,8,2,2023-11-08T00:00:00+08:00,697,765,371,1189,222
,,,,,,,,,579,11,8,3,2023-11-08T01:00:00+08:00,664,729,353,1132,211
,,,,,,,,,580,11,8,4,2023-11-08T02:00:00+08:00,641,703,341,1093,204
,,,,,,,,,581,11,8,5,2023-11-08T03:00:00+08:00,624,685,332,1064,199
,,,,,,,,,582,11,8,6,2023-11-08T04:00:00+08:00,606,665,322,1033,193
,,,,,,,,,583,11,8,7,2023-11-08T05:00:00+08:00,607,666,322,1034,193
,,,,,,,,,584,11,8,8,2023-11-08T06:00:00+08:00,622,682,331,1060,198
,,,,,,,,,585,11,8,9,2023-11-08T07:00:00+08:00,620,681,330,1058,198
,,,,,,,,,586,11,8,10,2023-11-08T08:00:00+08:00,638,700,339,1087,203
,,,,,,,,,587,11,8,11,2023-11-08T09:00:00+08:00,706,775,375,1204,225
,,,,,,,,,588,11,8,12,2023-11-08T10:00:00+08:00,742,815,395,1265,236
,,,,,,,,,589,11,8,13,2023-11-08T11:00:00+08:00,775,850,412,1321,247
,,,,,,,,,590,11,8,14,2023-11-08T12:00:00+08:00,772,848,411,1317,246
,,,,,,,,,591,11,8,15,2023-11-08T13:00:00+08:00,762,836,405,1299,243
,,,,,,,,,592,11,8,16,2023-11-08T14:00:00+08:00,802,880,426,1366,255
,,,,,,,,,593,11,8,17,2023-11-08T15:00:00+08:00,825,905,438,1405,262
,,,,,,,,,594,11,8,18,2023-11-08T16:00:00+08:00,830,911,441,1415,264
,,,,,,,,,595,11,8,19,2023-11-08T17:00:00+08:00,814,893,433,1387,259
,,,,,,,,,596,11,8,20,2023-11-08T18:00:00+08:00,764,838,406,1302,243
,,,,,,,,,597,11,8,21,2023-11-08T19:00:00+08:00,783,860,416,1335,249
,,,,,,,,,598,11,8,22,2023-11-08T20:00:00+08:00,808,886,429,1377,257
,,,,,,,,,599,11,8,23,2023-11-08T21:00:00+08:00,798,875,424,1360,254
,,,,,,,,,600,11,8,24,2023-11-08T22:00:00+08:00,780,856,414,1329,248
,,,,,,,,,601,11,9,1,2023-11-08T23:00:00+08:00,757,830,402,1290,241
,,,,,,,,,602,11,9,2,2023-11-09T00:00:00+08:00,722,792,383,1230,230
,,,,,,,,,603,11,9,3,2023-11-09T01:00:00+08:00,684,751,364,1166,218
,,,,,,,,,604,11,9,4,2023-11-09T02:00:00+08:00,664,729,353,1132,211
,,,,,,,,,605,11,9,5,2023-11-09T03:00:00+08:00,641,704,341,1093,204
,,,,,,,,,606,11,9,6,2023-11-09T04:00:00+08:00,623,684,331,1063,198
,,,,,,,,,607,11,9,7,2023-11-09T05:00:00+08:00,617,677,328,1052,196
,,,,,,,,,608,11,9,8,2023-11-09T06:00:00+08:00,632,693,336,1077,201
,,,,,,,,,609,11,9,9,2023-11-09T07:00:00+08:00,632,693,336,1077,201
,,,,,,,,,610,11,9,10,2023-11-09T08:00:00+08:00,649,712,345,1106,207
,,,,,,,,,611,11,9,11,2023-11-09T09:00:00+08:00,724,795,385,1235,231
,,,,,,,,,612,11,9,12,2023-11-09T10:00:00+08:00,757,831,402,1291,241
,,,,,,,,,613,11,9,13,2023-11-09T11:00:00+08:00,774,849,411,1320,246
,,,,,,,,,614,11,9,14,2023-11-09T12:00:00+08:00,769,844,409,1311,245
,,,,,,,,,615,11,9,15,2023-11-09T13:00:00+08:00,759,833,404,1295,242
,,,,,,,,,616,11,9,16,2023-11-09T14:00:00+08:00,801,879,425,1365,255
,,,,,,,,,617,11,9,17,2023-11-09T15:00:00+08:00,817,896,434,1392,260
