R_ID,Zone,System,Province,Resource,technology,Existing_Cap_MW,Existing_Cap_MWh,cod,status,owner,quota_allocation,New_Build,Inv_Cost_per_MWyr,Inv_Cost_per_MWhyr,capex_mw,Fixed_OM_Cost_per_MWyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Max_Cap_MW,Min_Power_MW,Ramp_Up_Percentage,Ramp_Dn_Percentage,Commit,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Up_Time,Down_Time,Eff_Up,Eff_Down,THERM,VRE,STOR,JETP,post_JETP,JETP_r,RE,priority
476,9,sumatera,lampung,diesel_candidate_1,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
477,9,sumatera,lampung,diesel_candidate_2,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
478,9,sumatera,lampung,diesel_candidate_3,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
479,9,sumatera,lampung,diesel_candidate_4,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
480,1,sumatera,aceh,battery_candidate,battery,100,208,,candidate,,,1,0,578000,0,0,621,2.3,100,0,0,1,2,0,0,0,None,1,1,0.92,0.92,0,0,1,0,0,0,0,0
481,2,sumatera,north_sumatera,battery_candidate,battery,100,208,,candidate,,,1,0,578000,0,0,621,2.3,100,0,0,1,2,0,0,0,None,1,1,0.92,0.92,0,0,1,0,0,0,0,0
482,3,sumatera,riau,battery_candidate,battery,100,208,,candidate,,,1,0,578000,0,0,621,2.3,100,0,0,1,2,0,0,0,None,1,1,0.92,0.92,0,0,1,0,0,0,0,0
483,4,sumatera,bangka_beliitung,battery_candidate,battery,100,208,,candidate,,,1,0,578000,0,0,621,2.3,100,0,0,1,2,0,0,0,None,1,1,0.92,0.92,0,0,1,0,0,0,0,0
484,5,sumatera,west_sumatera,battery_candidate,battery,100,208,,candidate,,,1,0,578000,0,0,621,2.3,100,0,0,1,2,0,0,0,None,1,1,0.92,0.92,0,0,1,0,0,0,0,0
485,6,sumatera,jambi,battery_candidate,battery,100,208,,candidate,,,1,0,578000,0,0,621,2.3,100,0,0,1,2,0,0,0,None,1,1,0.92,0.92,0,0,1,0,0,0,0,0
486,7,sumatera,south_sumatera,battery_candidate,battery,100,208,,candidate,,,1,0,578000,0,0,621,2.3,100,0,0,1,2,0,0,0,None,1,1,0.92,0.92,0,0,1,0,0,0,0,0
487,8,sumatera,bengkulu,battery_candidate,battery,100,208,,candidate,,,1,0,578000,0,0,621,2.3,100,0,0,1,2,0,0,0,None,1,1,0.92,0.92,0,0,1,0,0,0,0,0
488,9,sumatera,lampung,battery_candidate,battery,100,208,,candidate,,,1,0,578000,0,0,621,2.3,100,0,0,1,2,0,0,0,None,1,1,0.92,0.92,0,0,1,0,0,0,0,0
