Village,solar_MW,solar_built_MW,solar_GWh,battery_MW,battery_built_MW,battery_MWh,battery_built_MWh,Connected,Total_Import_MWh,Total_Export_MWh
111,0.0,0.0,0.0,0.009701,0.009701,0.0180989130434783,0.0180989130434783,1,1113.801900822619,475.7565975027433
112,0.0,0.0,0.0,0.005416,0.005416,0.0058869565217391,0.0058869565217391,1,1304.1350492210588,596.350478492356
113,0.0,0.0,0.0,0.0080377411211581,0.0080377411211581,0.0087366751316936,0.0087366751316936,1,2002.6265277846408,981.0119605275056
114,0.0,0.0,0.0,0.0063465,0.0063465,0.0114130434782608,0.0114130434782608,1,898.8045873214155,390.8280179164211
115,0.0,0.0,0.0,0.0063925,0.0063925,0.0114967391304348,0.0114967391304348,1,905.420523422804,393.8367699064858
116,0.0,0.0,0.0,0.0136879999999999,0.0136879999999999,0.0297565217391304,0.0297565217391304,1,815.0946905740691,291.0119202425573
117,0.0,0.0,0.0,0.0043689999999999,0.0043689999999999,0.0047489130434782,0.0047489130434782,1,1474.6024152833998,701.3178946057287
118,0.0,0.0,0.0,0.003544,0.003544,0.0038521739130434,0.0038521739130434,1,1024.3187465435892,475.62470573851385
119,0.0,0.0,0.0,0.009531,0.009531,0.0207195652173913,0.0207195652173913,1,743.5249856967325,282.7382683928084
120,0.0,0.0,0.0,0.0405333627684964,0.0405333627684964,0.1359559250804192,0.1359559250804192,1,631.0418817210872,71.43641335478678
121,0.0,0.0,0.0,0.0044741117850953,0.0044741117850953,0.0053869565217391,0.0053869565217391,1,1365.5987188819126,599.7590160329528
122,0.0,0.0,0.0,0.011851,0.011851,0.0257630434782608,0.0257630434782608,1,938.288122364718,365.3303194745144
123,0.0,0.0,0.0,0.0041119999999999,0.0041119999999999,0.0044695652173913,0.0044695652173913,1,989.8485914510755,452.5945751480226
124,0.0,0.0,0.0,0.0036309999999999,0.0036309999999999,0.0052619565217391,0.0052619565217391,1,1019.713484039602,459.1991355451098
125,0.0,0.0,0.0,0.005061,0.005061,0.0055010869565217,0.0055010869565217,1,1451.0971856865435,666.8423804003644
126,0.0,0.0,0.0,0.0200079999999999,0.0200079999999999,0.0434956521739129,0.0434956521739129,1,887.9934666516003,289.609068528057
127,0.0,0.0,0.0,0.0035245,0.0035245,0.0038309782608695,0.0038309782608695,1,1965.7294931403696,927.5735394905554
128,0.0,0.0,0.0,0.0053330805892547,0.0053330805892547,0.0057968267274508,0.0057968267274508,1,1670.32294167243,773.7089889219852
129,0.0,0.0,0.0,0.005037,0.005037,0.005475,0.005475,1,1443.9950391330378,663.2518702853775
130,0.0016491780343646,0.0016491780343646,0.0027504900552341,0.0469069999999999,0.0469069999999999,0.1584546766884027,0.1584546766884027,1,695.4015532700661,68.51565029578137
131,0.0,0.0,0.0,0.049399,0.049399,0.1623326086956522,0.1623326086956522,1,860.2147096691216,132.28896592540102
132,0.0,0.0,0.0,0.040295,0.040295,0.1324152173913043,0.1324152173913043,1,700.7371845110065,106.89696886219654
133,0.15811794865,0.15811794865,0.2692833258612022,0.0707399945927475,0.0707399945927475,0.3045699978853072,0.3045699978853072,1,255.9656388691945,19.98062992074541
134,0.0,0.0,0.0,0.0049649999999999,0.0049649999999999,0.0053967391304347,0.0053967391304347,1,1423.1901453782225,653.8253344954933
135,0.0,0.0,0.0,0.0059325275397796,0.0059325275397796,0.0064483994997604,0.0064483994997604,1,2149.850830488041,1007.6466678235156
136,0.0,0.0,0.0,0.0405333627684964,0.0405333627684964,0.1359559250804192,0.1359559250804192,1,630.0517682463733,70.54803821986455
137,0.009853116710727,0.009853116710727,0.0162585490594371,0.0233772668656541,0.0233772668656541,0.0872670620942344,0.0872670620942344,1,235.9109893629236,3.656849042128126
138,0.1638396159847173,0.1638396159847173,0.2528733194692943,0.0650051668518398,0.0650051668518398,0.3615484100626455,0.3615484100626455,0,0.0,0.0
139,0.2633394090757196,0.2633394090757196,0.4318909828819743,0.1175863368065102,0.1175863368065102,0.5034355272400983,0.5034355272400983,1,439.95589866101415,22.333358534413343
140,0.107550463923762,0.107550463923762,0.1699003192275991,0.0436770334006495,0.0436770334006495,0.2429147494718621,0.2429147494718621,0,0.0,0.0
141,0.2569080191227901,0.2569080191227901,0.3793115592159013,0.0975187079259729,0.0975187079259729,0.542331322749508,0.542331322749508,0,0.0,0.0
142,0.2066449696191926,0.2066449696191926,0.3037607694437921,0.0770255220279976,0.0770255220279976,0.374287994842989,0.374287994842989,1,205.35160227205463,7.996310348366231
143,0.2314488209491234,0.2314488209491234,0.3816330677527488,0.0988627439396623,0.0988627439396623,0.4340301341369548,0.4340301341369548,1,297.8285011319255,27.31287488508553
