Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,corresponding_week,r_id,month,day,hour,date,demand_z1,demand_z2,demand_z3,demand_z4,demand_z5,demand_z6
,,,,,,,,,879,11,13,15,2023-11-13T13:00:00+08:00,444,313,130,1387,317,103
,,,,,,,,,880,11,13,16,2023-11-13T14:00:00+08:00,459,323,134,1434,327,106
,,,,,,,,,881,11,13,17,2023-11-13T15:00:00+08:00,471,332,137,1472,336,109
,,,,,,,,,882,11,13,18,2023-11-13T16:00:00+08:00,472,333,138,1475,337,109
,,,,,,,,,883,11,13,19,2023-11-13T17:00:00+08:00,467,329,136,1459,333,108
,,,,,,,,,884,11,13,20,2023-11-13T18:00:00+08:00,458,323,134,1432,327,106
,,,,,,,,,885,11,13,21,2023-11-13T19:00:00+08:00,490,345,143,1530,349,113
,,,,,,,,,886,11,13,22,2023-11-13T20:00:00+08:00,505,356,147,1577,360,117
,,,,,,,,,887,11,13,23,2023-11-13T21:00:00+08:00,501,353,146,1565,357,116
,,,,,,,,,888,11,13,24,2023-11-13T22:00:00+08:00,492,347,144,1538,351,114
,,,,,,,,,889,11,14,1,2023-11-13T23:00:00+08:00,486,342,142,1518,347,113
,,,,,,,,,890,11,14,2,2023-11-14T00:00:00+08:00,467,329,136,1459,333,108
,,,,,,,,,891,11,14,3,2023-11-14T01:00:00+08:00,443,312,129,1384,316,103
,,,,,,,,,892,11,14,4,2023-11-14T02:00:00+08:00,430,303,125,1342,306,99
,,,,,,,,,893,11,14,5,2023-11-14T03:00:00+08:00,418,295,122,1307,298,97
,,,,,,,,,894,11,14,6,2023-11-14T04:00:00+08:00,406,286,118,1269,290,94
,,,,,,,,,895,11,14,7,2023-11-14T05:00:00+08:00,401,283,117,1252,286,93
,,,,,,,,,896,11,14,8,2023-11-14T06:00:00+08:00,407,287,119,1271,290,94
,,,,,,,,,897,11,14,9,2023-11-14T07:00:00+08:00,413,291,121,1290,295,96
,,,,,,,,,898,11,14,10,2023-11-14T08:00:00+08:00,438,309,128,1369,313,102
,,,,,,,,,899,11,14,11,2023-11-14T09:00:00+08:00,496,350,145,1550,354,115
,,,,,,,,,900,11,14,12,2023-11-14T10:00:00+08:00,521,368,152,1629,372,121
,,,,,,,,,901,11,14,13,2023-11-14T11:00:00+08:00,535,377,156,1671,382,124
,,,,,,,,,902,11,14,14,2023-11-14T12:00:00+08:00,536,378,156,1673,382,124
,,,,,,,,,903,11,14,15,2023-11-14T13:00:00+08:00,530,373,155,1655,378,123
,,,,,,,,,904,11,14,16,2023-11-14T14:00:00+08:00,548,386,160,1712,391,127
,,,,,,,,,905,11,14,17,2023-11-14T15:00:00+08:00,561,395,164,1752,400,130
,,,,,,,,,906,11,14,18,2023-11-14T16:00:00+08:00,570,402,166,1780,406,132
,,,,,,,,,907,11,14,19,2023-11-14T17:00:00+08:00,555,391,162,1734,396,129
,,,,,,,,,908,11,14,20,2023-11-14T18:00:00+08:00,525,370,153,1641,375,122
,,,,,,,,,909,11,14,21,2023-11-14T19:00:00+08:00,543,382,158,1695,387,126
,,,,,,,,,910,11,14,22,2023-11-14T20:00:00+08:00,557,393,163,1740,397,129
,,,,,,,,,911,11,14,23,2023-11-14T21:00:00+08:00,550,388,160,1718,392,127
,,,,,,,,,912,11,14,24,2023-11-14T22:00:00+08:00,535,377,156,1672,382,124
,,,,,,,,,913,11,15,1,2023-11-14T23:00:00+08:00,522,368,152,1630,372,121
,,,,,,,,,914,11,15,2,2023-11-15T00:00:00+08:00,494,348,144,1543,352,114
,,,,,,,,,915,11,15,3,2023-11-15T01:00:00+08:00,473,333,138,1478,337,110
,,,,,,,,,916,11,15,4,2023-11-15T02:00:00+08:00,457,322,133,1427,326,106
,,,,,,,,,917,11,15,5,2023-11-15T03:00:00+08:00,440,310,128,1374,314,102
,,,,,,,,,918,11,15,6,2023-11-15T04:00:00+08:00,431,304,126,1347,308,100
,,,,,,,,,919,11,15,7,2023-11-15T05:00:00+08:00,427,301,124,1333,304,99
,,,,,,,,,920,11,15,8,2023-11-15T06:00:00+08:00,433,305,126,1352,309,100
,,,,,,,,,921,11,15,9,2023-11-15T07:00:00+08:00,432,304,126,1349,308,100
,,,,,,,,,922,11,15,10,2023-11-15T08:00:00+08:00,446,315,130,1394,318,103
,,,,,,,,,923,11,15,11,2023-11-15T09:00:00+08:00,499,352,146,1559,356,116
,,,,,,,,,924,11,15,12,2023-11-15T10:00:00+08:00,527,372,154,1648,376,122
,,,,,,,,,925,11,15,13,2023-11-15T11:00:00+08:00,545,384,159,1703,389,126
,,,,,,,,,926,11,15,14,2023-11-15T12:00:00+08:00,549,387,160,1715,392,127
,,,,,,,,,927,11,15,15,2023-11-15T13:00:00+08:00,543,383,158,1696,387,126
,,,,,,,,,928,11,15,16,2023-11-15T14:00:00+08:00,563,397,164,1759,402,130
,,,,,,,,,929,11,15,17,2023-11-15T15:00:00+08:00,574,405,168,1795,410,133
,,,,,,,,,930,11,15,18,2023-11-15T16:00:00+08:00,579,408,169,1808,413,134
,,,,,,,,,931,11,15,19,2023-11-15T17:00:00+08:00,568,400,166,1774,405,132
,,,,,,,,,932,11,15,20,2023-11-15T18:00:00+08:00,533,376,156,1665,380,123
,,,,,,,,,933,11,15,21,2023-11-15T19:00:00+08:00,548,386,160,1711,391,127
,,,,,,,,,934,11,15,22,2023-11-15T20:00:00+08:00,558,393,163,1742,398,129
,,,,,,,,,935,11,15,23,2023-11-15T21:00:00+08:00,550,388,160,1718,392,127
,,,,,,,,,936,11,15,24,2023-11-15T22:00:00+08:00,537,378,157,1676,383,124
,,,,,,,,,937,11,16,1,2023-11-15T23:00:00+08:00,524,369,153,1636,373,121
,,,,,,,,,938,11,16,2,2023-11-16T00:00:00+08:00,494,348,144,1544,352,114
,,,,,,,,,939,11,16,3,2023-11-16T01:00:00+08:00,470,331,137,1468,335,109
,,,,,,,,,940,11,16,4,2023-11-16T02:00:00+08:00,453,319,132,1415,323,105
,,,,,,,,,941,11,16,5,2023-11-16T03:00:00+08:00,441,311,129,1378,315,102
,,,,,,,,,942,11,16,6,2023-11-16T04:00:00+08:00,429,302,125,1341,306,99
,,,,,,,,,943,11,16,7,2023-11-16T05:00:00+08:00,427,301,125,1335,305,99
,,,,,,,,,944,11,16,8,2023-11-16T06:00:00+08:00,440,310,128,1375,314,102
,,,,,,,,,945,11,16,9,2023-11-16T07:00:00+08:00,437,308,127,1364,311,101
,,,,,,,,,946,11,16,10,2023-11-16T08:00:00+08:00,451,318,132,1409,322,104
,,,,,,,,,947,11,16,11,2023-11-16T09:00:00+08:00,502,354,147,1569,358,116
,,,,,,,,,948,11,16,12,2023-11-16T10:00:00+08:00,529,373,154,1654,378,123
,,,,,,,,,949,11,16,13,2023-11-16T11:00:00+08:00,546,385,159,1705,389,126
,,,,,,,,,950,11,16,14,2023-11-16T12:00:00+08:00,543,383,159,1697,387,126
,,,,,,,,,951,11,16,15,2023-11-16T13:00:00+08:00,537,378,157,1676,383,124
,,,,,,,,,952,11,16,16,2023-11-16T14:00:00+08:00,562,396,164,1754,401,130
,,,,,,,,,953,11,16,17,2023-11-16T15:00:00+08:00,583,411,170,1821,416,135
,,,,,,,,,954,11,16,18,2023-11-16T16:00:00+08:00,584,412,170,1824,416,135
,,,,,,,,,955,11,16,19,2023-11-16T17:00:00+08:00,571,403,167,1785,407,132
,,,,,,,,,956,11,16,20,2023-11-16T18:00:00+08:00,541,381,158,1689,386,125
,,,,,,,,,957,11,16,21,2023-11-16T19:00:00+08:00,551,388,161,1722,393,128
,,,,,,,,,958,11,16,22,2023-11-16T20:00:00+08:00,564,397,165,1761,402,131
,,,,,,,,,959,11,16,23,2023-11-16T21:00:00+08:00,555,391,162,1735,396,129
,,,,,,,,,960,11,16,24,2023-11-16T22:00:00+08:00,539,380,157,1684,385,125
,,,,,,,,,961,11,17,1,2023-11-16T23:00:00+08:00,526,371,153,1643,375,122
,,,,,,,,,962,11,17,2,2023-11-17T00:00:00+08:00,503,354,147,1570,358,116
,,,,,,,,,963,11,17,3,2023-11-17T01:00:00+08:00,477,336,139,1490,340,110
,,,,,,,,,964,11,17,4,2023-11-17T02:00:00+08:00,462,326,135,1444,330,107
,,,,,,,,,965,11,17,5,2023-11-17T03:00:00+08:00,447,315,131,1398,319,104
,,,,,,,,,966,11,17,6,2023-11-17T04:00:00+08:00,437,308,127,1364,311,101
,,,,,,,,,967,11,17,7,2023-11-17T05:00:00+08:00,432,304,126,1349,308,100
,,,,,,,,,968,11,17,8,2023-11-17T06:00:00+08:00,429,302,125,1339,306,99
,,,,,,,,,969,11,17,9,2023-11-17T07:00:00+08:00,434,306,127,1355,309,100
,,,,,,,,,970,11,17,10,2023-11-17T08:00:00+08:00,444,313,130,1387,317,103
,,,,,,,,,971,11,17,11,2023-11-17T09:00:00+08:00,492,346,143,1536,351,114
,,,,,,,,,972,11,17,12,2023-11-17T10:00:00+08:00,515,363,150,1609,367,119
,,,,,,,,,973,11,17,13,2023-11-17T11:00:00+08:00,535,377,156,1672,382,124
,,,,,,,,,974,11,17,14,2023-11-17T12:00:00+08:00,535,377,156,1672,382,124
,,,,,,,,,975,11,17,15,2023-11-17T13:00:00+08:00,525,370,153,1641,375,122
,,,,,,,,,976,11,17,16,2023-11-17T14:00:00+08:00,541,381,158,1690,386,125
,,,,,,,,,977,11,17,17,2023-11-17T15:00:00+08:00,567,400,166,1773,405,131
,,,,,,,,,978,11,17,18,2023-11-17T16:00:00+08:00,570,402,166,1780,406,132
,,,,,,,,,979,11,17,19,2023-11-17T17:00:00+08:00,560,395,163,1749,399,130
,,,,,,,,,980,11,17,20,2023-11-17T18:00:00+08:00,532,375,155,1662,379,123
,,,,,,,,,981,11,17,21,2023-11-17T19:00:00+08:00,545,384,159,1704,389,126
,,,,,,,,,982,11,17,22,2023-11-17T20:00:00+08:00,557,393,163,1740,397,129
,,,,,,,,,983,11,17,23,2023-11-17T21:00:00+08:00,547,385,160,1708,390,127
,,,,,,,,,984,11,17,24,2023-11-17T22:00:00+08:00,532,375,155,1661,379,123
,,,,,,,,,985,11,18,1,2023-11-17T23:00:00+08:00,518,365,151,1619,370,120
,,,,,,,,,986,11,18,2,2023-11-18T00:00:00+08:00,500,352,146,1561,356,116
,,,,,,,,,987,11,18,3,2023-11-18T01:00:00+08:00,476,335,139,1486,339,110
,,,,,,,,,988,11,18,4,2023-11-18T02:00:00+08:00,461,325,135,1441,329,107
,,,,,,,,,989,11,18,5,2023-11-18T03:00:00+08:00,448,316,131,1401,320,104
,,,,,,,,,990,11,18,6,2023-11-18T04:00:00+08:00,434,306,127,1354,309,100
,,,,,,,,,991,11,18,7,2023-11-18T05:00:00+08:00,429,303,125,1341,306,99
,,,,,,,,,992,11,18,8,2023-11-18T06:00:00+08:00,431,304,126,1345,307,100
,,,,,,,,,993,11,18,9,2023-11-18T07:00:00+08:00,423,298,123,1321,302,98
,,,,,,,,,994,11,18,10,2023-11-18T08:00:00+08:00,415,293,121,1297,296,96
,,,,,,,,,995,11,18,11,2023-11-18T09:00:00+08:00,450,317,131,1405,321,104
,,,,,,,,,996,11,18,12,2023-11-18T10:00:00+08:00,472,333,138,1475,337,109
,,,,,,,,,997,11,18,13,2023-11-18T11:00:00+08:00,491,346,143,1532,350,114
,,,,,,,,,998,11,18,14,2023-11-18T12:00:00+08:00,490,346,143,1532,350,114
,,,,,,,,,999,11,18,15,2023-11-18T13:00:00+08:00,484,341,141,1511,345,112
,,,,,,,,,1000,11,18,16,2023-11-18T14:00:00+08:00,495,349,145,1547,353,115
,,,,,,,,,1001,11,18,17,2023-11-18T15:00:00+08:00,499,352,146,1559,356,116
,,,,,,,,,1002,11,18,18,2023-11-18T16:00:00+08:00,502,354,147,1569,358,116
,,,,,,,,,1003,11,18,19,2023-11-18T17:00:00+08:00,500,353,146,1563,357,116
,,,,,,,,,1004,11,18,20,2023-11-18T18:00:00+08:00,492,347,144,1537,351,114
,,,,,,,,,1005,11,18,21,2023-11-18T19:00:00+08:00,515,363,150,1610,367,119
,,,,,,,,,1006,11,18,22,2023-11-18T20:00:00+08:00,530,373,155,1655,378,123
,,,,,,,,,1007,11,18,23,2023-11-18T21:00:00+08:00,522,368,152,1632,373,121
,,,,,,,,,1008,11,18,24,2023-11-18T22:00:00+08:00,510,360,149,1595,364,118
,,,,,,,,,1009,9,24,1,2023-09-23T23:00:00+08:00,504,355,147,1573,359,117
,,,,,,,,,1010,9,24,2,2023-09-24T00:00:00+08:00,484,341,141,1512,345,112
,,,,,,,,,1011,9,24,3,2023-09-24T01:00:00+08:00,463,326,135,1445,330,107
,,,,,,,,,1012,9,24,4,2023-09-24T02:00:00+08:00,443,312,129,1385,316,103
,,,,,,,,,1013,9,24,5,2023-09-24T03:00:00+08:00,429,302,125,1339,306,99
,,,,,,,,,1014,9,24,6,2023-09-24T04:00:00+08:00,420,296,123,1313,300,97
,,,,,,,,,1015,9,24,7,2023-09-24T05:00:00+08:00,411,290,120,1285,293,95
,,,,,,,,,1016,9,24,8,2023-09-24T06:00:00+08:00,413,291,120,1290,294,96
,,,,,,,,,1017,9,24,9,2023-09-24T07:00:00+08:00,403,284,117,1258,287,93
,,,,,,,,,1018,9,24,10,2023-09-24T08:00:00+08:00,386,272,113,1206,275,89
,,,,,,,,,1019,9,24,11,2023-09-24T09:00:00+08:00,401,283,117,1253,286,93
,,,,,,,,,1020,9,24,12,2023-09-24T10:00:00+08:00,420,296,123,1313,300,97
,,,,,,,,,1021,9,24,13,2023-09-24T11:00:00+08:00,426,300,124,1329,303,99
,,,,,,,,,1022,9,24,14,2023-09-24T12:00:00+08:00,425,299,124,1326,303,98
,,,,,,,,,1023,9,24,15,2023-09-24T13:00:00+08:00,427,301,125,1333,304,99
,,,,,,,,,1024,9,24,16,2023-09-24T14:00:00+08:00,441,311,129,1376,314,102
,,,,,,,,,1025,9,24,17,2023-09-24T15:00:00+08:00,448,316,131,1400,320,104
,,,,,,,,,1026,9,24,18,2023-09-24T16:00:00+08:00,449,317,131,1404,320,104
,,,,,,,,,1027,9,24,19,2023-09-24T17:00:00+08:00,445,314,130,1390,317,103
,,,,,,,,,1028,9,24,20,2023-09-24T18:00:00+08:00,445,314,130,1390,317,103
,,,,,,,,,1029,9,24,21,2023-09-24T19:00:00+08:00,470,331,137,1468,335,109
,,,,,,,,,1030,9,24,22,2023-09-24T20:00:00+08:00,509,359,149,1591,363,118
,,,,,,,,,1031,9,24,23,2023-09-24T21:00:00+08:00,508,358,148,1588,363,118
,,,,,,,,,1032,9,24,24,2023-09-24T22:00:00+08:00,503,354,147,1571,359,116
,,,,,,,,,1033,9,25,1,2023-09-24T23:00:00+08:00,489,345,143,1527,349,113
,,,,,,,,,1034,9,25,2,2023-09-25T00:00:00+08:00,464,327,135,1448,331,107
,,,,,,,,,1035,9,25,3,2023-09-25T01:00:00+08:00,444,313,129,1386,316,103
,,,,,,,,,1036,9,25,4,2023-09-25T02:00:00+08:00,426,300,124,1332,304,99
,,,,,,,,,1037,9,25,5,2023-09-25T03:00:00+08:00,414,292,121,1294,295,96
,,,,,,,,,1038,9,25,6,2023-09-25T04:00:00+08:00,403,284,118,1259,287,93
,,,,,,,,,1039,9,25,7,2023-09-25T05:00:00+08:00,401,282,117,1252,286,93
,,,,,,,,,1040,9,25,8,2023-09-25T06:00:00+08:00,414,292,121,1294,295,96
,,,,,,,,,1041,9,25,9,2023-09-25T07:00:00+08:00,421,297,123,1315,300,98
,,,,,,,,,1042,9,25,10,2023-09-25T08:00:00+08:00,446,314,130,1393,318,103
,,,,,,,,,1043,9,25,11,2023-09-25T09:00:00+08:00,505,356,147,1577,360,117
,,,,,,,,,1044,9,25,12,2023-09-25T10:00:00+08:00,530,374,155,1657,378,123
,,,,,,,,,1045,9,25,13,2023-09-25T11:00:00+08:00,547,385,160,1708,390,127
,,,,,,,,,1046,9,25,14,2023-09-25T12:00:00+08:00,536,378,156,1674,382,124
,,,,,,,,,1047,9,25,15,2023-09-25T13:00:00+08:00,523,368,153,1633,373,121
,,,,,,,,,1048,9,25,16,2023-09-25T14:00:00+08:00,542,382,158,1693,386,126
,,,,,,,,,1049,9,25,17,2023-09-25T15:00:00+08:00,557,392,162,1740,397,129
,,,,,,,,,1050,9,25,18,2023-09-25T16:00:00+08:00,561,395,164,1752,400,130
,,,,,,,,,1051,9,25,19,2023-09-25T17:00:00+08:00,555,391,162,1734,396,129
,,,,,,,,,1052,9,25,20,2023-09-25T18:00:00+08:00,527,371,154,1645,376,122
,,,,,,,,,1053,9,25,21,2023-09-25T19:00:00+08:00,535,377,156,1671,382,124
,,,,,,,,,1054,9,25,22,2023-09-25T20:00:00+08:00,560,395,164,1751,400,130
,,,,,,,,,1055,9,25,23,2023-09-25T21:00:00+08:00,553,390,161,1727,394,128
,,,,,,,,,1056,9,25,24,2023-09-25T22:00:00+08:00,537,379,157,1678,383,124
,,,,,,,,,1057,9,26,1,2023-09-25T23:00:00+08:00,522,368,152,1630,372,121
,,,,,,,,,1058,9,26,2,2023-09-26T00:00:00+08:00,497,350,145,1552,354,115
,,,,,,,,,1059,9,26,3,2023-09-26T01:00:00+08:00,471,332,138,1472,336,109
,,,,,,,,,1060,9,26,4,2023-09-26T02:00:00+08:00,455,321,133,1422,325,105
,,,,,,,,,1061,9,26,5,2023-09-26T03:00:00+08:00,442,311,129,1381,315,102
,,,,,,,,,1062,9,26,6,2023-09-26T04:00:00+08:00,430,303,126,1344,307,100
,,,,,,,,,1063,9,26,7,2023-09-26T05:00:00+08:00,425,299,124,1327,303,98
,,,,,,,,,1064,9,26,8,2023-09-26T06:00:00+08:00,437,308,128,1365,312,101
,,,,,,,,,1065,9,26,9,2023-09-26T07:00:00+08:00,440,310,128,1374,314,102
,,,,,,,,,1066,9,26,10,2023-09-26T08:00:00+08:00,456,321,133,1424,325,106
,,,,,,,,,1067,9,26,11,2023-09-26T09:00:00+08:00,505,356,147,1579,360,117
,,,,,,,,,1068,9,26,12,2023-09-26T10:00:00+08:00,531,374,155,1659,379,123
,,,,,,,,,1069,9,26,13,2023-09-26T11:00:00+08:00,547,386,160,1709,390,127
,,,,,,,,,1070,9,26,14,2023-09-26T12:00:00+08:00,543,383,159,1698,388,126
,,,,,,,,,1071,9,26,15,2023-09-26T13:00:00+08:00,534,376,156,1667,381,124
,,,,,,,,,1072,9,26,16,2023-09-26T14:00:00+08:00,551,388,161,1722,393,128
,,,,,,,,,1073,9,26,17,2023-09-26T15:00:00+08:00,561,395,164,1753,400,130
,,,,,,,,,1074,9,26,18,2023-09-26T16:00:00+08:00,569,401,166,1779,406,132
,,,,,,,,,1075,9,26,19,2023-09-26T17:00:00+08:00,557,393,163,1741,398,129
,,,,,,,,,1076,9,26,20,2023-09-26T18:00:00+08:00,532,375,155,1663,380,123
,,,,,,,,,1077,9,26,21,2023-09-26T19:00:00+08:00,539,380,157,1685,385,125
,,,,,,,,,1078,9,26,22,2023-09-26T20:00:00+08:00,568,400,166,1775,405,132
,,,,,,,,,1079,9,26,23,2023-09-26T21:00:00+08:00,561,396,164,1754,400,130
,,,,,,,,,1080,9,26,24,2023-09-26T22:00:00+08:00,548,387,160,1713,391,127
,,,,,,,,,1081,9,27,1,2023-09-26T23:00:00+08:00,532,375,155,1663,380,123
,,,,,,,,,1082,9,27,2,2023-09-27T00:00:00+08:00,504,355,147,1573,359,117
,,,,,,,,,1083,9,27,3,2023-09-27T01:00:00+08:00,478,337,139,1492,341,111
,,,,,,,,,1084,9,27,4,2023-09-27T02:00:00+08:00,462,325,135,1442,329,107
,,,,,,,,,1085,9,27,5,2023-09-27T03:00:00+08:00,444,313,130,1388,317,103
,,,,,,,,,1086,9,27,6,2023-09-27T04:00:00+08:00,432,305,126,1350,308,100
,,,,,,,,,1087,9,27,7,2023-09-27T05:00:00+08:00,426,300,124,1332,304,99
,,,,,,,,,1088,9,27,8,2023-09-27T06:00:00+08:00,437,308,127,1364,311,101
,,,,,,,,,1089,9,27,9,2023-09-27T07:00:00+08:00,436,307,127,1362,311,101
,,,,,,,,,1090,9,27,10,2023-09-27T08:00:00+08:00,453,320,132,1416,323,105
,,,,,,,,,1091,9,27,11,2023-09-27T09:00:00+08:00,499,352,146,1560,356,116
,,,,,,,,,1092,9,27,12,2023-09-27T10:00:00+08:00,524,369,153,1636,373,121
,,,,,,,,,1093,9,27,13,2023-09-27T11:00:00+08:00,538,379,157,1682,384,125
,,,,,,,,,1094,9,27,14,2023-09-27T12:00:00+08:00,537,379,157,1678,383,124
,,,,,,,,,1095,9,27,15,2023-09-27T13:00:00+08:00,530,374,155,1656,378,123
,,,,,,,,,1096,9,27,16,2023-09-27T14:00:00+08:00,555,392,162,1735,396,129
,,,,,,,,,1097,9,27,17,2023-09-27T15:00:00+08:00,576,406,168,1801,411,134
,,,,,,,,,1098,9,27,18,2023-09-27T16:00:00+08:00,587,414,171,1834,419,136
,,,,,,,,,1099,9,27,19,2023-09-27T17:00:00+08:00,578,408,169,1807,412,134
,,,,,,,,,1100,9,27,20,2023-09-27T18:00:00+08:00,544,383,159,1699,388,126
,,,,,,,,,1101,9,27,21,2023-09-27T19:00:00+08:00,548,387,160,1713,391,127
,,,,,,,,,1102,9,27,22,2023-09-27T20:00:00+08:00,573,404,167,1790,409,133
,,,,,,,,,1103,9,27,23,2023-09-27T21:00:00+08:00,564,397,164,1761,402,131
,,,,,,,,,1104,9,27,24,2023-09-27T22:00:00+08:00,550,388,160,1718,392,127
,,,,,,,,,1105,9,28,1,2023-09-27T23:00:00+08:00,539,380,157,1684,384,125
,,,,,,,,,1106,9,28,2,2023-09-28T00:00:00+08:00,516,364,151,1613,368,120
,,,,,,,,,1107,9,28,3,2023-09-28T01:00:00+08:00,494,348,144,1544,352,114
,,,,,,,,,1108,9,28,4,2023-09-28T02:00:00+08:00,475,335,139,1485,339,110
,,,,,,,,,1109,9,28,5,2023-09-28T03:00:00+08:00,457,322,133,1427,326,106
,,,,,,,,,1110,9,28,6,2023-09-28T04:00:00+08:00,443,312,129,1383,316,103
,,,,,,,,,1111,9,28,7,2023-09-28T05:00:00+08:00,433,305,126,1353,309,100
,,,,,,,,,1112,9,28,8,2023-09-28T06:00:00+08:00,432,305,126,1350,308,100
,,,,,,,,,1113,9,28,9,2023-09-28T07:00:00+08:00,423,298,123,1320,301,98
,,,,,,,,,1114,9,28,10,2023-09-28T08:00:00+08:00,412,290,120,1286,294,95
,,,,,,,,,1115,9,28,11,2023-09-28T09:00:00+08:00,437,308,128,1366,312,101
,,,,,,,,,1116,9,28,12,2023-09-28T10:00:00+08:00,459,324,134,1435,328,106
,,,,,,,,,1117,9,28,13,2023-09-28T11:00:00+08:00,473,334,138,1479,338,110
,,,,,,,,,1118,9,28,14,2023-09-28T12:00:00+08:00,472,333,138,1475,337,109
,,,,,,,,,1119,9,28,15,2023-09-28T13:00:00+08:00,474,334,138,1480,338,110
,,,,,,,,,1120,9,28,16,2023-09-28T14:00:00+08:00,497,350,145,1553,354,115
,,,,,,,,,1121,9,28,17,2023-09-28T15:00:00+08:00,512,361,149,1599,365,119
,,,,,,,,,1122,9,28,18,2023-09-28T16:00:00+08:00,526,370,153,1642,375,122
,,,,,,,,,1123,9,28,19,2023-09-28T17:00:00+08:00,526,370,153,1642,375,122
,,,,,,,,,1124,9,28,20,2023-09-28T18:00:00+08:00,512,361,150,1601,365,119
,,,,,,,,,1125,9,28,21,2023-09-28T19:00:00+08:00,526,371,154,1644,375,122
,,,,,,,,,1126,9,28,22,2023-09-28T20:00:00+08:00,564,397,165,1761,402,131
,,,,,,,,,1127,9,28,23,2023-09-28T21:00:00+08:00,559,394,163,1745,398,129
,,,,,,,,,1128,9,28,24,2023-09-28T22:00:00+08:00,549,387,160,1716,392,127
,,,,,,,,,1129,9,29,1,2023-09-28T23:00:00+08:00,547,385,160,1708,390,127
,,,,,,,,,1130,9,29,2,2023-09-29T00:00:00+08:00,526,370,153,1642,375,122
,,,,,,,,,1131,9,29,3,2023-09-29T01:00:00+08:00,498,351,145,1555,355,115
,,,,,,,,,1132,9,29,4,2023-09-29T02:00:00+08:00,477,336,139,1489,340,110
,,,,,,,,,1133,9,29,5,2023-09-29T03:00:00+08:00,459,323,134,1434,327,106
,,,,,,,,,1134,9,29,6,2023-09-29T04:00:00+08:00,447,315,130,1395,318,103
,,,,,,,,,1135,9,29,7,2023-09-29T05:00:00+08:00,437,308,128,1366,312,101
,,,,,,,,,1136,9,29,8,2023-09-29T06:00:00+08:00,440,310,128,1374,314,102
,,,,,,,,,1137,9,29,9,2023-09-29T07:00:00+08:00,437,308,128,1365,312,101
,,,,,,,,,1138,9,29,10,2023-09-29T08:00:00+08:00,451,318,132,1409,322,104
,,,,,,,,,1139,9,29,11,2023-09-29T09:00:00+08:00,501,353,146,1564,357,116
,,,,,,,,,1140,9,29,12,2023-09-29T10:00:00+08:00,523,368,152,1633,373,121
,,,,,,,,,1141,9,29,13,2023-09-29T11:00:00+08:00,540,381,158,1687,385,125
,,,,,,,,,1142,9,29,14,2023-09-29T12:00:00+08:00,539,380,157,1685,385,125
,,,,,,,,,1143,9,29,15,2023-09-29T13:00:00+08:00,532,375,155,1662,379,123
,,,,,,,,,1144,9,29,16,2023-09-29T14:00:00+08:00,551,388,161,1720,393,127
,,,,,,,,,1145,9,29,17,2023-09-29T15:00:00+08:00,581,409,169,1814,414,134
,,,,,,,,,1146,9,29,18,2023-09-29T16:00:00+08:00,588,414,172,1837,419,136
,,,,,,,,,1147,9,29,19,2023-09-29T17:00:00+08:00,577,406,168,1801,411,134
,,,,,,,,,1148,9,29,20,2023-09-29T18:00:00+08:00,543,383,159,1697,388,126
,,,,,,,,,1149,9,29,21,2023-09-29T19:00:00+08:00,547,386,160,1709,390,127
,,,,,,,,,1150,9,29,22,2023-09-29T20:00:00+08:00,563,397,164,1758,401,130
,,,,,,,,,1151,9,29,23,2023-09-29T21:00:00+08:00,553,390,161,1728,394,128
,,,,,,,,,1152,9,29,24,2023-09-29T22:00:00+08:00,541,381,158,1689,386,125
,,,,,,,,,1153,9,30,1,2023-09-29T23:00:00+08:00,534,376,156,1668,381,124
,,,,,,,,,1154,9,30,2,2023-09-30T00:00:00+08:00,516,364,151,1612,368,119
,,,,,,,,,1155,9,30,3,2023-09-30T01:00:00+08:00,497,350,145,1553,354,115
,,,,,,,,,1156,9,30,4,2023-09-30T02:00:00+08:00,477,336,139,1489,340,110
,,,,,,,,,1157,9,30,5,2023-09-30T03:00:00+08:00,461,325,134,1439,328,107
,,,,,,,,,1158,9,30,6,2023-09-30T04:00:00+08:00,448,316,131,1399,319,104
,,,,,,,,,1159,9,30,7,2023-09-30T05:00:00+08:00,439,310,128,1372,313,102
,,,,,,,,,1160,9,30,8,2023-09-30T06:00:00+08:00,435,307,127,1359,310,101
,,,,,,,,,1161,9,30,9,2023-09-30T07:00:00+08:00,426,300,124,1331,304,99
,,,,,,,,,1162,9,30,10,2023-09-30T08:00:00+08:00,416,293,121,1299,297,96
,,,,,,,,,1163,9,30,11,2023-09-30T09:00:00+08:00,444,313,130,1387,317,103
,,,,,,,,,1164,9,30,12,2023-09-30T10:00:00+08:00,464,327,135,1449,331,107
,,,,,,,,,1165,9,30,13,2023-09-30T11:00:00+08:00,476,335,139,1486,339,110
,,,,,,,,,1166,9,30,14,2023-09-30T12:00:00+08:00,475,335,139,1484,339,110
,,,,,,,,,1167,9,30,15,2023-09-30T13:00:00+08:00,466,329,136,1457,333,108
,,,,,,,,,1168,9,30,16,2023-09-30T14:00:00+08:00,481,339,140,1504,343,111
,,,,,,,,,1169,9,30,17,2023-09-30T15:00:00+08:00,498,351,145,1555,355,115
